@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric

@data
516,'2019/02/08 17:35:38:079',3,84.032364,133.759125,200.340683,210.631805,203.789063,223.36998,66.294769,124.368721,193.756775,217.15802,222.115463,233.081299,0.031549,0.039794,0.011684,0.049312,0.050404,0.028705,0.829999,132,0,0,0,349.228241,0.63,0.95,1
517,'2019/02/08 17:35:38:146',3,84.667404,134.192444,200.162567,210.722,205.347778,224.909897,65.332466,123.211517,193.408951,217.628799,229.130234,235.420303,0.031482,0.039282,0.013063,0.049693,0.049993,0.030837,0.829999,132,0,0,0,349.228241,0.63,0.95,1
518,'2019/02/08 17:35:38:147',3,84.667404,134.192444,200.162567,210.722,205.347778,224.909897,65.332466,123.211517,193.408951,217.628799,229.130234,235.420303,0.031482,0.039282,0.013063,0.049693,0.049993,0.030837,0.829999,132,0,0,0,349.228241,0.63,0.95,1
519,'2019/02/08 17:35:38:212',3,84.145203,133.647446,195.493835,210.23111,218.982971,222.251755,65.220894,121.172783,189.85083,215.174042,221.222504,233.690613,0.031456,0.033301,0.011409,0.049637,0.050111,0.029235,0.829999,132,0,0,0,349.228241,0.63,0.95,1
520,'2019/02/08 17:35:38:213',3,84.145203,133.647446,195.493835,210.23111,218.982971,222.251755,65.220894,121.172783,189.85083,215.174042,221.222504,233.690613,0.031456,0.033301,0.011409,0.049637,0.050111,0.029235,0.829999,132,0,0,0,349.228241,0.63,0.95,1
521,'2019/02/08 17:35:38:279',3,86.754829,136.056534,190.520447,204.380249,210.432465,223.255814,63.529556,122.751442,193.733246,219.266983,234.786591,238.653259,0.031735,0.028976,0.016304,0.049571,0.050861,0.033849,0.829999,132,0,0,0,349.228241,0.63,0.95,1
522,'2019/02/08 17:35:38:280',3,86.754829,136.056534,190.520447,204.380249,210.432465,223.255814,63.529556,122.751442,193.733246,219.266983,234.786591,238.653259,0.031735,0.028976,0.016304,0.049571,0.050861,0.033849,0.829999,132,0,0,0,349.228241,0.63,0.95,1
523,'2019/02/08 17:35:38:343',3,87.827629,136.96965,177.515274,193.805756,202.856705,212.925064,63.52927,123.131203,195.185684,221.585144,224.668381,240.485931,0.032146,0.020003,0.01666,0.050058,0.051116,0.033779,0.829999,132,0,0,0,349.228241,0.63,0.95,1
524,'2019/02/08 17:35:38:344',3,87.827629,136.96965,177.515274,193.805756,202.856705,212.925064,63.52927,123.131203,195.185684,221.585144,224.668381,240.485931,0.032146,0.020003,0.01666,0.050058,0.051116,0.033779,0.829999,132,0,0,0,349.228241,0.63,0.95,1
525,'2019/02/08 17:35:38:412',3,88.474823,138.280411,181.560349,195.550079,212.47879,213.022018,67.952568,128.917831,201.657303,222.911194,230.458435,242.619644,0.03212,0.021639,0.015272,0.050245,0.051383,0.03115,0.829999,132,0,0,0,349.228241,0.63,0.95,1
526,'2019/02/08 17:35:38:413',3,88.474823,138.280411,181.560349,195.550079,212.47879,213.022018,67.952568,128.917831,201.657303,222.911194,230.458435,242.619644,0.03212,0.021639,0.015272,0.050245,0.051383,0.03115,0.829999,132,0,0,0,349.228241,0.63,0.95,1
527,'2019/02/08 17:35:38:480',3,88.001579,137.454865,180.658859,191.469818,207.421432,207.483139,66.282372,125.790451,199.119247,221.486832,230.126556,241.497559,0.031913,0.021448,0.011798,0.050579,0.051272,0.033662,0.829999,132,0,0,0,349.228241,0.63,0.95,1
528,'2019/02/08 17:35:38:481',3,88.001579,137.454865,180.658859,191.469818,207.421432,207.483139,66.282372,125.790451,199.119247,221.486832,230.126556,241.497559,0.031913,0.021448,0.011798,0.050579,0.051272,0.033662,0.829999,132,0,0,0,349.228241,0.63,0.95,1
529,'2019/02/08 17:35:38:541',3,85.762024,134.540054,176.669785,186.479919,202.34581,201.820251,63.969006,122.491081,195.569794,209.530945,211.622284,227.813766,0.031853,0.020754,0.010455,0.050675,0.051855,0.025882,0.829999,132,0,0,0,349.228241,0.63,0.95,1
530,'2019/02/08 17:35:38:542',3,85.762024,134.540054,176.669785,186.479919,202.34581,201.820251,63.969006,122.491081,195.569794,209.530945,211.622284,227.813766,0.031853,0.020754,0.010455,0.050675,0.051855,0.025882,0.829999,132,0,0,0,349.228241,0.63,0.95,1
531,'2019/02/08 17:35:38:612',3,78.509171,123.419922,177.683823,183.471924,192.532471,190.858078,64.177216,116.998383,185.856903,201.079987,210.666733,212.960083,0.028493,0.026309,0.006266,0.051345,0.053674,0.020868,0.829999,132,0,0,0,349.228241,0.63,0.95,1
532,'2019/02/08 17:35:38:612',3,78.509171,123.419922,177.683823,183.471924,192.532471,190.858078,64.177216,116.998383,185.856903,201.079987,210.666733,212.960083,0.028493,0.026309,0.006266,0.051345,0.053674,0.020868,0.829999,132,0,0,0,349.228241,0.63,0.95,1
533,'2019/02/08 17:35:38:680',3,73.22348,119.832008,152.260086,164.47818,178.006836,182.20755,64.096169,115.60527,184.698624,201.825165,209.118805,218.296616,0.03179,0.012223,0.014078,0.051343,0.053789,0.024585,0.829999,132,0,0,0,349.228241,0.63,0.95,1
534,'2019/02/08 17:35:38:680',3,73.22348,119.832008,152.260086,164.47818,178.006836,182.20755,64.096169,115.60527,184.698624,201.825165,209.118805,218.296616,0.03179,0.012223,0.014078,0.051343,0.053789,0.024585,0.829999,132,0,0,0,349.228241,0.63,0.95,1
535,'2019/02/08 17:35:38:744',3,80.100754,131.867157,104.478859,92.678352,99.066185,95.972702,65.647232,114.313751,184.173401,201.643723,209.755356,218.848984,0.032941,0.02622,0.020877,0.051888,0.053801,0.026172,0.829999,132,0,0,0,349.228241,0.63,0.95,1
536,'2019/02/08 17:35:38:744',3,80.100754,131.867157,104.478859,92.678352,99.066185,95.972702,65.647232,114.313751,184.173401,201.643723,209.755356,218.848984,0.032941,0.02622,0.020877,0.051888,0.053801,0.026172,0.829999,132,0,0,0,349.228241,0.63,0.95,1
537,'2019/02/08 17:35:38:808',3,89.016098,137.020874,111.107178,96.473137,112.797928,102.677223,65.736359,115.81916,184.538757,209.87587,217.293655,229.111511,0.030894,0.02151,0.01917,0.05154,0.05421,0.034352,0.829999,132,0,0,0,349.228241,0.63,0.95,1
538,'2019/02/08 17:35:38:809',3,89.016098,137.020874,111.107178,96.473137,112.797928,102.677223,65.736359,115.81916,184.538757,209.87587,217.293655,229.111511,0.030894,0.02151,0.01917,0.05154,0.05421,0.034352,0.829999,132,0,0,0,349.228241,0.63,0.95,1
539,'2019/02/08 17:35:38:872',3,79.848724,120.171753,88.006287,90.070099,100.300148,98.918175,52.644653,109.472656,176.42395,186.910126,187.863205,197.447937,0.016477,0.011555,0.00215,0.0516,0.051185,0.016481,0.829999,132,0,0,0,349.228241,0.63,0.95,1
540,'2019/02/08 17:35:38:872',3,79.848724,120.171753,88.006287,90.070099,100.300148,98.918175,52.644653,109.472656,176.42395,186.910126,187.863205,197.447937,0.016477,0.011555,0.00215,0.0516,0.051185,0.016481,0.829999,132,0,0,0,349.228241,0.63,0.95,1
541,'2019/02/08 17:35:38:937',3,55.219578,98.543388,60.360977,60.777027,44.592007,72.530769,58.246521,106.302704,156.384048,157.943237,165.188339,165.565491,0.012299,0.00853,0.001843,0.038499,0.040645,0.009622,0.829999,132,0,0,0,349.228241,0.63,0.95,1
542,'2019/02/08 17:35:38:938',3,55.219578,98.543388,60.360977,60.777027,44.592007,72.530769,58.246521,106.302704,156.384048,157.943237,165.188339,165.565491,0.012299,0.00853,0.001843,0.038499,0.040645,0.009622,0.829999,132,0,0,0,349.228241,0.63,0.95,1
543,'2019/02/08 17:35:39:011',3,53.957867,91.787178,55.201996,60.342869,40.762886,76.840782,55.401306,112.625824,150.176193,153.751678,156.90625,161.119171,0.000451,0.001475,0.006727,0.029765,0.037927,0.009767,0.829999,132,0,0,0,349.228241,0.63,0.95,1
544,'2019/02/08 17:35:39:011',3,53.957867,91.787178,55.201996,60.342869,40.762886,76.840782,55.401306,112.625824,150.176193,153.751678,156.90625,161.119171,0.000451,0.001475,0.006727,0.029765,0.037927,0.009767,0.829999,132,0,0,0,349.228241,0.63,0.95,1
545,'2019/02/08 17:35:39:077',3,53.957867,91.787178,55.201996,60.342869,40.762886,76.840782,55.401306,112.625824,150.176193,153.751678,156.90625,161.119171,0.000451,0.001475,0.006727,0.029765,0.037927,0.009767,0.829999,132,0,0,0,349.228241,0.63,0.95,1
546,'2019/02/08 17:35:39:077',3,53.957867,91.787178,55.201996,60.342869,40.762886,76.840782,55.401306,112.625824,150.176193,153.751678,156.90625,161.119171,0.000451,0.001475,0.006727,0.029765,0.037927,0.009767,0.829999,132,0,0,0,349.228241,0.63,0.95,1
547,'2019/02/08 17:35:39:143',3,56.181065,93.62001,58.360092,61.911385,49.796043,76.068596,68.25779,105.802109,149.779297,152.452515,156.811371,158.843933,0.002564,0.000754,0.002932,0.040251,0.03855,0.007409,0.829999,132,0,0,0,349.228241,0.63,0.95,1
548,'2019/02/08 17:35:39:143',3,56.181065,93.62001,58.360092,61.911385,49.796043,76.068596,68.25779,105.802109,149.779297,152.452515,156.811371,158.843933,0.002564,0.000754,0.002932,0.040251,0.03855,0.007409,0.829999,132,0,0,0,349.228241,0.63,0.95,1
549,'2019/02/08 17:35:39:208',3,56.182961,72.921722,53.389511,63.911884,58.11536,79.750153,65.019005,87.697311,139.811661,147.573685,153.5345,157.711975,0.014275,0.012928,0.009181,0.040115,0.046628,0.012929,0.829999,132,0,0,0,349.228241,0.63,0.95,1
550,'2019/02/08 17:35:39:209',3,56.182961,72.921722,53.389511,63.911884,58.11536,79.750153,65.019005,87.697311,139.811661,147.573685,153.5345,157.711975,0.014275,0.012928,0.009181,0.040115,0.046628,0.012929,0.829999,132,0,0,0,349.228241,0.63,0.95,1
551,'2019/02/08 17:35:39:274',3,55.84264,63.108166,51.061974,62.725983,59.332104,82.836494,62.390537,98.425903,141.056854,149.5271,154.449738,156.873322,0.018704,0.015837,0.013081,0.050847,0.038553,0.011996,0.829999,132,0,0,0,349.228241,0.63,0.95,1
552,'2019/02/08 17:35:39:275',3,55.84264,63.108166,51.061974,62.725983,59.332104,82.836494,62.390537,98.425903,141.056854,149.5271,154.449738,156.873322,0.018704,0.015837,0.013081,0.050847,0.038553,0.011996,0.829999,132,0,0,0,349.228241,0.63,0.95,1
553,'2019/02/08 17:35:39:338',3,56.545609,61.29591,125.53936,148.523499,147.419998,150.586731,52.856396,79.850372,141.588196,145.374924,152.142197,154.942001,0.019629,0.004439,0.002476,0.039883,0.050664,0.010884,0.829999,132,0,0,0,349.228241,0.63,0.95,1
554,'2019/02/08 17:35:39:338',3,56.545609,61.29591,125.53936,148.523499,147.419998,150.586731,52.856396,79.850372,141.588196,145.374924,152.142197,154.942001,0.019629,0.004439,0.002476,0.039883,0.050664,0.010884,0.829999,132,0,0,0,349.228241,0.63,0.95,1
555,'2019/02/08 17:35:39:404',3,57.208115,59.000111,121.924126,144.43515,143.572708,146.498245,55.911835,80.401077,140.241531,147.999603,153.2892,155.805557,0.020954,0.005264,0.002773,0.040606,0.049614,0.012258,0.829999,132,0,0,0,349.228241,0.63,0.95,1
556,'2019/02/08 17:35:39:405',3,57.208115,59.000111,121.924126,144.43515,143.572708,146.498245,55.911835,80.401077,140.241531,147.999603,153.2892,155.805557,0.020954,0.005264,0.002773,0.040606,0.049614,0.012258,0.829999,132,0,0,0,349.228241,0.63,0.95,1
557,'2019/02/08 17:35:39:474',3,56.775082,62.135715,118.191574,138.634003,137.542053,140.666534,56.795715,81.190094,131.468964,137.050781,146.386795,150.127426,0.018372,0.002257,0.001813,0.040545,0.04339,0.015262,0.829999,132,0,0,0,349.228241,0.63,0.95,1
558,'2019/02/08 17:35:39:475',3,56.775082,62.135715,118.191574,138.634003,137.542053,140.666534,56.795715,81.190094,131.468964,137.050781,146.386795,150.127426,0.018372,0.002257,0.001813,0.040545,0.04339,0.015262,0.829999,132,0,0,0,349.228241,0.63,0.95,1
559,'2019/02/08 17:35:39:541',3,56.295895,65.115875,121.668785,142.135574,141.483734,144.147491,51.293045,88.725395,132.735199,137.661118,145.30864,149.362289,0.019143,0.00271,0.001918,0.045209,0.039163,0.012794,0.829999,132,0,0,0,349.228241,0.63,0.95,1
560,'2019/02/08 17:35:39:542',3,56.295895,65.115875,121.668785,142.135574,141.483734,144.147491,51.293045,88.725395,132.735199,137.661118,145.30864,149.362289,0.019143,0.00271,0.001918,0.045209,0.039163,0.012794,0.829999,132,0,0,0,349.228241,0.63,0.95,1
561,'2019/02/08 17:35:39:612',3,56.458164,85.271988,110.237999,102.28698,110.558838,101.73703,45.124523,104.774147,141.270233,148.393585,155.768768,156.422699,0.003922,0.012541,0.006696,0.028032,0.035689,0.011046,0.829999,132,0,0,0,349.228241,0.63,0.95,1
562,'2019/02/08 17:35:39:612',3,56.458164,85.271988,110.237999,102.28698,110.558838,101.73703,45.124523,104.774147,141.270233,148.393585,155.768768,156.422699,0.003922,0.012541,0.006696,0.028032,0.035689,0.011046,0.829999,132,0,0,0,349.228241,0.63,0.95,1
563,'2019/02/08 17:35:39:680',3,66.545929,58.815308,88.749695,108.110291,98.82946,124.360664,90.325142,108.744484,118.930191,123.782082,131.727051,130.863297,0.0139,0.007092,0.010287,0.019083,0.014262,0.011361,0.829999,132,0,0,0,349.228241,0.63,0.95,1
564,'2019/02/08 17:35:39:681',3,66.545929,58.815308,88.749695,108.110291,98.82946,124.360664,90.325142,108.744484,118.930191,123.782082,131.727051,130.863297,0.0139,0.007092,0.010287,0.019083,0.014262,0.011361,0.829999,132,0,0,0,349.228241,0.63,0.95,1
565,'2019/02/08 17:35:39:748',3,68.019592,56.60416,87.264076,109.832695,101.153008,127.012489,58.369629,109.681122,141.657547,146.031769,148.050186,152.170914,0.016791,0.006412,0.01123,0.034711,0.036722,0.00826,0.829999,132,0,0,0,349.228241,0.63,0.95,1
566,'2019/02/08 17:35:39:748',3,68.019592,56.60416,87.264076,109.832695,101.153008,127.012489,58.369629,109.681122,141.657547,146.031769,148.050186,152.170914,0.016791,0.006412,0.01123,0.034711,0.036722,0.00826,0.829999,132,0,0,0,349.228241,0.63,0.95,1
567,'2019/02/08 17:35:39:816',3,31.519047,100.860771,104.550186,115.730827,99.094131,122.890808,67.166939,137.532867,202.974045,215.386169,221.545929,232.082397,0.043615,0.002908,0.008275,0.046696,0.044709,0.024395,0.829999,132,0,0,0,349.228241,0.63,0.95,1
568,'2019/02/08 17:35:39:816',3,31.519047,100.860771,104.550186,115.730827,99.094131,122.890808,67.166939,137.532867,202.974045,215.386169,221.545929,232.082397,0.043615,0.002908,0.008275,0.046696,0.044709,0.024395,0.829999,132,0,0,0,349.228241,0.63,0.95,1
569,'2019/02/08 17:35:39:881',3,81.00296,111.423859,109.471306,117.196915,103.725876,118.57769,89.02948,158.121948,223.644897,233.597168,236.217834,242.982956,0.031241,0.005632,0.010692,0.047135,0.042563,0.014841,0.829999,132,0,0,0,349.228241,0.63,0.95,1
570,'2019/02/08 17:35:39:881',3,81.00296,111.423859,109.471306,117.196915,103.725876,118.57769,89.02948,158.121948,223.644897,233.597168,236.217834,242.982956,0.031241,0.005632,0.010692,0.047135,0.042563,0.014841,0.829999,132,0,0,0,349.228241,0.63,0.95,1
571,'2019/02/08 17:35:39:949',3,85.517151,125.552879,123.337303,126.287331,130.660446,137.449799,92.323502,164.610184,226.785385,237.353592,242.791641,254.337952,0.035676,0.008568,0.003416,0.044201,0.039065,0.016315,0.829999,132,0,0,0,349.228241,0.63,0.95,1
572,'2019/02/08 17:35:39:950',3,85.517151,125.552879,123.337303,126.287331,130.660446,137.449799,92.323502,164.610184,226.785385,237.353592,242.791641,254.337952,0.035676,0.008568,0.003416,0.044201,0.039065,0.016315,0.829999,132,0,0,0,349.228241,0.63,0.95,1
573,'2019/02/08 17:35:40:015',3,86.926888,127.138229,118.268723,114.446686,102.463531,116.749603,89.416168,163.578201,219.935776,234.608185,241.608185,253.870163,0.035824,0.01491,0.015379,0.041733,0.034002,0.023251,0.829999,132,0,0,0,349.228241,0.63,0.95,1
574,'2019/02/08 17:35:40:015',3,86.926888,127.138229,118.268723,114.446686,102.463531,116.749603,89.416168,163.578201,219.935776,234.608185,241.608185,253.870163,0.035824,0.01491,0.015379,0.041733,0.034002,0.023251,0.829999,132,0,0,0,349.228241,0.63,0.95,1
575,'2019/02/08 17:35:53:759',4,85.442215,121.789726,145.119476,142.080139,135.04631,149.284393,64.811775,61.02129,11.012599,15.446181,12.73506,23.40596,0.012275,0.02608,0.00043,0.038521,0.023038,0.000921,0,306.246429,0,0,0,97.998856,0,3.409999,1
576,'2019/02/08 17:35:53:763',4,85.442215,121.789726,145.119476,142.080139,135.04631,149.284393,64.811775,61.02129,11.012599,15.446181,12.73506,23.40596,0.012275,0.02608,0.00043,0.038521,0.023038,0.000921,0,306.246429,0,0,0,97.998856,0,3.409999,1
577,'2019/02/08 17:35:53:826',4,85.518158,126.711731,128.006699,132.727951,128.988632,137.825424,65.204941,60.829163,11.324968,15.623195,13.238608,23.961004,0.015105,0.014015,0.006094,0.038247,0.023113,0.000811,0,306.246429,0,0,0,97.998856,0,3.409999,1
578,'2019/02/08 17:35:53:827',4,85.518158,126.711731,128.006699,132.727951,128.988632,137.825424,65.204941,60.829163,11.324968,15.623195,13.238608,23.961004,0.015105,0.014015,0.006094,0.038247,0.023113,0.000811,0,306.246429,0,0,0,97.998856,0,3.409999,1
579,'2019/02/08 17:35:53:887',4,85.518158,126.711731,128.006699,132.727951,128.988632,137.825424,65.204941,60.829163,11.324968,15.623195,13.238608,23.961004,0.015105,0.014015,0.006094,0.038247,0.023113,0.000811,0,306.246429,0,0,0,97.998856,0,3.409999,1
580,'2019/02/08 17:35:53:887',4,85.518158,126.711731,128.006699,132.727951,128.988632,137.825424,65.204941,60.829163,11.324968,15.623195,13.238608,23.961004,0.015105,0.014015,0.006094,0.038247,0.023113,0.000811,0,306.246429,0,0,0,97.998856,0,3.409999,1
581,'2019/02/08 17:35:53:953',4,85.374992,115.273361,113.714134,118.355553,116.589012,122.372185,65.544388,60.281929,10.443388,19.641424,15.014295,31.651421,0.009777,0.011582,0.005457,0.039919,0.023407,0.002814,0,306.246429,0,0,0,97.998856,0,3.409999,1
582,'2019/02/08 17:35:53:953',4,85.374992,115.273361,113.714134,118.355553,116.589012,122.372185,65.544388,60.281929,10.443388,19.641424,15.014295,31.651421,0.009777,0.011582,0.005457,0.039919,0.023407,0.002814,0,306.246429,0,0,0,97.998856,0,3.409999,1
583,'2019/02/08 17:35:54:015',4,83.455482,116.875816,144.021927,141.479813,140.807007,144.026688,65.963921,60.722252,11.685324,14.379485,11.237783,21.373604,0.011409,0.02631,0.001658,0.038937,0.023295,0.000267,0,306.246429,0,0,0,97.998856,0,3.409999,1
584,'2019/02/08 17:35:54:016',4,83.455482,116.875816,144.021927,141.479813,140.807007,144.026688,65.963921,60.722252,11.685324,14.379485,11.237783,21.373604,0.011409,0.02631,0.001658,0.038937,0.023295,0.000267,0,306.246429,0,0,0,97.998856,0,3.409999,1
585,'2019/02/08 17:35:54:081',4,80.892845,118.572304,126.628151,126.903259,122.315979,127.203674,66.765144,60.375874,9.633112,19.158594,24.796598,29.223122,0.012523,0.018938,0.000619,0.038849,0.021018,0.001096,0,306.246429,0,0,0,97.998856,0,3.409999,1
586,'2019/02/08 17:35:54:081',4,80.892845,118.572304,126.628151,126.903259,122.315979,127.203674,66.765144,60.375874,9.633112,19.158594,24.796598,29.223122,0.012523,0.018938,0.000619,0.038849,0.021018,0.001096,0,306.246429,0,0,0,97.998856,0,3.409999,1
587,'2019/02/08 17:35:54:150',4,80.79808,117.59848,124.802696,126.933388,123.837334,128.072678,67.223099,61.029675,11.698189,18.179152,16.178484,29.409243,0.012203,0.018285,0.00237,0.038583,0.020452,0.002448,0,306.246429,0,0,0,97.998856,0,3.409999,1
588,'2019/02/08 17:35:54:151',4,80.79808,117.59848,124.802696,126.933388,123.837334,128.072678,67.223099,61.029675,11.698189,18.179152,16.178484,29.409243,0.012203,0.018285,0.00237,0.038583,0.020452,0.002448,0,306.246429,0,0,0,97.998856,0,3.409999,1
589,'2019/02/08 17:35:54:216',4,82.320625,115.72422,139.914001,152.339706,147.035263,153.622162,66.532631,60.328327,15.456145,23.754232,22.252985,41.513546,0.011137,0.027058,0.010003,0.040462,0.018807,0.006917,0,306.246429,0,0,0,97.998856,0,3.409999,1
590,'2019/02/08 17:35:54:217',4,82.320625,115.72422,139.914001,152.339706,147.035263,153.622162,66.532631,60.328327,15.456145,23.754232,22.252985,41.513546,0.011137,0.027058,0.010003,0.040462,0.018807,0.006917,0,306.246429,0,0,0,97.998856,0,3.409999,1
591,'2019/02/08 17:35:54:279',4,87.103302,120.847443,131.643356,131.672592,126.541183,129.298462,66.025124,59.031433,10.233882,23.612188,30.999798,41.969601,0.010596,0.020454,0.001014,0.04055,0.021412,0.005431,0,306.246429,0,0,0,97.998856,0,3.409999,1
592,'2019/02/08 17:35:54:279',4,87.103302,120.847443,131.643356,131.672592,126.541183,129.298462,66.025124,59.031433,10.233882,23.612188,30.999798,41.969601,0.010596,0.020454,0.001014,0.04055,0.021412,0.005431,0,306.246429,0,0,0,97.998856,0,3.409999,1
593,'2019/02/08 17:35:54:346',4,87.084267,131.465652,125.911438,124.652786,122.028168,125.172348,68.170319,59.639923,7.605828,20.751904,21.582481,38.643173,0.016433,0.010845,0.000217,0.039027,0.020591,0.005328,0,306.246429,0,0,0,97.998856,0,3.409999,1
594,'2019/02/08 17:35:54:347',4,87.084267,131.465652,125.911438,124.652786,122.028168,125.172348,68.170319,59.639923,7.605828,20.751904,21.582481,38.643173,0.016433,0.010845,0.000217,0.039027,0.020591,0.005328,0,306.246429,0,0,0,97.998856,0,3.409999,1
595,'2019/02/08 17:35:54:409',4,89.208092,123.767769,124.193306,125.315544,123.361259,128.563049,67.204102,57.643524,7.46072,21.926447,33.957188,38.692993,0.011345,0.01406,0.002754,0.039122,0.019847,0.005062,0,306.246429,0,0,0,97.998856,0,3.409999,1
596,'2019/02/08 17:35:54:410',4,89.208092,123.767769,124.193306,125.315544,123.361259,128.563049,67.204102,57.643524,7.46072,21.926447,33.957188,38.692993,0.011345,0.01406,0.002754,0.039122,0.019847,0.005062,0,306.246429,0,0,0,97.998856,0,3.409999,1
597,'2019/02/08 17:35:54:475',4,91.59024,126.28228,125.862511,127.565025,126.559135,131.743805,65.321968,54.763382,6.332326,23.022552,32.311913,40.999352,0.011042,0.014325,0.003564,0.039132,0.019705,0.004602,0,306.246429,0,0,0,97.998856,0,3.409999,1
598,'2019/02/08 17:35:54:475',4,91.59024,126.28228,125.862511,127.565025,126.559135,131.743805,65.321968,54.763382,6.332326,23.022552,32.311913,40.999352,0.011042,0.014325,0.003564,0.039132,0.019705,0.004602,0,306.246429,0,0,0,97.998856,0,3.409999,1
599,'2019/02/08 17:35:54:539',4,92.765915,126.606598,133.83049,137.49321,137.538544,139.561218,64.210625,56.500004,9.755119,22.060247,31.110857,40.460964,0.010267,0.019067,0.003245,0.040734,0.019488,0.006524,0,306.246429,0,0,0,97.998856,0,3.409999,1
600,'2019/02/08 17:35:54:539',4,92.765915,126.606598,133.83049,137.49321,137.538544,139.561218,64.210625,56.500004,9.755119,22.060247,31.110857,40.460964,0.010267,0.019067,0.003245,0.040734,0.019488,0.006524,0,306.246429,0,0,0,97.998856,0,3.409999,1
601,'2019/02/08 17:35:54:605',4,92.212791,126.193909,130.126678,131.750092,127.275795,127.251579,65.454315,60.563751,7.382039,15.967218,28.816669,33.392773,0.009831,0.017265,0.001416,0.042126,0.022992,0.006454,0,306.246429,0,0,0,97.998856,0,3.409999,1
602,'2019/02/08 17:35:54:605',4,92.212791,126.193909,130.126678,131.750092,127.275795,127.251579,65.454315,60.563751,7.382039,15.967218,28.816669,33.392773,0.009831,0.017265,0.001416,0.042126,0.022992,0.006454,0,306.246429,0,0,0,97.998856,0,3.409999,1
603,'2019/02/08 17:35:54:673',4,91.853432,126.465134,131.817673,132.99585,128.334671,130.718933,66.071793,63.002777,9.579771,10.938322,26.83366,26.352699,0.009814,0.01824,0.000212,0.042144,0.023807,0.007407,0,306.246429,0,0,0,97.998856,0,3.409999,1
604,'2019/02/08 17:35:54:673',4,91.853432,126.465134,131.817673,132.99585,128.334671,130.718933,66.071793,63.002777,9.579771,10.938322,26.83366,26.352699,0.009814,0.01824,0.000212,0.042144,0.023807,0.007407,0,306.246429,0,0,0,97.998856,0,3.409999,1
605,'2019/02/08 17:35:54:860',4,92.607117,127.482887,133.130707,132.410553,126.92556,126.901474,66.45311,64.689255,10.03556,8.919595,26.691051,27.509869,0.009933,0.018305,0.003067,0.041873,0.023553,0.009733,0,306.246429,0,0,0,97.998856,0,3.409999,1
606,'2019/02/08 17:35:54:862',4,92.607117,127.482887,133.130707,132.410553,126.92556,126.901474,66.45311,64.689255,10.03556,8.919595,26.691051,27.509869,0.009933,0.018305,0.003067,0.041873,0.023553,0.009733,0,306.246429,0,0,0,97.998856,0,3.409999,1
607,'2019/02/08 17:35:54:863',4,92.883339,127.589996,132.085999,133.04303,127.16922,128.666245,67.082397,66.72258,11.181544,7.303927,25.807266,28.273111,0.009663,0.017703,0.001388,0.041839,0.023672,0.011106,0,306.246429,0,0,0,97.998856,0,3.409999,1
