@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16}

@data
2368,'2019/02/24 18:25:51:781',15,980,560.799988,1,937.5,0,0,0,0,13
2369,'2019/02/24 18:25:51:831',15,844.200012,437.200012,0.5,936.599976,-61,0,0,0,13
2370,'2019/02/24 18:25:51:882',15,692.099976,387.700012,0,934.5,-65,0,0,0,13
2371,'2019/02/24 18:25:51:934',15,856.099976,448,0,933,-87,0,0,0,13
2372,'2019/02/24 18:25:51:984',15,651.299988,447.399994,1,923,-9,0,0,0,13
2373,'2019/02/24 18:25:52:035',15,634,360.600006,2,917.200012,-42,0,0,0,13
2374,'2019/02/24 18:25:52:086',15,587.5,476.5,0,903.5,15,0,0,0,13
2375,'2019/02/24 18:25:52:137',15,600.900024,405.200012,0.5,885.799988,-43,0,0,0,13
2376,'2019/02/24 18:25:52:189',15,615.400024,435.399994,0.5,865.599976,-90,0,0,0,13
2377,'2019/02/24 18:25:52:240',15,562.099976,393.399994,0.5,865.599976,-59,0,0,0,13
2378,'2019/02/24 18:25:52:290',15,485.899994,393.399994,1,859,77,0,0,0,13
2379,'2019/02/24 18:25:52:342',15,549.5,461.799988,0.1,851,15,0,0,0,13
2380,'2019/02/24 18:25:52:394',15,680,414.399994,0,851.5,-24,0,0,0,13
2381,'2019/02/24 18:25:52:446',15,626.299988,743.200012,0.5,845,35,0,0,0,13
2382,'2019/02/24 18:25:52:497',15,664,792.799988,0,852.599976,0,0,0,0,13
2383,'2019/02/24 18:25:52:549',15,675.099976,776.299988,0,865.5,49,0,0,0,13
2384,'2019/02/24 18:25:52:600',15,704.400024,872.799988,0,867,-32,0,0,0,13
2385,'2019/02/24 18:25:52:651',15,635.799988,863,0,878.5,80,0,0,0,13
2386,'2019/02/24 18:25:52:702',15,684.299988,637.200012,0,884.799988,-77,0,0,0,13
2387,'2019/02/24 18:25:52:754',15,531.599976,519.299988,0,891,38,0,0,0,13
2388,'2019/02/24 18:25:52:805',15,621,422.200012,0.5,895.599976,-30,0,0,0,13
2389,'2019/02/24 18:25:52:855',15,606.299988,370,0.5,897.200012,1,0,0,0,13
2390,'2019/02/24 18:25:52:907',15,560,375,0,899.799988,-70,0,0,0,13
2391,'2019/02/24 18:25:52:958',15,483.600006,309.100006,0,906.5,2,0,0,0,13
2392,'2019/02/24 18:25:53:008',15,509.299988,298.600006,0,908.400024,-12,0,0,0,13
2393,'2019/02/24 18:25:53:059',15,500.799988,231,0,913,-20,0,0,0,13
2394,'2019/02/24 18:25:53:111',15,439.899994,221,0,912.5,-19,0,0,0,13
2395,'2019/02/24 18:25:53:162',15,406.700012,187.399994,1.1,911,55,0,0,0,13
2396,'2019/02/24 18:25:53:213',15,436.399994,173.199997,0,909,46,0,0,0,13
2397,'2019/02/24 18:25:53:263',15,436.799988,144.100006,0,904.900024,-2,0,0,0,13
2398,'2019/02/24 18:25:53:314',15,377.100006,124.400002,0.5,891.200012,-16,0,0,0,13
2399,'2019/02/24 18:25:53:365',15,367.899994,158.899994,0,883,3,0,0,0,13
2400,'2019/02/24 18:25:53:417',15,391.299988,166.699997,0,880.5,5,0,0,0,13
2401,'2019/02/24 18:25:53:468',15,411.200012,169.5,0,886,-30,0,0,0,13
2402,'2019/02/24 18:25:53:520',15,378.399994,177.699997,0,888.5,2,0,0,0,13
2403,'2019/02/24 18:25:53:572',15,387,214,0.6,904,34,0,0,0,13
2404,'2019/02/24 18:25:53:624',15,451,197.800003,0,913.5,-68,0,0,0,13
2405,'2019/02/24 18:25:53:676',15,433.299988,212.100006,0,917.5,-13,0,0,0,13
2406,'2019/02/24 18:25:53:728',15,372.899994,252,0,918.5,25,0,0,0,13
2407,'2019/02/24 18:25:53:779',15,385.200012,386.799988,0.5,917.400024,-34,0,0,0,13
2408,'2019/02/24 18:25:53:830',15,354.200012,435.600006,0.5,918,-8,0,0,0,13
2409,'2019/02/24 18:25:53:881',15,308.600006,476.200012,0.1,917,26,0,0,0,13
2410,'2019/02/24 18:25:53:932',15,301.899994,443.600006,0,915,18,0,0,0,13
2411,'2019/02/24 18:25:53:983',15,378.200012,445.600006,0.5,913.400024,-27,0,0,0,13
2412,'2019/02/24 18:25:54:034',15,342.200012,516,0.2,915,-3,0,0,0,13
2413,'2019/02/24 18:25:54:085',15,324.799988,541.599976,0.5,915.400024,-17,0,0,0,13
2414,'2019/02/24 18:25:54:136',15,328.700012,649.200012,0,913.200012,32,0,0,0,13
2415,'2019/02/24 18:25:54:188',15,383.299988,804.400024,1,908,45,0,0,0,13
2416,'2019/02/24 18:25:54:240',15,453.600006,883.599976,0.1,909,66,0,0,0,13
2417,'2019/02/24 18:25:54:290',15,458.100006,886.200012,1.5,904.200012,-42,0,0,0,13
2418,'2019/02/24 18:25:54:342',15,406.299988,905.400024,0.5,898,3,0,0,0,13
2419,'2019/02/24 18:25:54:393',15,415.5,898.400024,0,899.5,49,0,0,0,13
2420,'2019/02/24 18:25:54:445',15,535.400024,859.099976,0.6,905.5,-46,0,0,0,13
2421,'2019/02/24 18:25:54:496',15,514.700012,845,0.9,908.5,-23,0,0,0,13
2422,'2019/02/24 18:25:54:547',15,463,779.799988,0.5,913,-40,0,0,0,13
2423,'2019/02/24 18:25:54:599',15,488.700012,770.900024,0,914,-31,0,0,0,13
2424,'2019/02/24 18:25:54:650',15,452,677.700012,0,915.5,-56,0,0,0,13
2425,'2019/02/24 18:25:54:702',15,376.600006,668.200012,0.5,920.599976,-27,0,0,0,13
2426,'2019/02/24 18:25:54:753',15,382.399994,617,0.3,924,-51,0,0,0,13
2427,'2019/02/24 18:25:54:805',15,380.600006,544.799988,1.1,925,26,0,0,0,13
2428,'2019/02/24 18:25:54:855',15,411.399994,542.799988,0.5,926.400024,-45,0,0,0,13
2429,'2019/02/24 18:25:54:905',15,403.299988,577.799988,0,928.5,-5,0,0,0,13
2430,'2019/02/24 18:25:54:956',15,392.899994,570,0,930.799988,-51,0,0,0,13
2431,'2019/02/24 18:25:55:007',15,400,588.599976,0,935,-46,0,0,0,13
2432,'2019/02/24 18:25:55:058',15,323.5,559.799988,1,939.599976,-23,0,0,0,13
2433,'2019/02/24 18:25:55:109',15,292.799988,585,0.5,943.599976,13,0,0,0,13
2434,'2019/02/24 18:25:55:160',15,273.600006,674.400024,0.4,947.900024,16,0,0,0,13
2435,'2019/02/24 18:25:55:210',15,281,800.599976,0,948,-31,0,0,0,13
2436,'2019/02/24 18:25:55:260',15,266.399994,844.200012,0.5,948,-26,0,0,0,13
2437,'2019/02/24 18:25:55:312',15,274.899994,916.200012,0,946,-15,0,0,0,13
2438,'2019/02/24 18:25:55:362',15,252.899994,973.400024,0,945.599976,7,0,0,0,13
2439,'2019/02/24 18:25:55:413',15,243.399994,978.400024,1.5,942.400024,-15,0,0,0,13
2440,'2019/02/24 18:25:55:464',15,237.899994,977.400024,0,941.700012,8,0,0,0,13
2441,'2019/02/24 18:25:55:515',15,239.600006,825,1,942.599976,17,0,0,0,13
2442,'2019/02/24 18:25:55:565',15,273.5,548.900024,0,940.5,17,0,0,0,13
2443,'2019/02/24 18:25:55:616',15,325.399994,457,0,941,9,0,0,0,13
2444,'2019/02/24 18:25:55:667',15,339.299988,485,1,941.599976,20,0,0,0,13
2445,'2019/02/24 18:25:55:718',15,331.700012,463.899994,0,940.5,-41,0,0,0,13
2446,'2019/02/24 18:25:55:770',15,301.200012,512,0,938.5,4,0,0,0,13
2447,'2019/02/24 18:25:55:820',15,303.600006,601.799988,0,937,61,0,0,0,13
2448,'2019/02/24 18:25:55:871',15,404.299988,615.799988,0,934.5,11,0,0,0,13
2449,'2019/02/24 18:25:55:923',15,472.5,614.5,0,933,-21,0,0,0,13
2450,'2019/02/24 18:25:55:974',15,508.600006,630.599976,0,932,-14,0,0,0,13
2451,'2019/02/24 18:25:56:026',15,493.5,634.400024,0,931.900024,20,0,0,0,13
2452,'2019/02/24 18:25:56:077',15,521.200012,628.799988,0,933,27,0,0,0,13
2453,'2019/02/24 18:25:56:128',15,539.700012,617,0.5,932.599976,89,0,0,0,13
2454,'2019/02/24 18:25:56:179',15,591.900024,626.599976,0.1,935,9,0,0,0,13
2455,'2019/02/24 18:25:56:231',15,622.099976,598.700012,0.5,936,-7,0,0,0,13
2456,'2019/02/24 18:25:56:283',15,649.200012,558.200012,0,937.900024,-98,0,0,-1,13
2457,'2019/02/24 18:25:56:334',15,631.099976,542.200012,0.5,937.599976,-46,0,0,0,13
2458,'2019/02/24 18:25:56:385',15,543.900024,536.400024,0,938.099976,34,0,0,0,13
2459,'2019/02/24 18:25:56:436',15,519.700012,473.399994,0.5,938,29,0,0,0,13
2460,'2019/02/24 18:25:56:487',15,443.399994,443.799988,0,936,-52,0,0,0,13
2461,'2019/02/24 18:25:56:539',15,357.700012,380.200012,0,937,-21,0,0,0,13
2462,'2019/02/24 18:25:56:590',15,306.399994,390.200012,0,934.799988,0,0,0,0,13
2463,'2019/02/24 18:25:56:641',15,287.700012,335.399994,0,932.400024,-38,0,0,0,13
2464,'2019/02/24 18:25:56:693',15,345.200012,303.200012,0,927,40,0,0,0,13
2465,'2019/02/24 18:25:56:743',15,410.299988,308.200012,0.5,921.799988,-11,0,0,0,13
2466,'2019/02/24 18:25:56:794',15,344.299988,286.700012,0,921,119,0,0,0,13
2467,'2019/02/24 18:25:56:846',15,421.399994,264.399994,1,917,4,0,0,0,13
2468,'2019/02/24 18:25:56:897',15,333,237.800003,0.9,912,5,0,0,0,13
2469,'2019/02/24 18:25:56:949',15,269.200012,212.199997,0,915.200012,-18,0,0,0,13
2470,'2019/02/24 18:25:57:001',15,269.899994,221.600006,1.5,912.200012,-12,0,0,0,13
2471,'2019/02/24 18:25:57:052',15,265.399994,237.100006,1,913.200012,22,0,0,0,13
2472,'2019/02/24 18:25:57:103',15,276.299988,223.600006,0,912.5,-15,0,0,0,13
2473,'2019/02/24 18:25:57:154',15,307.899994,221.399994,0.5,911.200012,3,0,0,0,13
2474,'2019/02/24 18:25:57:205',15,294.5,219.100006,0,904.099976,-30,0,0,0,13
2475,'2019/02/24 18:25:57:255',15,260.200012,213.199997,0.5,898.599976,11,0,0,0,13
2476,'2019/02/24 18:25:57:306',15,272.600006,234.199997,0.5,888.599976,1,0,0,0,13
2477,'2019/02/24 18:25:57:358',15,268,268.299988,0,868,4,0,0,0,13
2478,'2019/02/24 18:25:57:410',15,276.799988,253.300003,0,833,-8,0,0,0,13
2479,'2019/02/24 18:25:57:461',15,260.700012,255.600006,0.5,811.599976,-2,0,0,0,13
2480,'2019/02/24 18:25:57:511',15,270.299988,233.600006,0,792.5,-11,0,0,0,13
2481,'2019/02/24 18:25:57:562',15,269,214.199997,1,753.400024,-17,0,0,0,13
2482,'2019/02/24 18:25:57:612',15,259,214.600006,0,726,22,0,0,0,13
2483,'2019/02/24 18:25:57:664',15,329.200012,224.399994,0,661.5,-22,0,0,0,13
2484,'2019/02/24 18:26:25:326',16,662.5,100,956,0.5,121,0,0,0,14
2485,'2019/02/24 18:26:25:377',16,661.599976,99.699997,956,0.5,-28,0,0,0,14
2486,'2019/02/24 18:26:25:428',16,603.400024,102.400002,956.5,0.4,71,0,0,0,14
2487,'2019/02/24 18:26:25:479',16,571,103.199997,957,0.2,81,0,0,0,14
2488,'2019/02/24 18:26:25:530',16,644,100.599998,957.5,0,-98,0,0,0,14
2489,'2019/02/24 18:26:25:582',16,575.5,101.699997,957.5,0,51,0,0,0,14
2490,'2019/02/24 18:26:25:633',16,595.099976,97.900002,957.599976,0.1,-43,0,0,0,14
2491,'2019/02/24 18:26:25:684',16,492.899994,99.300003,958,0,-19,0,0,0,14
2492,'2019/02/24 18:26:25:735',16,445.5,100.599998,958.5,0,-14,0,0,0,14
2493,'2019/02/24 18:26:25:786',16,402.899994,99.199997,958.5,0.6,-34,0,0,0,14
2494,'2019/02/24 18:26:25:838',16,425.799988,99.699997,958.799988,0,-56,0,0,0,14
2495,'2019/02/24 18:26:25:888',16,347.600006,97.800003,959.400024,0,-6,0,0,0,14
2496,'2019/02/24 18:26:25:939',16,306.299988,99.199997,959.5,1.2,7,0,0,0,14
2497,'2019/02/24 18:26:25:990',16,360.799988,98,959.5,0.4,3,0,0,0,14
2498,'2019/02/24 18:26:26:041',16,421.100006,96.800003,958.099976,1.2,-14,0,0,0,14
2499,'2019/02/24 18:26:26:091',16,541.900024,97.300003,956.599976,0,-31,0,0,0,14
2500,'2019/02/24 18:26:26:142',16,574.799988,98.400002,956.099976,0.4,13,0,0,0,14
2501,'2019/02/24 18:26:26:193',16,631.099976,98.800003,955,0.1,-39,0,0,0,14
2502,'2019/02/24 18:26:26:245',16,669.900024,99.699997,953.5,0,9,0,0,0,14
2503,'2019/02/24 18:26:26:295',16,727.599976,97,954.099976,0,36,0,0,0,14
2504,'2019/02/24 18:26:26:346',16,963,94.599998,953.5,0.6,-55,0,0,0,14
2505,'2019/02/24 18:26:26:396',16,977.5,98.599998,953.599976,1.5,-1,0,0,0,14
2506,'2019/02/24 18:26:26:448',16,969,100.300003,953,0,-104,0,0,0,14
2507,'2019/02/24 18:26:26:499',16,776.599976,97.599998,954,0.5,90,0,0,0,14
2508,'2019/02/24 18:26:26:549',16,933.799988,98.400002,953.900024,0,48,0,0,0,14
2509,'2019/02/24 18:26:26:601',16,924.400024,97.599998,954.400024,1,-46,0,0,0,14
2510,'2019/02/24 18:26:26:653',16,952,105.099998,954.200012,1,0,0,0,0,14
2511,'2019/02/24 18:26:26:703',16,847.599976,115.099998,955,0.5,-70,0,0,0,14
2512,'2019/02/24 18:26:26:755',16,875.599976,127.800003,956.5,1.2,37,0,0,0,14
2513,'2019/02/24 18:26:26:805',16,966.099976,138,956,1.5,-51,0,0,0,14
2514,'2019/02/24 18:26:26:856',16,980,173.199997,956.799988,0.5,0,0,0,0,14
2515,'2019/02/24 18:26:26:908',16,975.5,199.899994,957,0.5,9,0,0,0,14
2516,'2019/02/24 18:26:26:959',16,921.200012,228.199997,957,0,-48,0,0,0,14
2517,'2019/02/24 18:26:27:010',16,806.700012,250.399994,957.5,0,25,0,0,0,14
2518,'2019/02/24 18:26:27:060',16,733.099976,270.700012,957,1,-15,0,0,0,14
2519,'2019/02/24 18:26:27:111',16,605.799988,298.700012,957,0.5,66,0,0,0,14
2520,'2019/02/24 18:26:27:163',16,722.5,317.200012,957.900024,0,85,0,0,0,14
2521,'2019/02/24 18:26:27:215',16,886.5,347,958,1.2,-29,0,0,0,14
2522,'2019/02/24 18:26:27:266',16,799.200012,364,957.099976,0,-13,0,0,0,14
2523,'2019/02/24 18:26:27:317',16,866.200012,371.600006,958,2.1,6,0,0,0,14
2524,'2019/02/24 18:26:27:369',16,976.400024,345.600006,957.5,0.3,-28,0,0,0,14
2525,'2019/02/24 18:26:27:419',16,888.5,333,957.900024,0,-75,0,0,0,14
2526,'2019/02/24 18:26:27:470',16,827.400024,320.799988,957,0,71,0,0,0,14
2527,'2019/02/24 18:26:27:522',16,867.799988,291.200012,957,0.5,-4,0,0,0,14
2528,'2019/02/24 18:26:27:573',16,852.099976,251.800003,957,1,-89,0,0,0,14
2529,'2019/02/24 18:26:27:623',16,736.799988,215.199997,956.799988,0.9,54,0,0,0,14
2530,'2019/02/24 18:26:27:674',16,627.900024,175,956.900024,0,-36,0,0,0,14
2531,'2019/02/24 18:26:27:726',16,745.5,135.600006,957,2.2,68,0,0,0,14
2532,'2019/02/24 18:26:27:778',16,889.099976,121.599998,957,0.1,21,0,0,0,14
2533,'2019/02/24 18:26:27:829',16,971,115,957,0.5,-28,0,0,0,14
2534,'2019/02/24 18:26:27:880',16,909.200012,112,957.200012,0,-30,0,0,0,14
2535,'2019/02/24 18:26:27:931',16,827.5,104.400002,958.5,0.4,-33,0,0,0,14
2536,'2019/02/24 18:26:27:982',16,792.599976,97.099998,958,1,4,0,0,0,14
2537,'2019/02/24 18:26:28:034',16,778.099976,98.300003,957,1,-39,0,0,0,14
2538,'2019/02/24 18:26:28:085',16,640.700012,100.5,958,0,35,0,0,0,14
2539,'2019/02/24 18:26:28:135',16,617,99.300003,958.599976,0.5,-2,0,0,0,14
2540,'2019/02/24 18:26:28:186',16,610.200012,98,958,0,20,0,0,0,14
2541,'2019/02/24 18:26:28:235',16,595.599976,102.300003,957.5,0,-26,0,0,0,14
2542,'2019/02/24 18:26:28:286',16,592.200012,105.300003,958.5,0,-4,0,0,0,14
2543,'2019/02/24 18:26:28:338',16,635.599976,102.300003,958,1,34,0,0,0,14
2544,'2019/02/24 18:26:28:390',16,664.5,104.199997,958.5,0.6,-14,0,0,0,14
2545,'2019/02/24 18:26:28:440',16,642.400024,106.900002,957.400024,0.5,-30,0,0,0,14
2546,'2019/02/24 18:26:28:492',16,612.200012,102.199997,958.5,0,-8,0,0,0,14
2547,'2019/02/24 18:26:28:544',16,634.900024,100.699997,958,0,-77,0,0,0,14
2548,'2019/02/24 18:26:28:595',16,647.099976,99.099998,958.599976,1,-45,0,0,0,14
2549,'2019/02/24 18:26:28:647',16,627.5,97.400002,958,1.5,15,0,0,0,14
2550,'2019/02/24 18:26:28:697',16,549.099976,94.599998,958,0,-11,0,0,0,14
2551,'2019/02/24 18:26:28:748',16,444.100006,97.800003,957.799988,0,102,0,0,0,14
2552,'2019/02/24 18:26:28:800',16,514.900024,98.599998,958.099976,1,9,0,0,0,14
2553,'2019/02/24 18:26:28:851',16,615.900024,97.400002,957.5,0.6,97,0,0,0,14
2554,'2019/02/24 18:26:28:901',16,701.599976,96,957.5,1.8,-92,0,0,0,14
2555,'2019/02/24 18:26:28:951',16,655.599976,94.300003,957,1,78,0,0,0,14
2556,'2019/02/24 18:26:29:001',16,726.5,95.599998,956.5,0.6,36,0,0,0,14
2557,'2019/02/24 18:26:29:053',16,834.799988,95.099998,956.5,0,-40,0,0,0,14
2558,'2019/02/24 18:26:29:103',16,790,94.599998,957,0.4,-42,0,0,0,14
2559,'2019/02/24 18:26:29:154',16,671.799988,99.400002,956.599976,0,9,0,0,0,14
2560,'2019/02/24 18:26:29:206',16,731.299988,98.5,956.5,0,133,0,0,0,14
2561,'2019/02/24 18:26:29:256',16,858.200012,99,957.5,1.2,33,0,0,0,14
2562,'2019/02/24 18:26:29:307',16,922.099976,96,958,0.5,-15,0,0,0,14
2563,'2019/02/24 18:26:29:359',16,870.400024,98,958.799988,1.8,-31,0,0,0,14
2564,'2019/02/24 18:26:29:411',16,909.099976,97.800003,958.5,0.8,1,0,0,0,14
2565,'2019/02/24 18:26:29:462',16,869.700012,98.400002,958.5,0.6,-24,0,0,0,14
2566,'2019/02/24 18:26:29:513',16,927.400024,100.5,959,0.5,-10,0,0,0,14
2567,'2019/02/24 18:26:29:564',16,936.900024,96.800003,959.5,0,71,0,0,0,14
2568,'2019/02/24 18:26:29:615',16,966.5,100,959.5,0.4,-39,0,0,0,14
2569,'2019/02/24 18:26:29:667',16,941.700012,101.5,959.5,0,22,0,0,0,14
2570,'2019/02/24 18:26:29:719',16,979.799988,100.300003,960,1.2,0,0,0,0,14
2571,'2019/02/24 18:26:29:770',16,876.700012,101.400002,960.5,0.8,119,0,0,0,14
2572,'2019/02/24 18:26:29:822',16,924.700012,99,961,0,-79,0,0,0,14
2573,'2019/02/24 18:26:29:874',16,960.900024,102.599998,960.5,0,-9,0,0,0,14
2574,'2019/02/24 18:26:29:926',16,954.400024,107.800003,960.5,0.6,-1,0,0,0,14
2575,'2019/02/24 18:26:29:978',16,980,135.100006,960.400024,0,0,0,0,0,14
2576,'2019/02/24 18:26:30:030',16,979.400024,151.800003,960,1.6,-6,0,0,0,14
2577,'2019/02/24 18:26:30:082',16,833.799988,167.899994,960,0.5,-10,0,0,0,14
2578,'2019/02/24 18:26:30:132',16,882.799988,161.399994,960,0.9,-37,0,0,0,14
2579,'2019/02/24 18:26:30:183',16,864.900024,162.800003,960,0,55,0,0,0,14
2580,'2019/02/24 18:26:30:235',16,883.799988,157.600006,959.099976,0,-37,0,0,0,14
2581,'2019/02/24 18:26:30:287',16,839.400024,164.800003,959.5,0,-12,0,0,0,14
2582,'2019/02/24 18:26:30:339',16,823.599976,166.399994,959,0.4,-67,0,0,0,14
2583,'2019/02/24 18:26:30:390',16,761.099976,169.199997,959,1.5,91,0,0,0,14
2584,'2019/02/24 18:26:30:440',16,767.099976,169.300003,959.5,0,-103,0,0,0,14
2585,'2019/02/24 18:26:30:492',16,572.5,164,959,0,26,0,0,0,14
2586,'2019/02/24 18:26:30:543',16,590.099976,160.800003,959,0.1,56,0,0,0,14
2587,'2019/02/24 18:26:30:593',16,712.599976,161,959.900024,1,-34,0,0,0,14
2588,'2019/02/24 18:26:30:644',16,692.900024,162.100006,959.5,0,-1,0,0,0,14
2589,'2019/02/24 18:26:30:695',16,879.099976,165.399994,959.5,0,-37,0,0,0,14
2590,'2019/02/24 18:26:30:746',16,921,171.399994,960,0,62,0,0,0,14
2591,'2019/02/24 18:26:30:797',16,972.900024,166.300003,959,0.5,-67,0,0,0,14
2592,'2019/02/24 18:26:30:848',16,976.700012,165.699997,959.5,0,-29,0,0,0,14
2593,'2019/02/24 18:26:30:900',16,977.099976,163.199997,959.200012,0,0,0,0,0,14
2594,'2019/02/24 18:26:30:951',16,963.5,170.5,958.5,0,27,0,0,0,14
2595,'2019/02/24 18:26:31:003',16,921.400024,177.199997,959,0.6,20,0,0,0,14
2596,'2019/02/24 18:26:31:054',16,970.099976,188,958.5,0.4,9,0,0,0,14
2597,'2019/02/24 18:26:31:105',16,979.900024,185.300003,959.5,1.2,-1,0,0,0,14
2598,'2019/02/24 18:26:31:156',16,979.5,183.899994,959,2.5,1,0,0,0,14
2599,'2019/02/24 18:26:31:207',16,942.299988,187.199997,959.5,1.2,29,0,0,0,14
2600,'2019/02/24 18:26:31:257',16,858.099976,177,960,0,4,0,0,0,14
2601,'2019/02/24 18:26:31:308',16,744.900024,173.199997,959.900024,0,84,0,0,0,14
2602,'2019/02/24 18:26:31:359',16,849.099976,171.300003,959,0,-55,0,0,0,14
2603,'2019/02/24 18:26:31:411',16,845.200012,177,959.5,0.6,-26,0,0,0,14
2604,'2019/02/24 18:26:31:462',16,852.700012,179.600006,959,0,3,0,0,0,14
2605,'2019/02/24 18:26:31:513',16,874.200012,205.199997,959.799988,0,-93,0,0,0,14
2606,'2019/02/24 18:26:31:565',16,830.5,194,959,0,-17,0,0,0,14
2607,'2019/02/24 18:26:31:615',16,705,165.600006,959.5,1.2,71,0,0,0,14
2608,'2019/02/24 18:26:31:666',16,799.700012,155.399994,960,0,-118,0,0,0,14
2609,'2019/02/24 18:26:31:717',16,608,122.199997,960.5,1.4,-34,0,0,0,14
2610,'2019/02/24 18:26:31:770',16,569.700012,114.199997,960,0.4,-70,0,0,0,14
2611,'2019/02/24 18:26:31:821',16,699.200012,102.599998,960,0,-30,0,0,0,14
2612,'2019/02/24 18:26:31:872',16,677.599976,98,960,0,-19,0,0,0,14
2613,'2019/02/24 18:26:31:924',16,635.099976,97.800003,960,0,40,0,0,0,14
2614,'2019/02/24 18:26:31:974',16,619.099976,97.900002,961,1.5,-47,0,0,0,14
2615,'2019/02/24 18:26:32:025',16,645.099976,106.800003,961,0,63,0,0,0,14
2616,'2019/02/24 18:26:32:076',16,640.599976,117.800003,961.099976,0,56,0,0,0,14
2617,'2019/02/24 18:26:32:128',16,703.099976,124.400002,961.900024,0,-49,0,0,0,14
2618,'2019/02/24 18:26:32:179',16,689.099976,137.5,961,0,-63,0,0,0,14
2619,'2019/02/24 18:26:32:230',16,583.5,150.199997,962,0,-40,0,0,0,14
2620,'2019/02/24 18:26:32:281',16,624.799988,168,962,0.9,33,0,0,0,14
2621,'2019/02/24 18:26:32:333',16,769.599976,181.199997,962,0.1,-84,0,0,0,14
2622,'2019/02/24 18:26:32:385',16,641.599976,180.300003,962,0.4,94,0,0,0,14
2623,'2019/02/24 18:26:32:438',16,723.700012,164,963,1,-17,0,0,0,14
2624,'2019/02/24 18:26:32:488',16,753.799988,134.199997,962,0,-56,0,0,0,14
2625,'2019/02/24 18:26:32:539',16,786.299988,126.800003,962.099976,0,-97,0,0,0,14
2626,'2019/02/24 18:26:32:589',16,728.099976,134.800003,961.5,0,26,0,0,0,14
2627,'2019/02/24 18:26:32:640',16,762.700012,146.600006,962,0,-51,0,0,0,14
2628,'2019/02/24 18:26:32:690',16,609.200012,150,961.5,0.6,-3,0,0,0,14
2629,'2019/02/24 18:26:32:741',16,602.700012,144.800003,962,0.1,-53,0,0,0,14
2630,'2019/02/24 18:26:32:793',16,605.200012,142.600006,962,0.2,-8,0,0,0,14
2631,'2019/02/24 18:26:32:844',16,483.200012,128.600006,960.5,0,-40,0,0,0,14
2632,'2019/02/24 18:26:59:941',17,115.400002,219.100006,956.5,0,-6,0,0,0,15
2633,'2019/02/24 18:26:59:992',17,115.099998,269.399994,956.5,0,7,0,0,0,15
2634,'2019/02/24 18:27:00:043',17,115.099998,252.699997,957.5,0,-5,0,0,0,15
2635,'2019/02/24 18:27:00:093',17,113.5,252.399994,956,0.6,1,0,0,0,15
2636,'2019/02/24 18:27:00:145',17,111.800003,316.200012,956.900024,0,3,0,0,0,15
2637,'2019/02/24 18:27:00:196',17,111.599998,349.799988,956.5,0,-4,0,0,0,15
2638,'2019/02/24 18:27:00:248',17,111.400002,279.399994,957,0.5,-4,0,0,0,15
2639,'2019/02/24 18:27:00:300',17,110,261.600006,957,0.4,7,0,0,0,15
2640,'2019/02/24 18:27:00:351',17,106.900002,289.899994,959,1.5,7,0,0,0,15
2641,'2019/02/24 18:27:00:402',17,111.5,278.399994,958.5,0,-3,0,0,0,15
2642,'2019/02/24 18:27:00:452',17,109.599998,255.800003,959,0.4,2,0,0,0,15
2643,'2019/02/24 18:27:00:503',17,110.099998,273.200012,959,0.5,1,0,0,0,15
2644,'2019/02/24 18:27:00:554',17,111.400002,271.600006,959,1.5,-6,0,0,0,15
2645,'2019/02/24 18:27:00:605',17,107.400002,296.200012,959,0.1,-6,0,0,0,15
2646,'2019/02/24 18:27:00:657',17,106.400002,306.200012,960,1.5,6,0,0,0,15
2647,'2019/02/24 18:27:00:707',17,104.5,283.799988,958.5,0.1,5,0,0,0,15
2648,'2019/02/24 18:27:00:758',17,110.599998,265.600006,958.5,0,-1,0,0,0,15
2649,'2019/02/24 18:27:00:810',17,111.800003,249.199997,959.5,0,-2,0,0,0,15
2650,'2019/02/24 18:27:00:861',17,110.599998,203.300003,962.400024,0,0,0,0,0,15
2651,'2019/02/24 18:27:00:912',17,111.199997,190.399994,963.5,0.8,-3,0,0,0,15
2652,'2019/02/24 18:27:00:963',17,107.199997,213.199997,964,0.1,7,0,0,0,15
2653,'2019/02/24 18:27:01:014',17,107.5,203.199997,964,1,7,0,0,0,15
2654,'2019/02/24 18:27:01:065',17,110.099998,223.399994,964.5,1.2,-1,0,0,0,15
2655,'2019/02/24 18:27:01:115',17,109,234,963.5,0.6,-4,0,0,0,15
2656,'2019/02/24 18:27:01:167',17,104.199997,237.199997,964.5,0.8,4,0,0,0,15
2657,'2019/02/24 18:27:01:218',17,106.099998,230.600006,964.900024,0,-4,0,0,0,15
2658,'2019/02/24 18:27:01:270',17,108.099998,213.899994,964.5,0,-1,0,0,0,15
2659,'2019/02/24 18:27:01:322',17,110.099998,212,964.700012,0,5,0,0,0,15
2660,'2019/02/24 18:27:01:373',17,115.699997,199.800003,965.5,0.6,3,0,0,0,15
