@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute giveme-1 numeric
@attribute giveme-2 numeric
@attribute giveme-3 numeric
@attribute giveme-4 numeric
@attribute giveme-5 numeric
@attribute giveme-6 numeric
@attribute giveme-7 numeric

@data
15128,'2019/04/09 19:11:22:266',15,62.200001,933.099976,947,948.799988,633.400024,9.999,-92,?,?,?,1287,3843
15129,'2019/04/09 19:11:22:266',15,61.599998,928.799988,947,948.900024,634,9.999,-92,?,?,?,1287,3843
15130,'2019/04/09 19:11:22:281',15,61,924.5,947,949,634.200012,9.999,-92,?,?,?,1287,3843
15131,'2019/04/09 19:11:22:281',15,60.400002,923.299988,947,949,634.400024,9.999,-92,?,?,?,1287,3843
15132,'2019/04/09 19:11:22:281',15,59.799999,930.599976,947,949,634.599976,9.999,-92,?,?,?,1287,3843
15133,'2019/04/09 19:11:22:281',15,59.099998,937.900024,947,949,634.799988,9.999,-92,?,?,?,1287,3843
15134,'2019/04/09 19:11:22:297',15,58.400002,945.200012,947,949,635.099976,9.999,-92,?,?,?,1287,3843
15135,'2019/04/09 19:11:22:297',15,57.900002,952.5,947,948.900024,635.400024,9.999,-92,?,?,?,1287,3843
15136,'2019/04/09 19:11:22:297',15,57.400002,956.200012,947,948.799988,635.700012,9.999,-92,?,?,?,1287,3843
15137,'2019/04/09 19:11:22:297',15,56.900002,959.900024,947,948.700012,636,9.999,-92,?,?,?,1287,3843
15138,'2019/04/09 19:11:22:297',15,56.400002,963.599976,947,948.599976,636.299988,9.999,-92,?,?,?,1287,3843
15139,'2019/04/09 19:11:22:297',15,55.5,967.299988,947,948.5,636.599976,9.999,-92,?,?,?,1287,3843
15140,'2019/04/09 19:11:22:311',15,54.599998,971,947,948.400024,636.900024,9.999,-92,?,?,?,1287,3843
15141,'2019/04/09 19:11:22:312',15,53.700001,972.099976,947,948.299988,637.200012,9.999,-92,?,?,?,1287,3843
15142,'2019/04/09 19:11:22:312',15,52.799999,973.200012,947,948.200012,637.5,9.999,-92,?,?,?,1287,3843
15143,'2019/04/09 19:11:22:312',15,52.599998,974.299988,947,948.099976,637.799988,9.999,-92,?,?,?,1287,3843
15144,'2019/04/09 19:11:22:325',15,52.400002,975.400024,947,948,637.900024,9.999,-92,?,?,?,1287,3843
15145,'2019/04/09 19:11:22:325',15,52.200001,976.5,947,948.099976,638,9.999,-92,?,?,?,1287,3843
15146,'2019/04/09 19:11:22:325',15,52,970.5,947,948.200012,638.099976,9.999,-92,?,?,?,1287,3843
15147,'2019/04/09 19:11:22:325',15,51.799999,964.5,947,948.299988,638.200012,9.999,-92,?,?,?,1287,3843
15148,'2019/04/09 19:11:22:325',15,51.599998,958.5,947,948.400024,638.299988,9.999,-92,?,?,?,1287,3843
15149,'2019/04/09 19:11:22:325',15,52.299999,952.5,947,948.5,638.400024,9.999,-92,?,?,?,1287,3843
15150,'2019/04/09 19:11:22:342',15,53,946.5,947,948.599976,637.799988,9.999,-92,?,?,?,1287,3843
15151,'2019/04/09 19:11:22:342',15,53.700001,940,947.099976,948.700012,637.200012,9.999,-92,?,?,?,1287,3843
15152,'2019/04/09 19:11:22:342',15,54.400002,935.5,947.200012,948.799988,636.599976,9.999,-92,?,?,?,1287,3843
15153,'2019/04/09 19:11:22:342',15,54.5,931,947.299988,948.900024,636,9.999,-92,?,?,?,1287,3843
15154,'2019/04/09 19:11:22:342',15,54.599998,926.5,947.400024,949,635.5,9.999,-92,?,?,?,1287,3843
15155,'2019/04/09 19:11:22:342',15,55,922,947.5,949,635,9.999,-92,?,?,?,1287,3843
15156,'2019/04/09 19:11:22:355',15,55.400002,924,947.599976,949,634.599976,9.999,-92,?,?,?,1287,3843
15157,'2019/04/09 19:11:22:355',15,55.799999,926,947.700012,948.900024,634.200012,9.999,-92,?,?,?,1287,3843
15158,'2019/04/09 19:11:22:355',15,56.200001,928,947.700012,948.799988,633.799988,9.999,-92,?,?,?,1287,3843
15159,'2019/04/09 19:11:22:355',15,56.5,921.900024,947.700012,948.700012,633.400024,9.999,-92,?,?,?,1287,3843
15160,'2019/04/09 19:11:22:355',15,56.799999,915.799988,947.700012,948.599976,633.5,9.999,-92,?,?,?,1287,3843
15161,'2019/04/09 19:11:22:355',15,57.099998,909.700012,947.599976,948.5,633.599976,9.999,-92,?,?,?,1287,3843
15162,'2019/04/09 19:11:22:355',15,58.400002,901.599976,947.5,948.400024,633.700012,9.999,-92,?,?,?,1287,3843
15163,'2019/04/09 19:11:22:370',15,59.700001,893.5,947.400024,948.299988,634,9.999,-92,?,?,?,1287,3843
15164,'2019/04/09 19:11:22:370',15,61,885.400024,947.299988,948.299988,634.299988,9.999,-92,?,?,?,1287,3843
15165,'2019/04/09 19:11:22:370',15,62,878.099976,947.200012,948.299988,634.599976,9.999,-92,?,?,?,1287,3843
15166,'2019/04/09 19:11:22:370',15,63,870.799988,947.099976,948.299988,634.799988,9.999,-92,?,?,?,1287,3843
15167,'2019/04/09 19:11:22:370',15,64,863.5,947,948.400024,635,9.999,-92,?,?,?,1287,3843
15168,'2019/04/09 19:11:22:370',15,65.800003,856.200012,947,948.5,635.200012,9.999,-92,?,?,?,1287,3843
15169,'2019/04/09 19:11:22:386',15,67.599998,858.900024,947,948.599976,635.400024,9.999,-92,?,?,?,1287,3843
15170,'2019/04/09 19:11:22:386',15,69.400002,861.599976,947,948.700012,635.599976,9.999,-92,?,?,?,1287,3843
15171,'2019/04/09 19:11:22:386',15,71.199997,864.299988,947,948.799988,635.799988,9.999,-92,?,?,?,1287,3843
15172,'2019/04/09 19:11:22:386',15,71.900002,867,947,948.900024,636,9.999,-92,?,?,?,1287,3843
15173,'2019/04/09 19:11:22:400',15,72.599998,869.700012,947,949,636.299988,9.999,-92,?,?,?,1287,3843
15174,'2019/04/09 19:11:22:400',15,73.300003,872.400024,947,948.900024,636.599976,9.999,-92,?,?,?,1287,3843
15175,'2019/04/09 19:11:22:400',15,74,875,947,948.799988,636.900024,9.999,-92,?,?,?,1287,3843
15176,'2019/04/09 19:11:22:400',15,74.699997,877.599976,947,948.700012,637.200012,9.999,-92,?,?,?,1287,3843
15177,'2019/04/09 19:11:22:400',15,75.300003,880.200012,947,948.599976,637.5,9.999,-92,?,?,?,1287,3843
15178,'2019/04/09 19:11:22:415',15,75.099998,882.799988,947,948.5,637.900024,9.999,-92,?,?,?,1287,3843
15179,'2019/04/09 19:11:22:415',15,74.900002,878.599976,947,948.400024,638.299988,9.999,-92,?,?,?,1287,3843
15180,'2019/04/09 19:11:22:415',15,74.699997,874.400024,947,948.299988,638.700012,9.999,-92,?,?,?,1287,3843
15181,'2019/04/09 19:11:22:415',15,74.5,870.200012,947,948.200012,639.099976,9.999,-92,?,?,?,1287,3843
15182,'2019/04/09 19:11:22:415',15,74.699997,866,947,948.099976,639.5,9.999,-92,?,?,?,1287,3843
15183,'2019/04/09 19:11:22:432',15,74.900002,861.799988,947,948,639.099976,9.999,-92,?,?,?,1287,3843
15184,'2019/04/09 19:11:22:432',15,75.099998,857.599976,946.900024,948,638.700012,9.999,-92,?,?,?,1287,3843
15185,'2019/04/09 19:11:22:432',15,75.300003,849.799988,946.799988,948,638.299988,9.999,-92,?,?,?,1287,3843
15186,'2019/04/09 19:11:22:432',15,75.5,842,946.700012,948,637.900024,9.999,-92,?,?,?,1287,3843
15187,'2019/04/09 19:11:22:432',15,75.800003,834.200012,946.599976,948,637.5,9.999,-92,?,?,?,1287,3843
15188,'2019/04/09 19:11:22:432',15,75.599998,826.400024,946.5,948,637,9.999,-92,?,?,?,1287,3843
15189,'2019/04/09 19:11:22:445',15,75.400002,823.5,946.400024,948,636.799988,9.999,-92,?,?,?,1287,3843
15190,'2019/04/09 19:11:22:445',15,75.199997,820.599976,946.400024,948,636.599976,9.999,-92,?,?,?,1287,3843
15191,'2019/04/09 19:11:22:445',15,75,815.5,946.400024,948,636.400024,9.999,-92,?,?,?,1287,3843
15192,'2019/04/09 19:11:22:445',15,74.5,810.400024,946.400024,948,636.200012,9.999,-92,?,?,?,1287,3843
15193,'2019/04/09 19:11:22:445',15,74,805.299988,946.400024,948,636.5,9.999,-92,?,?,?,1287,3843
15194,'2019/04/09 19:11:22:445',15,74,800.200012,946.5,948,636.799988,9.999,-92,?,?,?,1287,3843
15195,'2019/04/09 19:11:22:460',15,74,798,946.599976,948,637.700012,9.999,-92,?,?,?,1287,3843
15196,'2019/04/09 19:11:22:460',15,74,795.799988,946.599976,948,638.599976,9.999,-92,?,?,?,1287,3843
15197,'2019/04/09 19:11:22:460',15,74,797.400024,946.599976,948,639.5,9.999,-92,?,?,?,1287,3843
15198,'2019/04/09 19:11:22:460',15,74.5,799,946.599976,948,640.400024,9.999,-92,?,?,?,1287,3843
15199,'2019/04/09 19:11:22:460',15,75,800.599976,946.599976,948,641,9.999,-92,?,?,?,1287,3843
15200,'2019/04/09 19:11:22:460',15,76.599998,802.200012,946.5,948,641.599976,9.999,-92,?,?,?,1287,3843
15201,'2019/04/09 19:11:22:477',15,78.199997,806,946.400024,948,642,9.999,-92,?,?,?,1287,3843
15202,'2019/04/09 19:11:22:477',15,79.800003,809.799988,946.400024,948,642.400024,9.999,-92,?,?,?,1287,3843
15203,'2019/04/09 19:11:22:477',15,81.400002,817.700012,946.400024,948,642.799988,9.999,-92,?,?,?,1287,3843
15204,'2019/04/09 19:11:22:477',15,82.5,825.599976,946.400024,948,643.200012,9.999,-92,?,?,?,1287,3843
15205,'2019/04/09 19:11:22:477',15,83.599998,833.5,946.400024,948,643,9.999,-92,?,?,?,1287,3843
15206,'2019/04/09 19:11:22:477',15,84.099998,841.400024,946.5,948,642.799988,9.999,-92,?,?,?,1287,3843
15207,'2019/04/09 19:11:22:491',15,84.599998,845.5,946.599976,948,642.5,9.999,-92,?,?,?,1287,3843
15208,'2019/04/09 19:11:22:492',15,85.099998,849.400024,946.700012,948,642.200012,9.999,-92,?,?,?,1287,3843
15209,'2019/04/09 19:11:22:492',15,85.599998,853.299988,946.799988,948,641.900024,9.999,-92,?,?,?,1287,3843
15210,'2019/04/09 19:11:22:506',15,85,857.200012,946.900024,948,641.700012,9.999,-92,?,?,?,1287,3843
15211,'2019/04/09 19:11:22:506',15,84.400002,856.099976,947,948,641.700012,9.999,-92,?,?,?,1287,3843
15212,'2019/04/09 19:11:22:506',15,83.800003,855,947,948,641.700012,9.999,-92,?,?,?,1287,3843
15213,'2019/04/09 19:11:22:506',15,83.199997,849.799988,947,948,641.700012,9.999,-92,?,?,?,1287,3843
15214,'2019/04/09 19:11:22:506',15,81.900002,844.599976,947,948,641.700012,9.999,-92,?,?,?,1287,3843
15215,'2019/04/09 19:11:22:522',15,80.599998,839.400024,947,948,642.200012,9.999,-92,?,?,?,1287,3843
15216,'2019/04/09 19:11:22:522',15,79.900002,835.099976,947,948,642.700012,9.999,-92,?,?,?,1287,3843
15217,'2019/04/09 19:11:22:522',15,79.199997,830.799988,947,948,643.299988,9.999,-92,?,?,?,1287,3843
15218,'2019/04/09 19:11:22:522',15,78.5,826.700012,947,948,643.900024,9.999,-92,?,?,?,1287,3843
15219,'2019/04/09 19:11:22:522',15,79.099998,822.599976,947,948,644.5,9.999,-92,?,?,?,1287,3843
15220,'2019/04/09 19:11:22:535',15,79.699997,818.5,947,948,644.799988,9.999,-92,?,?,?,1287,3843
15221,'2019/04/09 19:11:22:535',15,80.300003,819.400024,947,948.099976,645.099976,9.999,-92,?,?,?,1287,3843
15222,'2019/04/09 19:11:22:535',15,80.900002,820.299988,946.900024,948.200012,645.400024,9.999,-92,?,?,?,1287,3843
15223,'2019/04/09 19:11:22:535',15,81.5,816,946.799988,948.299988,645.700012,9.999,-92,?,?,?,1287,3843
15224,'2019/04/09 19:11:22:535',15,82.800003,811.700012,946.700012,948.400024,646,9.999,-92,?,?,?,1287,3843
15225,'2019/04/09 19:11:22:535',15,84.400002,807.400024,946.599976,948.5,645.799988,9.999,-92,?,?,?,1287,3843
15226,'2019/04/09 19:11:22:550',15,86,802.200012,946.5,948.599976,646,9.999,-92,?,?,?,1287,3843
15227,'2019/04/09 19:11:22:550',15,87.599998,797,946.400024,948.599976,646.200012,9.999,-92,?,?,?,1287,3843
15228,'2019/04/09 19:11:22:550',15,89.199997,791.200012,946.299988,948.599976,646.400024,9.999,-92,?,?,?,1287,3843
15229,'2019/04/09 19:11:22:550',15,89.5,785.400024,946.200012,948.599976,646.599976,9.999,-92,?,?,?,1287,3843
15230,'2019/04/09 19:11:22:550',15,89.800003,779.599976,946.099976,948.599976,647,9.999,-92,?,?,?,1287,3843
15231,'2019/04/09 19:11:22:550',15,89.599998,773.799988,946,948.5,647.400024,9.999,-92,?,?,?,1287,3843
15232,'2019/04/09 19:11:22:565',15,89.400002,768,946,948.400024,648,9.999,-92,?,?,?,1287,3843
15233,'2019/04/09 19:11:22:565',15,89.199997,767.400024,946.099976,948.299988,648.599976,9.999,-92,?,?,?,1287,3843
15234,'2019/04/09 19:11:22:565',15,89,778.299988,946.200012,948.200012,649.200012,9.999,-92,?,?,?,1287,3843
15235,'2019/04/09 19:11:22:565',15,88.5,789.200012,946.299988,948.099976,649.799988,9.999,-92,?,?,?,1287,3843
15236,'2019/04/09 19:11:22:565',15,88,800.099976,946.400024,948,650,9.999,-92,?,?,?,1287,3843
15237,'2019/04/09 19:11:22:565',15,86.599998,811,946.5,948,650.200012,9.999,-92,?,?,?,1287,3843
15238,'2019/04/09 19:11:22:580',15,85.199997,822.5,946.599976,948,650.299988,9.999,-92,?,?,?,1287,3843
15239,'2019/04/09 19:11:22:580',15,83.800003,838.700012,946.700012,948,650.400024,9.999,-92,?,?,?,1287,3843
15240,'2019/04/09 19:11:22:580',15,82.400002,854.900024,946.799988,948,650.5,9.999,-92,?,?,?,1287,3843
15241,'2019/04/09 19:11:22:580',15,81.5,871.099976,946.900024,948,650.599976,9.999,-92,?,?,?,1287,3843
15242,'2019/04/09 19:11:22:580',15,80.5,887.299988,947,948,650.5,9.999,-92,?,?,?,1287,3843
15243,'2019/04/09 19:11:22:595',15,79.5,903.5,946.900024,948,650.400024,9.999,-92,?,?,?,1287,3843
15244,'2019/04/09 19:11:22:595',15,78.5,902.700012,946.799988,948,650.299988,9.999,-92,?,?,?,1287,3843
15245,'2019/04/09 19:11:22:595',15,77.5,901.900024,946.700012,948,650.200012,9.999,-92,?,?,?,1287,3843
15246,'2019/04/09 19:11:22:595',15,76.5,901.099976,946.599976,948,650.099976,9.999,-92,?,?,?,1287,3843
15247,'2019/04/09 19:11:22:595',15,76.199997,900.299988,946.5,948,650,9.999,-92,?,?,?,1287,3843
15248,'2019/04/09 19:11:22:611',15,75.900002,899.5,946.400024,948.099976,650,9.999,-92,?,?,?,1287,3843
15249,'2019/04/09 19:11:22:611',15,75.599998,894,946.200012,948.200012,650,9.999,-92,?,?,?,1287,3843
15250,'2019/04/09 19:11:22:611',15,75.300003,887.5,946,948.299988,650,9.999,-92,?,?,?,1287,3843
15251,'2019/04/09 19:11:22:611',15,75,881,945.799988,948.400024,650,9.999,-92,?,?,?,1287,3843
15252,'2019/04/09 19:11:22:611',15,74.800003,874.5,945.599976,948.5,650,9.999,-92,?,?,?,1287,3843
15253,'2019/04/09 19:11:22:611',15,74.5,868,945.5,948.599976,650,9.999,-92,?,?,?,1287,3843
15254,'2019/04/09 19:11:22:626',15,74.199997,867,945.400024,948.700012,650.400024,9.999,-92,?,?,?,1287,3843
15255,'2019/04/09 19:11:22:626',15,73.900002,866,945.299988,948.700012,650.799988,9.999,-92,?,?,?,1287,3843
15256,'2019/04/09 19:11:22:626',15,73.599998,865,945.400024,948.700012,651.200012,9.999,-92,?,?,?,1287,3843
15257,'2019/04/09 19:11:22:626',15,73.5,859.799988,945.5,948.700012,651.599976,9.999,-92,?,?,?,1287,3843
15258,'2019/04/09 19:11:22:626',15,73.400002,854.599976,945.599976,948.599976,652,9.999,-92,?,?,?,1287,3843
15259,'2019/04/09 19:11:22:626',15,73.300003,849.400024,945.799988,948.5,652.400024,9.999,-92,?,?,?,1287,3843
15260,'2019/04/09 19:11:22:626',15,72.5,845.200012,946,948.400024,652.799988,9.999,-92,?,?,?,1287,3843
15261,'2019/04/09 19:11:22:640',15,71.699997,841,946.200012,948.299988,653,9.999,-92,?,?,?,1287,3843
15262,'2019/04/09 19:11:22:640',15,70.900002,836.799988,946.299988,948.200012,653.200012,9.999,-92,?,?,?,1287,3843
15263,'2019/04/09 19:11:22:640',15,70.199997,841.900024,946.400024,948.099976,653.400024,9.999,-92,?,?,?,1287,3843
15264,'2019/04/09 19:11:22:640',15,69.5,847,946.5,948,653.200012,9.999,-92,?,?,?,1287,3843
15265,'2019/04/09 19:11:22:640',15,68.800003,852.099976,946.599976,948,653,9.999,-92,?,?,?,1287,3843
15266,'2019/04/09 19:11:22:640',15,68.5,857.200012,946.5,948,652.799988,9.999,-92,?,?,?,1287,3843
15267,'2019/04/09 19:11:22:657',15,68.199997,866.5,946.5,948,652.599976,9.999,-92,?,?,?,1287,3843
15268,'2019/04/09 19:11:22:657',15,67.900002,870.5,946.5,948,652.400024,9.999,-92,?,?,?,1287,3843
15269,'2019/04/09 19:11:22:657',15,67.599998,874.5,946.5,948,652.200012,9.999,-92,?,?,?,1287,3843
15270,'2019/04/09 19:11:22:657',15,68,878.5,946.5,948,652,9.999,-92,?,?,?,1287,3843
15271,'2019/04/09 19:11:22:657',15,69.099998,882.5,946.5,948,652,9.999,-92,?,?,?,1287,3843
15272,'2019/04/09 19:11:22:671',15,70.199997,886.5,946.599976,948,652.200012,9.999,-92,?,?,?,1287,3843
15273,'2019/04/09 19:11:22:672',15,71.300003,870.5,946.700012,948,652.400024,9.999,-92,?,?,?,1287,3843
15274,'2019/04/09 19:11:22:672',15,72.400002,854.5,946.799988,948,652.599976,9.999,-92,?,?,?,1287,3843
15275,'2019/04/09 19:11:22:672',15,73.5,838.5,946.900024,948,652.799988,9.999,-92,?,?,?,1287,3843
15276,'2019/04/09 19:11:22:672',15,73.099998,822.5,947,948,653,9.999,-92,?,?,?,1287,3843
15277,'2019/04/09 19:11:22:685',15,72.699997,806.5,947,948,653.099976,9.999,-92,?,?,?,1287,3843
15278,'2019/04/09 19:11:22:685',15,72.300003,791.900024,947,948,653.200012,9.999,-92,?,?,?,1287,3843
15279,'2019/04/09 19:11:22:685',15,71.900002,777.299988,947,948,653.299988,9.999,-92,?,?,?,1287,3843
15280,'2019/04/09 19:11:22:685',15,71.5,762.700012,947,948,653.400024,9.999,-92,?,?,?,1287,3843
15281,'2019/04/09 19:11:22:685',15,70.599998,748.099976,947,948,653.5,9.999,-92,?,?,?,1287,3843
15282,'2019/04/09 19:11:22:700',15,69.699997,730,947,948,653.400024,9.999,-92,?,?,?,1287,3843
15283,'2019/04/09 19:11:22:700',15,68.800003,722.599976,947,948,653.299988,9.999,-92,?,?,?,1287,3843
15284,'2019/04/09 19:11:22:701',15,68,715.200012,947,948,653.200012,9.999,-92,?,?,?,1287,3843
15285,'2019/04/09 19:11:22:716',15,67.199997,707.799988,947,948,653,9.999,-92,?,?,?,1287,3843
15286,'2019/04/09 19:11:22:716',15,67.5,700.700012,947,948,652.799988,9.999,-92,?,?,?,1287,3843
15287,'2019/04/09 19:11:22:716',15,67.800003,693.599976,947,948,652.700012,9.999,-92,?,?,?,1287,3843
15288,'2019/04/09 19:11:22:716',15,68.099998,690.400024,947,948,652.599976,9.999,-92,?,?,?,1287,3843
15289,'2019/04/09 19:11:22:730',15,68.400002,687.200012,947,948,653,9.999,-92,?,?,?,1287,3843
15290,'2019/04/09 19:11:22:731',15,68.699997,689.900024,947,948,653.400024,9.999,-92,?,?,?,1287,3843
15291,'2019/04/09 19:11:22:731',15,68.800003,692.599976,947,948,653.799988,9.999,-92,?,?,?,1287,3843
15292,'2019/04/09 19:11:22:731',15,68.699997,698.799988,947,948,654.200012,9.999,-92,?,?,?,1287,3843
15293,'2019/04/09 19:11:22:746',15,68.599998,705,947.099976,948,654.599976,9.999,-92,?,?,?,1287,3843
15294,'2019/04/09 19:11:22:746',15,68.400002,719.900024,947.200012,948,655,9.999,-92,?,?,?,1287,3843
15295,'2019/04/09 19:11:22:746',15,68.199997,734.799988,947.299988,948,655.5,9.999,-92,?,?,?,1287,3843
15296,'2019/04/09 19:11:22:747',15,68,749.400024,947.400024,948,656,9.999,-92,?,?,?,1287,3843
15297,'2019/04/09 19:11:22:747',15,68.300003,764,947.5,948,656.5,9.999,-92,?,?,?,1287,3843
15298,'2019/04/09 19:11:22:761',15,68.599998,778.599976,947.599976,948,657.299988,9.999,-92,?,?,?,1287,3843
15299,'2019/04/09 19:11:22:761',15,68.900002,793.200012,947.5,948,657.599976,9.999,-92,?,?,?,1287,3843
15300,'2019/04/09 19:11:22:761',15,69.199997,797.799988,947.400024,948,657.900024,9.999,-92,?,?,?,1287,3843
15301,'2019/04/09 19:11:22:762',15,69.5,802.400024,947.299988,948,658.200012,9.999,-92,?,?,?,1287,3843
15302,'2019/04/09 19:11:22:762',15,70,807,947.200012,948,658.5,9.999,-92,?,?,?,1287,3843
15303,'2019/04/09 19:11:22:762',15,71.599998,811.599976,947,948,658.799988,9.999,-92,?,?,?,1287,3843
15304,'2019/04/09 19:11:22:776',15,73.199997,807.5,946.799988,948.099976,659.099976,9.999,-92,?,?,?,1287,3843
15305,'2019/04/09 19:11:22:776',15,74.800003,803.400024,946.700012,948.200012,659.400024,9.999,-92,?,?,?,1287,3843
15306,'2019/04/09 19:11:22:776',15,76.400002,802.400024,946.599976,948.299988,659.700012,9.999,-92,?,?,?,1287,3843
15307,'2019/04/09 19:11:22:776',15,77.5,801.400024,946.5,948.400024,660,9.999,-92,?,?,?,1287,3843
15308,'2019/04/09 19:11:22:776',15,78.599998,800.400024,946.400024,948.5,660,9.999,-92,?,?,?,1287,3843
15309,'2019/04/09 19:11:22:776',15,79,799.400024,946.5,948.599976,660,9.999,-92,?,?,?,1287,3843
15310,'2019/04/09 19:11:22:792',15,79.400002,802.5,946.599976,948.599976,660,9.999,-92,?,?,?,1287,3843
15311,'2019/04/09 19:11:22:793',15,79.800003,805.599976,946.599976,948.599976,660,9.999,-92,?,?,?,1287,3843
15312,'2019/04/09 19:11:22:793',15,80.199997,808.900024,946.599976,948.599976,660,9.999,-92,?,?,?,1287,3843
15313,'2019/04/09 19:11:22:793',15,79.5,812.200012,946.599976,948.599976,660,9.999,-92,?,?,?,1287,3843
15314,'2019/04/09 19:11:22:793',15,78.800003,815.5,946.599976,948.5,660,9.999,-92,?,?,?,1287,3843
15315,'2019/04/09 19:11:22:793',15,77.199997,818.799988,946.5,948.400024,660,9.999,-92,?,?,?,1287,3843
15316,'2019/04/09 19:11:22:805',15,75.599998,819,946.400024,948.299988,659.900024,9.999,-92,?,?,?,1287,3843
15317,'2019/04/09 19:11:22:805',15,74,819.200012,946.400024,948.200012,659.799988,9.999,-92,?,?,?,1287,3843
15318,'2019/04/09 19:11:22:805',15,72.400002,818.299988,946.400024,948.099976,659.700012,9.999,-92,?,?,?,1287,3843
15319,'2019/04/09 19:11:22:805',15,71.5,817.400024,946.400024,948,659.599976,9.999,-92,?,?,?,1287,3843
15320,'2019/04/09 19:11:22:805',15,71,816.5,946.400024,948,659.5,9.999,-92,?,?,?,1287,3843
15321,'2019/04/09 19:11:22:820',15,70.5,815.599976,946.5,948,659.299988,9.999,-92,?,?,?,1287,3843
15322,'2019/04/09 19:11:22:820',15,70,824.299988,946.599976,948,659.099976,9.999,-92,?,?,?,1287,3843
15323,'2019/04/09 19:11:22:820',15,69.5,833,946.700012,948,658.900024,9.999,-92,?,?,?,1287,3843
15324,'2019/04/09 19:11:22:820',15,68.900002,841.700012,946.799988,948,658.700012,9.999,-92,?,?,?,1287,3843
15325,'2019/04/09 19:11:22:835',15,69.199997,846.799988,946.900024,948,658.5,9.999,-92,?,?,?,1287,3843
15326,'2019/04/09 19:11:22:835',15,69.5,851.900024,947,948,658.400024,9.999,-92,?,?,?,1287,3843
15327,'2019/04/09 19:11:22:835',15,69.800003,857,947,948,658.299988,9.999,-92,?,?,?,1287,3843
15328,'2019/04/09 19:11:22:835',15,70.699997,863.200012,947,948,658.200012,9.999,-92,?,?,?,1287,3843
15329,'2019/04/09 19:11:22:852',15,71.599998,869.400024,947,948,657.900024,9.999,-92,?,?,?,1287,3843
15330,'2019/04/09 19:11:22:852',15,72.099998,878.200012,947,948,657.599976,9.999,-92,?,?,?,1287,3843
15331,'2019/04/09 19:11:22:852',15,72.599998,887,947,948,657.400024,9.999,-92,?,?,?,1287,3843
15332,'2019/04/09 19:11:22:852',15,73.099998,886,947,948,657.200012,9.999,-92,?,?,?,1287,3843
15333,'2019/04/09 19:11:22:852',15,72.400002,885,947,948,657,9.999,-92,?,?,?,1287,3843
15334,'2019/04/09 19:11:22:865',15,71.800003,884,947,948,657.5,9.999,-92,?,?,?,1287,3843
15335,'2019/04/09 19:11:22:865',15,71.199997,890,947,948,658,9.999,-92,?,?,?,1287,3843
15336,'2019/04/09 19:11:22:865',15,70.599998,896,947,948,658.5,9.999,-92,?,?,?,1287,3843
15337,'2019/04/09 19:11:22:865',15,70,902,947,948,659,9.999,-92,?,?,?,1287,3843
15338,'2019/04/09 19:11:22:865',15,67.800003,908,947,948,659.5,9.999,-92,?,?,?,1287,3843
15339,'2019/04/09 19:11:22:882',15,65.599998,914,946.900024,948,660.200012,9.999,-92,?,?,?,1287,3843
15340,'2019/04/09 19:11:22:882',15,63.400002,913.599976,946.799988,948,660.900024,9.999,-92,?,?,?,1287,3843
15341,'2019/04/09 19:11:22:882',15,61.200001,913.200012,946.700012,948,661.599976,9.999,-92,?,?,?,1287,3843
15342,'2019/04/09 19:11:22:882',15,59,912.799988,946.599976,948,662.299988,9.999,-92,?,?,?,1287,3843
15343,'2019/04/09 19:11:22:882',15,58.099998,912.400024,946.5,948,663,9.999,-92,?,?,?,1287,3843
15344,'2019/04/09 19:11:22:897',15,57.200001,912,946.400024,948,662.900024,9.999,-92,?,?,?,1287,3843
15345,'2019/04/09 19:11:22:897',15,56.299999,908.200012,946.400024,948,662.799988,9.999,-92,?,?,?,1287,3843
15346,'2019/04/09 19:11:22:897',15,55.400002,894.599976,946.400024,948,662.700012,9.999,-92,?,?,?,1287,3843
15347,'2019/04/09 19:11:22:897',15,54.5,881,946.400024,948,662.599976,9.999,-92,?,?,?,1287,3843
15348,'2019/04/09 19:11:22:897',15,54.599998,867.400024,946.400024,948,662.5,9.999,-92,?,?,?,1287,3843
15349,'2019/04/09 19:11:22:897',15,54.099998,853.799988,946.5,948,662.400024,9.999,-92,?,?,?,1287,3843
15350,'2019/04/09 19:11:22:910',15,53.599998,844,946.599976,948,662.400024,9.999,-92,?,?,?,1287,3843
15351,'2019/04/09 19:11:22:910',15,53.099998,834.200012,946.599976,948,662.400024,9.999,-92,?,?,?,1287,3843
15352,'2019/04/09 19:11:22:910',15,52.599998,828,946.599976,948,662.400024,9.999,-92,?,?,?,1287,3843
15353,'2019/04/09 19:11:22:910',15,52,821.799988,946.599976,948,662.400024,9.999,-92,?,?,?,1287,3843
15354,'2019/04/09 19:11:22:910',15,51.400002,815.599976,946.599976,948,662.5,9.999,-92,?,?,?,1287,3843
15355,'2019/04/09 19:11:22:910',15,51.400002,809.400024,946.5,948,662.599976,9.999,-92,?,?,?,1287,3843
15356,'2019/04/09 19:11:22:927',15,51.400002,813,946.400024,948,662.099976,9.999,-92,?,?,?,1287,3843
15357,'2019/04/09 19:11:22:928',15,51.400002,820.599976,946.299988,948,661.599976,9.999,-92,?,?,?,1287,3843
