@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric

@data
332,'2018/09/21 18:01:46:653',1,1135.410889,512.085083,1151.979126,653.51947,1171.08252,774.451233,1160.951538,818.585388,1143.594116,815.391968,1162.35022,864.379395,974.889771,507.0047,935.476868,634.356018,907.287476,749.473816,901.709106,795.770691,928.933289,797.784424,893.990479,840.105347,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
333,'2018/09/21 18:01:46:725',1,1134.202637,512.083374,1149.074463,653.727844,1167.406006,775.274414,1157.834961,819.655212,1140.513916,818.809937,1158.991211,865.036194,973.318787,507.198486,931.475098,634.589294,905.733032,749.808044,897.480957,796.981323,923.76593,810.768799,890.845154,841.2323,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
334,'2018/09/21 18:01:46:796',1,1129.200928,512.622437,1136.75415,654.835449,1155.845825,777.684204,1146.836182,822.98938,1129.194092,823.160583,1147.856323,868.677002,967.622559,507.228821,917.525391,634.877747,878.270935,764.303223,878.937134,797.649841,908.086182,793.383423,871.11145,843.064575,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
335,'2018/09/21 18:01:46:857',1,1118.065918,518.623291,1125.369507,656.704102,1145.234131,772.624451,1137.377563,819.629578,1120.187988,822.447205,1141.229614,866.303711,953.71637,507.568542,904.47876,636.200073,873.098938,765.670959,865.075439,805.537354,891.153931,818.750122,851.75354,845.039185,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
336,'2018/09/21 18:01:46:928',1,1110.754639,519.39386,1109.989014,657.677002,1129.9552,775.343689,1121.271606,819.665466,1106.887329,837.95166,1125.931519,866.942017,947.677429,507.962646,887.396301,639.035217,865.456848,766.988403,853.986511,808.421631,884.054626,811.528198,839.820923,852.663086,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
337,'2018/09/21 18:01:46:991',1,1087.328979,521.240784,1099.438721,658.614685,1120.593628,779.020142,1112.82373,824.26062,1094.634766,821.375916,1117.797974,872.388794,918.515503,506.878448,877.579651,639.375244,842.125,771.18689,841.4245,809.6521,870.089783,812.334595,829.528015,852.062622,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
338,'2018/09/21 18:01:47:063',1,1064.888062,522.146484,1064.207886,659.955078,1088.6521,780.723999,1081.219238,826.4021,1062.713623,824.948364,1088.144165,872.691772,902.93988,508.471161,840.82196,643.518127,818.384583,767.373657,806.431946,804.454102,836.549744,808.995361,791.848206,850.918823,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
339,'2018/09/21 18:01:47:134',1,1034.661499,518.377197,1040.251709,662.426758,1063.611572,780.356445,1056.366089,827.379028,1055.69043,848.807251,1064.098999,873.786255,868.814331,508.304169,816.907715,639.17926,772.170227,782.180786,778.977417,809.030945,808.296082,812.980103,769.763855,850.636841,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
340,'2018/09/21 18:01:47:204',1,1011.737732,516.017456,1016.527405,659.950928,1035.922485,766.407593,1028.630737,812.011353,1011.977417,817.644165,1042.943604,858.969849,845.697754,505.216461,792.485229,634.633179,749.562134,778.224243,752.499023,806.655823,782.025818,813.816772,743.41095,850.132813,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
341,'2018/09/21 18:01:47:280',1,989.522339,515.165955,989.038574,656.015076,1007.318604,762.14325,1006.511108,809.050781,988.988159,815.635498,1023.872559,854.630798,821.326721,503.560883,770.240356,633.24707,737.016785,779.340942,731.8302,807.14917,763.011108,806.372131,720.342773,848.888794,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
342,'2018/09/21 18:01:47:348',1,972.635803,513.223816,972.333374,647.573486,999.218933,761.193665,992.40155,809.931641,978.146423,817.736938,1009.265198,853.257507,804.684387,502.771759,752.98407,632.269287,718.034668,778.948914,712.397034,807.203308,743.567627,804.996826,702.617188,847.32251,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
343,'2018/09/21 18:01:47:418',1,956.902527,508.992676,960.394226,643.602783,977.367798,757.367981,976.75769,804.705139,959.406006,811.469482,994.863098,847.800598,789.364258,501.565186,736.600098,631.727417,704.626343,779.562744,698.319275,807.465881,730.188843,806.576599,692.174072,848.98584,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
344,'2018/09/21 18:01:47:496',1,940.650208,503.804291,947.378906,640.346802,963.489075,756.718506,958.832458,802.4104,941.211914,803.979553,969.111877,848.397034,771.455261,498.713928,721.826843,630.323914,688.258484,763.427979,681.494385,805.182495,711.232605,815.240051,673.454529,847.876099,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
345,'2018/09/21 18:01:47:577',1,931.549927,501.482941,941.862793,638.571411,955.662109,753.971558,949.40332,799.778992,930.677734,799.884399,956.090881,845.124146,756.357117,496.744263,715.616333,629.96759,681.949341,763.587402,675.685364,805.540039,706.97052,814.256348,669.00531,849.441833,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
346,'2018/09/21 18:01:47:648',1,924.991821,500.317566,937.633911,637.849976,951.636292,753.893372,943.305908,799.697388,923.418213,808.365723,947.609558,845.377686,753.601929,497.980042,711.403259,630.551453,680.00415,768.970398,676.494812,806.099365,706.194824,816.123047,669.4104,850.808167,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
347,'2018/09/21 18:01:47:722',1,919.555359,499.382599,933.192505,636.700256,943.112732,762.283203,933.725098,807.449158,912.432434,807.6698,933.713318,855.277283,746.706238,498.857147,708.703064,631.734009,679.907959,774.357056,680.547424,810.36499,704.706238,826.658203,675.199402,852.148987,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
348,'2018/09/21 18:01:47:801',1,917.273376,498.963196,930.744263,636.368347,940.992737,756.416382,931.607971,801.724792,911.044495,796.608826,932.448364,847.519165,745.386719,499.310303,707.989136,632.220886,680.396729,775.782471,683.491089,811.177307,709.870972,803.523682,678.860535,852.519836,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
349,'2018/09/21 18:01:47:878',1,915.946045,499.020508,929.096985,637.714294,938.967407,761.456543,930.212646,806.482483,908.494507,808.121826,929.911438,852.869019,744.323914,499.887482,707.634216,632.638855,680.304138,775.181152,682.996277,810.999756,708.802063,811.914551,677.312805,851.046204,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
350,'2018/09/21 18:01:47:944',1,918.454773,499.862549,928.292786,637.528809,938.730408,757.427979,931.044373,804.000122,908.397156,804.082764,931.200684,850.634277,748.060303,500.671783,707.061707,633.103638,679.906738,776.422119,681.531982,810.855591,709.084595,804.469666,674.863525,849.671631,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
351,'2018/09/21 18:01:48:014',1,920.885376,500.796234,927.947327,636.894348,938.816956,756.236084,931.371338,804.137207,908.437195,799.993286,930.385376,852.799316,748.105408,501.330048,706.317383,634.223755,678.911865,776.689392,679.39801,813.671631,707.291016,804.064209,675.498108,854.376465,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
352,'2018/09/21 18:01:48:085',1,919.121033,502.095398,927.925049,636.650818,938.679443,754.737671,930.724426,801.739502,907.134949,811.903198,930.37561,850.502869,748.73938,502.087708,705.843933,635.133972,677.923523,776.072632,678.828552,814.237305,706.401672,828.588074,677.588867,856.407837,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
353,'2018/09/21 18:01:48:158',1,919.636292,502.888641,927.901062,636.484131,937.986328,753.359253,929.737122,800.032776,906.341248,803.585022,930.118164,846.541443,748.258301,502.685425,705.336914,637.224121,677.879517,777.286133,681.027588,814.177612,706.638184,811.548584,678.425232,856.477173,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
354,'2018/09/21 18:01:48:226',1,919.639282,502.764771,928.130554,636.695068,938.453003,752.643188,930.601135,799.255493,907.556335,791.923096,931.70343,847.499634,748.521118,502.987549,706.07312,636.861938,678.163269,776.438965,681.90625,815.656921,707.729736,801.256592,677.13678,854.721069,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
355,'2018/09/21 18:01:48:292',1,922.380066,502.834717,928.923645,636.691772,940.138306,751.874512,934.385864,798.267578,910.183838,789.905945,937.855103,848.126526,748.866577,503.1987,707.512878,636.341858,679.186951,775.555176,684.080872,815.254639,708.387573,803.244751,677.787903,853.950867,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
356,'2018/09/21 18:01:48:367',1,924.663147,502.663086,931.314941,637.047363,943.061401,752.070984,937.960693,797.876892,912.955811,803.163208,943.176819,845.229004,749.712708,503.446106,710.206299,635.531433,682.802551,762.554138,686.034241,808.89679,709.35437,804.213989,681.356201,854.439331,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
357,'2018/09/21 18:01:48:444',1,927.278809,502.772858,935.185303,637.211792,946.973267,751.969482,942.807373,797.848145,918.747559,789.402832,947.565125,845.289185,751.193481,504.254639,714.460815,635.071777,684.367493,761.044495,688.849731,807.841553,709.059448,826.83136,684.457458,854.158081,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
358,'2018/09/21 18:01:48:513',1,928.191528,502.836578,940.814453,638.605774,953.134583,751.309692,948.83667,797.453735,924.394043,790.5,953.792358,845.269348,755.564148,505.238983,719.916809,635.214233,686.48291,763.3479,692.274414,809.184937,711.49231,828.30365,686.457275,853.972839,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
359,'2018/09/21 18:01:48:586',1,932.188538,502.864075,945.861389,638.527893,959.522461,762.19873,952.494568,807.92749,928.63739,804.902466,953.953735,855.167114,761.139038,507.250824,724.820984,635.610291,692.393616,774.2453,697.564392,813.918457,718.757324,801.663147,690.007324,853.131897,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
360,'2018/09/21 18:01:48:653',1,935.622681,503.196899,950.665527,638.740967,962.557434,765.994507,955.694092,810.664673,929.429993,824.20929,957.868347,856.978882,766.493774,507.5578,728.690857,635.96167,698.619629,761.457825,700.174438,808.623779,721.146118,808.912354,694.641785,850.629333,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
361,'2018/09/21 18:01:48:718',1,936.842285,503.262573,953.271362,638.387878,964.604736,767.124451,956.674744,812.561096,931.143799,812.643738,954.891663,860.039734,769.087769,507.021637,731.22644,635.183655,699.144226,758.277649,700.278931,805.557739,722.848633,800.07666,695.284058,848.757568,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
362,'2018/09/21 18:01:48:795',1,939.663452,503.495483,955.591675,639.30304,966.809753,772.486572,956.859924,816.401306,934.583069,808.309875,956.727234,857.94165,776.956299,507.721436,733.334106,634.100647,699.380066,756.931335,699.454834,803.730713,722.49292,799.029846,695.700562,851.141418,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
363,'2018/09/21 18:01:48:870',1,940.054565,503.569794,956.473267,639.288086,967.559387,774.718506,956.62146,816.464844,940.065308,826.356689,954.467896,860.528992,779.28717,507.945709,734.263,633.637329,698.605347,756.378113,698.074951,803.357117,719.225037,807.175781,693.530273,850.233765,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
364,'2018/09/21 18:01:48:941',1,940.719788,503.964203,956.670349,639.397339,967.688538,775.6828,956.490112,816.985718,936.103638,805.529602,957.954346,857.945313,780.64801,508.043274,734.065552,633.994019,697.344788,756.138489,696.588928,803.250488,719.287354,805.013184,691.570068,849.119568,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
365,'2018/09/21 18:01:49:010',1,941.123352,504.340637,956.554565,639.321777,967.566772,776.715942,956.11261,816.901733,934.925049,819.867859,954.320496,860.725403,780.678162,508.072632,732.779602,634.07074,695.182983,754.896545,694.630859,802.107788,719.053955,803.214783,687.539124,848.404419,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
366,'2018/09/21 18:01:49:082',1,940.25592,504.383545,956.007202,641.334717,966.263916,780.621338,954.660828,817.405884,934.363708,817.087891,953.856995,860.53418,780.56842,508.107513,730.070679,634.742004,693.433777,754.816772,692.046265,803.411682,717.790588,795.379578,684.627075,848.559082,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
367,'2018/09/21 18:01:49:148',1,939.169006,504.592346,954.484863,640.180481,964.93689,782.827393,953.965454,817.813354,933.184753,835.345093,952.260437,860.572021,780.026062,508.184448,725.340942,639.055298,684.108582,783.303406,689.684387,814.516235,716.264709,805.792603,685.833923,856.937378,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
368,'2018/09/21 18:01:49:216',1,937.645447,504.558472,952.981201,640.434509,963.612915,785.313293,953.228271,818.818298,933.478821,801.483398,950.248962,862.359253,779.227783,508.256714,721.77478,642.458496,682.382874,787.639648,687.032166,818.378479,714.022644,807.316284,683.445374,861.440918,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
369,'2018/09/21 18:01:49:296',1,932.959778,505.924408,950.158203,639.591431,962.210144,784.062744,951.226257,818.073486,931.846558,803.934509,952.005615,859.687378,772.468567,507.770752,718.229797,645.896545,680.47052,788.666504,684.172668,821.180908,711.862305,812.248474,676.711487,861.356506,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
370,'2018/09/21 18:01:49:379',1,929.658142,506.521362,948.230286,639.695007,961.674561,783.922913,949.983337,816.528198,931.71106,802.524902,951.886658,858.518005,767.841858,507.515076,716.988953,645.751587,680.073425,789.061951,683.087219,823.458008,709.92395,827.264282,677.858276,863.615295,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
371,'2018/09/21 18:01:49:453',1,927.875671,506.059875,945.64502,638.916992,961.035706,782.92981,949.540955,815.243408,930.651367,802.945923,950.671814,858.564026,766.784668,507.233215,715.574829,645.738892,679.251404,789.185364,682.626099,823.697571,709.606934,821.095093,679.899841,865.329041,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
372,'2018/09/21 18:01:49:525',1,925.257874,505.226501,943.297852,638.733337,959.420898,781.538269,948.237366,815.358521,927.392212,809.046082,956.662109,850.978882,753.825623,502.698364,712.40271,645.649353,678.294983,789.428772,680.382996,823.413269,706.743835,825.201782,675.891541,863.474243,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
373,'2018/09/21 18:01:49:595',1,923.750305,504.808533,941.661438,639.213745,958.952332,780.451111,948.746399,816.557983,925.627197,813.514282,953.922424,854.778137,751.645569,500.754395,710.21759,645.0224,677.658447,790.025513,678.552246,822.086731,707.341064,816.55127,676.505737,862.395264,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
374,'2018/09/21 18:01:49:668',1,922.497681,504.476257,938.471252,643.888855,958.407166,779.428406,949.413086,815.929565,925.386169,815.151367,950.770447,859.587769,752.486633,499.329102,708.090759,644.461304,676.839966,794.873779,676.207275,821.475037,705.821899,830.781555,675.627197,861.891602,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
375,'2018/09/21 18:01:49:742',1,924.136841,504.116302,936.575256,643.768555,957.566223,780.548645,948.704163,817.789246,926.761047,811.56073,954.576172,855.509216,755.567017,500.202667,705.412964,644.236328,672.571838,782.057495,672.056335,816.753906,701.996948,814.367981,668.922607,859.557251,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
376,'2018/09/21 18:01:49:809',1,924.509338,503.970978,935.527893,644.219238,957.134033,780.811401,948.828674,819.175415,924.756653,832.544983,951.562622,858.419556,754.963928,498.606049,704.121643,641.743286,671.489685,780.420044,668.80365,816.648865,702.941589,806.499573,665.048035,859.645996,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
377,'2018/09/21 18:01:49:881',1,924.902161,503.794678,932.986694,642.064209,955.13678,773.212402,950.021606,816.334106,928.920166,829.571716,952.352112,855.101868,754.242981,496.542572,700.222107,636.686829,668.639526,773.317932,660.553345,812.196777,701.24115,787.71875,657.159851,853.960815,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
378,'2018/09/21 18:01:49:953',1,925.055237,503.440369,932.391052,641.805298,953.921387,772.662354,950.220642,815.493591,932.795471,811.267456,952.418823,853.308533,752.494629,494.855347,698.001648,634.597656,666.967041,770.614441,657.549377,811.52063,685.314575,814.949829,658.595947,854.769104,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
379,'2018/09/21 18:01:50:020',1,925.144165,503.216888,931.915222,641.973083,952.578918,772.286987,950.167603,815.539612,933.460754,809.884338,950.617004,853.718994,751.244812,493.833557,697.163208,632.925415,665.857849,768.743713,658.930603,808.206177,686.328796,810.384888,659.158752,850.990601,0.73,0.26,0.09,0.911821,0.937332,1975.533203,0.329043,0.425327,0.908304
380,'2018/09/21 18:02:55:775',2,932.610596,466.865387,1053.525146,449.137299,1197.108032,446.633209,1231.691406,450.290619,1245.897949,467.53949,1267.450928,454.75592,736.194824,464.770813,615.204102,449.393738,476.779114,432.251282,426.49823,432.0495,421.643066,446.04425,383.880524,443.275391,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
381,'2018/09/21 18:02:55:851',2,932.545288,466.967773,1053.519531,449.114685,1197.105347,446.734253,1232.709839,450.346375,1244.513062,467.836487,1268.473877,456.85022,736.220459,464.924408,615.215759,449.395905,474.382935,431.85968,424.57663,432.900574,418.015076,447.260162,383.649719,449.963531,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
382,'2018/09/21 18:02:55:919',2,932.552307,466.949036,1053.591309,449.04248,1197.173218,446.667847,1232.486206,449.979492,1245.062866,466.104736,1268.159424,457.038452,736.210693,465.102661,614.961731,449.242615,477.121643,432.237946,424.75235,433.148102,414.598145,449.210297,382.379578,451.272888,0.698514,0.444178,0.954708,0.979062,0.361241,0.258201,0.537075,0.225534,0.246366
