@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16}

@data
4028,'2019/02/24 20:52:35:646',17,302,500.299988,972,0,-6,-57,-2,0,7
4029,'2019/02/24 20:52:35:697',17,301.799988,432.399994,970.5,0.6,-8,-9,0,-2,7
4030,'2019/02/24 20:52:35:748',17,302.5,422.799988,971,0.8,-8,0,0,-2,7
4031,'2019/02/24 20:52:35:799',17,297.299988,458.799988,971.5,0.6,0,0,0,0,7
4032,'2019/02/24 20:52:35:850',17,304,461.600006,971.5,0,0,-14,-1,0,7
4033,'2019/02/24 20:52:35:901',17,299.899994,412,971,1,-8,-38,0,-2,7
4034,'2019/02/24 20:52:35:953',17,302.200012,419.399994,971,0,-3,0,0,0,7
4035,'2019/02/24 20:52:36:004',17,293.799988,439.799988,970.5,0.3,-10,0,0,-1,7
4036,'2019/02/24 20:52:36:055',17,300.100006,406.200012,971,0.4,-11,-12,0,-1,7
4037,'2019/02/24 20:52:36:106',17,299.5,383.200012,971.5,1.4,0,-17,0,-1,7
4038,'2019/02/24 20:52:36:156',17,297,302.600006,971,1,-4,-2,0,-2,7
4039,'2019/02/24 20:52:36:208',17,290.899994,303.399994,970.5,0,-5,-28,-1,0,7
4040,'2019/02/24 20:52:36:259',17,291.799988,373.200012,970.400024,0,0,-13,-1,0,7
4041,'2019/02/24 20:52:36:310',17,294.899994,379.200012,971,0,-4,0,0,0,7
4042,'2019/02/24 20:52:36:362',17,295.299988,391.399994,970.200012,0.6,0,-14,-2,0,7
4043,'2019/02/24 20:52:36:413',17,301.100006,354.200012,971.5,0.6,-9,0,-1,-2,7
4044,'2019/02/24 20:52:36:465',17,293.100006,303.200012,970.5,0,0,0,-1,0,7
4045,'2019/02/24 20:52:36:516',17,293.700012,304.799988,971,0,-1,-16,0,0,7
4046,'2019/02/24 20:52:36:567',17,283.600006,324.799988,971.400024,0,0,-37,-1,0,7
4047,'2019/02/24 20:52:36:619',17,287.399994,308.399994,971,0,0,-8,-2,0,7
4048,'2019/02/24 20:52:36:670',17,293.299988,351.799988,971.5,0.6,-5,-28,-1,0,7
4049,'2019/02/24 20:52:36:722',17,299.5,320.799988,970.900024,0,-6,-34,0,0,7
4050,'2019/02/24 20:52:36:773',17,295.799988,324.399994,971,1.2,-14,0,0,0,7
4051,'2019/02/24 20:52:36:824',17,287.399994,377.200012,971,0,-1,-28,0,0,7
4052,'2019/02/24 20:52:36:876',17,289.399994,491.600006,970,0.5,0,0,0,0,7
4053,'2019/02/24 20:52:36:927',17,288.100006,461,971.400024,0,0,-7,-1,0,7
4054,'2019/02/24 20:52:36:978',17,291.299988,456.100006,971.5,0,-4,-54,-1,0,7
4055,'2019/02/24 20:52:37:029',17,292.299988,415.5,970.5,0,-13,-18,-1,0,7
4056,'2019/02/24 20:52:37:080',17,291.200012,385,971,0,-10,-15,0,0,7
4057,'2019/02/24 20:52:37:132',17,294,336.799988,971,1,0,-24,0,-2,7
4058,'2019/02/24 20:52:37:182',17,295.700012,411.399994,971,1,-3,0,0,0,7
4059,'2019/02/24 20:52:37:233',17,286.899994,391.799988,970,0,0,-16,-2,0,7
4060,'2019/02/24 20:52:37:285',17,278.100006,331.600006,970.5,0.6,-6,-1,-1,-2,7
4061,'2019/02/24 20:52:37:336',17,287.5,359.799988,970.5,0.4,0,0,0,-1,7
4062,'2019/02/24 20:52:37:388',17,291.299988,334.899994,970.5,0,-10,-35,-1,0,7
4063,'2019/02/24 20:52:37:438',17,295.5,325.799988,971.5,0,-7,-8,0,0,7
4064,'2019/02/24 20:52:37:490',17,294.899994,334.299988,971,0,-9,-8,0,0,7
4065,'2019/02/24 20:52:37:541',17,294,317.600006,970.5,0,0,-26,-1,0,7
4066,'2019/02/24 20:52:37:592',17,294.899994,360.399994,971,0.5,-11,-22,0,-1,7
4067,'2019/02/24 20:52:37:644',17,286.5,408.5,971.5,0,0,-11,-1,0,7
4068,'2019/02/24 20:52:37:695',17,289.799988,385,971.900024,0,0,-13,0,0,7
4069,'2019/02/24 20:52:37:747',17,291.399994,335.299988,971,0,-2,-31,0,0,7
4070,'2019/02/24 20:52:37:798',17,298.700012,377.5,970.5,0,-11,-2,-1,0,7
4071,'2019/02/24 20:52:37:850',17,301.700012,360.399994,970.5,0.4,-7,0,0,-1,7
4072,'2019/02/24 20:52:37:902',17,294.600006,357.299988,971,1.5,-4,-27,0,-1,7
4073,'2019/02/24 20:52:37:952',17,293.399994,358.899994,970.5,0,0,0,0,0,7
4074,'2019/02/24 20:52:38:004',17,289.299988,336.899994,971,1,-4,0,0,-2,7
4075,'2019/02/24 20:52:38:055',17,289.600006,328.399994,970.5,0.4,-3,-14,-1,-1,7
4076,'2019/02/24 20:52:38:106',17,291.899994,338.200012,970.5,0,-6,-12,-1,0,7
4077,'2019/02/24 20:52:38:156',17,292.700012,345,971.5,0,-11,-5,-1,0,7
4078,'2019/02/24 20:52:38:207',17,286.700012,297,970.5,0,-1,-22,-1,0,7
4079,'2019/02/24 20:52:38:258',17,282.5,279,971,0,-3,-20,0,0,7
4080,'2019/02/24 20:52:38:309',17,286.799988,263.899994,970.5,0.6,0,-17,-1,0,7
4081,'2019/02/24 20:52:38:359',17,292.5,220.399994,971,0,-5,-14,0,0,7
4082,'2019/02/24 20:52:38:411',17,298,246.699997,971,0.5,-6,-5,0,0,7
4083,'2019/02/24 20:52:38:463',17,296,264.600006,971,1,-6,-21,0,-2,7
4084,'2019/02/24 20:52:38:514',17,296,240.899994,971,1,-12,-20,0,0,7
4085,'2019/02/24 20:52:38:566',17,291.5,222.399994,970.900024,0,0,-8,0,0,7
4086,'2019/02/24 20:52:38:617',17,297.200012,227.800003,971,0,-2,-10,0,0,7
4087,'2019/02/24 20:52:38:668',17,295,238.399994,971,0.3,-6,-2,-2,-3,7
4088,'2019/02/24 20:52:38:719',17,290.399994,250.600006,971,0,-3,0,0,0,7
4089,'2019/02/24 20:52:38:770',17,291.100006,243.399994,970.900024,0,-4,-26,0,0,7
4090,'2019/02/24 20:52:38:822',17,288,258.600006,971.5,0,-7,-4,0,0,7
4091,'2019/02/24 20:52:38:873',17,289.600006,311.600006,970.200012,0,0,0,-2,0,7
4092,'2019/02/24 20:52:38:925',17,296.399994,279.399994,970.5,0.8,-4,-29,0,-2,7
4093,'2019/02/24 20:52:38:977',17,291.899994,244,971,1,-2,-17,0,-2,7
4094,'2019/02/24 20:52:39:028',17,286.100006,280.200012,971.5,0,-4,-8,0,0,7
4095,'2019/02/24 20:52:39:080',17,272.799988,232.899994,971,0.5,-1,-6,0,0,7
4096,'2019/02/24 20:52:39:131',17,289.200012,233.600006,970,0,-6,-16,0,0,7
4097,'2019/02/24 20:52:39:181',17,282.299988,222.100006,970.5,0,-4,0,-1,0,7
4098,'2019/02/24 20:52:39:233',17,291.200012,258,970.5,1.2,-10,0,-1,0,7
4099,'2019/02/24 20:53:24:129',18,380.100006,110,938.5,0,0,-14,-1,0,8
4100,'2019/02/24 20:53:24:181',18,401,108.199997,934.5,0.6,-37,0,-3,0,8
4101,'2019/02/24 20:53:24:231',18,470.899994,152.399994,933,0,0,0,-2,0,8
4102,'2019/02/24 20:53:24:282',18,607.900024,191.699997,929,1,0,-1,0,0,8
4103,'2019/02/24 20:53:24:335',18,877.400024,262.200012,929.5,0.6,-157,0,-1,0,8
4104,'2019/02/24 20:53:24:386',18,809.099976,300,930.5,1.8,0,0,0,0,8
4105,'2019/02/24 20:53:24:438',18,980.299988,280.100006,930.599976,0.8,0,0,-1,0,8
4106,'2019/02/24 20:53:24:489',18,981,319.799988,932,0.4,0,-22,0,-1,8
4107,'2019/02/24 20:53:24:540',18,980,402.700012,933.400024,0.5,0,-1,-1,-1,8
4108,'2019/02/24 20:53:24:591',18,980,399,933,0.1,0,-8,-1,-1,8
4109,'2019/02/24 20:53:24:642',18,979.400024,421,935.5,1.2,-1,0,0,0,8
4110,'2019/02/24 20:53:24:693',18,980,378.600006,940.099976,0,0,-32,0,0,8
4111,'2019/02/24 20:53:24:745',18,980.400024,331.100006,944.400024,2,-1,-8,0,0,8
4112,'2019/02/24 20:53:24:797',18,980,434.700012,946.599976,0,0,-4,-1,0,8
4113,'2019/02/24 20:53:24:847',18,980.400024,555.799988,948,0.2,0,0,0,-1,8
4114,'2019/02/24 20:53:24:899',18,980.200012,617.799988,948.400024,0,-1,-35,0,0,8
4115,'2019/02/24 20:53:24:950',18,980,546.799988,949.599976,0.5,0,-54,-2,0,8
4116,'2019/02/24 20:53:25:002',18,980.599976,466,950.5,0,-1,0,-1,0,8
4117,'2019/02/24 20:53:25:053',18,980,452.899994,950.5,0.5,0,-11,-1,0,8
4118,'2019/02/24 20:53:25:104',18,980.5,498.600006,950.599976,0.1,-1,-20,-1,-1,8
4119,'2019/02/24 20:53:25:155',18,980,481.700012,952.700012,0.4,0,-51,0,-2,8
4120,'2019/02/24 20:53:25:207',18,980.5,496,952.5,0,-1,-8,-1,0,8
4121,'2019/02/24 20:53:25:259',18,980.299988,462.600006,953.5,1.7,-1,-11,-1,0,8
4122,'2019/02/24 20:53:25:310',18,980.400024,497.299988,954.200012,0.3,0,-23,-1,-3,8
4123,'2019/02/24 20:53:25:361',18,980,534.900024,955.900024,0.4,0,0,-1,-1,8
4124,'2019/02/24 20:53:25:412',18,980.599976,558.799988,958.400024,1.5,0,-65,0,-1,8
4125,'2019/02/24 20:53:25:463',18,980.099976,607.5,958.599976,0.2,-1,0,-1,-1,8
4126,'2019/02/24 20:53:25:513',18,980.5,609.700012,959,0.5,-1,-79,0,-1,8
4127,'2019/02/24 20:53:25:565',18,980.400024,619.200012,959.099976,0,-1,-37,-1,0,8
4128,'2019/02/24 20:53:25:617',18,980,583.400024,960.299988,1.5,0,-27,0,-3,8
4129,'2019/02/24 20:53:25:668',18,980.299988,726,960.5,0,-1,0,0,0,8
4130,'2019/02/24 20:53:25:719',18,980.5,707,960.5,0,-1,-78,0,0,8
4131,'2019/02/24 20:53:25:770',18,980.5,576,960.5,0,-1,-24,0,0,8
4132,'2019/02/24 20:53:25:822',18,980.099976,592.700012,959.5,1.2,0,-13,0,0,8
4133,'2019/02/24 20:53:25:872',18,980,638.700012,961.099976,1,0,-31,-2,0,8
4134,'2019/02/24 20:53:25:923',18,979.5,605.599976,960.099976,1.2,0,-70,-1,0,8
4135,'2019/02/24 20:53:25:973',18,980.599976,588.799988,958.400024,1,0,-41,0,0,8
4136,'2019/02/24 20:53:26:024',18,980.5,622.400024,956.5,0,-1,-36,-1,0,8
4137,'2019/02/24 20:53:26:075',18,979.599976,579.200012,953.599976,0.5,0,-33,-1,-1,8
4138,'2019/02/24 20:53:26:127',18,981,593.700012,953.599976,0.5,0,-23,-2,-1,8
4139,'2019/02/24 20:53:26:179',18,980.599976,791.799988,952.200012,0,-1,-87,-1,0,8
4140,'2019/02/24 20:53:26:230',18,980.400024,775.400024,952.799988,0.5,-1,-37,0,0,8
4141,'2019/02/24 20:53:26:281',18,980.5,927.299988,953,1.5,-1,-57,0,-1,8
4142,'2019/02/24 20:53:26:333',18,980.400024,777.599976,952.5,0,-1,-71,-1,0,8
4143,'2019/02/24 20:53:26:385',18,980.799988,684.099976,953.200012,0,-1,-30,-1,0,8
4144,'2019/02/24 20:53:26:436',18,980.599976,658.799988,953,0.4,-1,-8,0,-1,8
4145,'2019/02/24 20:53:26:487',18,980.5,677.099976,953.200012,0,0,-24,-2,0,8
4146,'2019/02/24 20:53:26:539',18,980,651.200012,953.200012,1.7,0,-19,-1,-3,8
4147,'2019/02/24 20:53:26:590',18,980.099976,609.799988,952.900024,0,0,-67,-2,0,8
4148,'2019/02/24 20:53:26:642',18,980.799988,732.599976,953,0.6,0,0,0,-2,8
4149,'2019/02/24 20:53:26:692',18,980,744.900024,954.599976,0.5,0,-70,0,-1,8
4150,'2019/02/24 20:53:26:743',18,980.099976,628.799988,955,1.4,0,-73,-2,0,8
4151,'2019/02/24 20:53:26:793',18,980,522.5,955.400024,0.1,0,-33,0,-1,8
4152,'2019/02/24 20:53:26:845',18,980.299988,507.700012,955.400024,0.6,-1,0,0,0,8
4153,'2019/02/24 20:53:26:896',18,980.599976,609.200012,954.900024,0,-1,-28,0,0,8
4154,'2019/02/24 20:53:26:948',18,980,557.900024,955.5,1,0,-56,-1,-2,8
4155,'2019/02/24 20:53:26:999',18,980.400024,576.700012,955,0.4,-1,-19,0,0,8
4156,'2019/02/24 20:53:27:050',18,980.900024,521.799988,954.099976,0.5,-1,-11,-1,-1,8
4157,'2019/02/24 20:53:27:101',18,980.400024,559.799988,955,0.6,-1,0,-2,0,8
4158,'2019/02/24 20:53:27:152',18,979.700012,467.799988,954.200012,0,-1,-28,-1,0,8
4159,'2019/02/24 20:53:27:204',18,980.400024,491.200012,953,0.8,-1,0,0,-2,8
4160,'2019/02/24 20:53:27:256',18,980.099976,578.5,954,0.4,-1,-45,0,-1,8
4161,'2019/02/24 20:53:27:308',18,980.5,548,953,0,-1,-16,0,0,8
4162,'2019/02/24 20:53:27:359',18,980.799988,546.200012,951,0,-1,-43,-2,0,8
4163,'2019/02/24 20:53:27:410',18,980.400024,503.399994,951,1,-1,-26,0,0,8
4164,'2019/02/24 20:53:27:461',18,980.5,483.299988,949.799988,2.2,-1,-29,0,-2,8
4165,'2019/02/24 20:53:27:513',18,980.200012,440.200012,950.5,0,-1,0,0,0,8
4166,'2019/02/24 20:53:27:564',18,980.5,458.5,952,0,-1,-9,0,0,8
4167,'2019/02/24 20:53:27:616',18,980.5,431.200012,951.799988,0,-1,-16,0,0,8
4168,'2019/02/24 20:53:27:667',18,980.900024,433.600006,952.400024,0.2,0,-15,0,-1,8
4169,'2019/02/24 20:53:27:718',18,980.5,449.600006,954.5,0,0,-44,-1,0,8
4170,'2019/02/24 20:53:27:770',18,980.299988,420,955.900024,0,-2,-1,0,0,8
4171,'2019/02/24 20:53:27:822',18,981,481.600006,955.900024,0.5,0,-44,0,0,8
4172,'2019/02/24 20:53:27:873',18,980.599976,477.799988,957,1,-1,-50,0,0,8
4173,'2019/02/24 20:53:27:924',18,980.099976,477.799988,959,0.6,0,-34,-2,0,8
4174,'2019/02/24 20:53:27:976',18,980.900024,549.900024,958,1.2,-1,-4,-2,0,8
4175,'2019/02/24 20:53:28:027',18,980.5,505.200012,959,1.5,-1,-41,0,0,8
4176,'2019/02/24 20:53:28:079',18,980.5,459.700012,959,0.5,-1,-37,0,-1,8
4177,'2019/02/24 20:53:28:131',18,980,382.899994,958.200012,0,0,-45,-2,0,8
4178,'2019/02/24 20:53:28:182',18,980.5,319.899994,958.200012,0.4,-1,0,-2,0,8
4179,'2019/02/24 20:53:28:233',18,980.900024,327.799988,959.200012,0,0,-22,-2,0,8
4180,'2019/02/24 20:53:28:283',18,981,313.799988,959.400024,0.2,0,-20,-1,-2,8
4181,'2019/02/24 20:53:28:334',18,980.099976,297.899994,959.799988,0.8,0,-1,0,-2,8
4182,'2019/02/24 20:53:28:385',18,980.5,346.399994,959.900024,0.6,0,-18,0,-1,8
4183,'2019/02/24 20:53:28:436',18,980.400024,392,959.5,0.4,-1,0,-1,-1,8
4184,'2019/02/24 20:53:28:488',18,980,388.299988,960,0.8,0,-11,0,-2,8
4185,'2019/02/24 20:53:28:539',18,980,404.899994,960.299988,0,0,-27,-1,0,8
4186,'2019/02/24 20:53:28:590',18,979.799988,393.799988,961.5,1.2,-2,0,-1,0,8
4187,'2019/02/24 20:53:28:641',18,980.299988,463.200012,961.200012,0.6,-1,0,-2,0,8
4188,'2019/02/24 20:53:28:691',18,980.5,511.399994,960.900024,0.8,-1,-11,0,0,8
4189,'2019/02/24 20:53:28:743',18,980.299988,500.600006,961,0,-1,-14,0,0,8
4190,'2019/02/24 20:53:28:793',18,980.5,522.200012,959.5,0,-1,-4,-1,0,8
4191,'2019/02/24 20:53:28:845',18,980.099976,433.200012,961.200012,0,0,-46,-1,0,8
4192,'2019/02/24 20:53:28:896',18,980.599976,417.399994,960,0.3,-1,-6,0,-3,8
4193,'2019/02/24 20:53:28:947',18,981,423.899994,959.5,0,0,-29,-1,0,8
4194,'2019/02/24 20:53:28:999',18,980.5,381.299988,957.5,0,-1,-50,-1,0,8
4195,'2019/02/24 20:53:29:050',18,980.400024,348.799988,957,0,-1,-1,0,0,8
4196,'2019/02/24 20:53:29:101',18,980.599976,387.700012,953.200012,0.6,-1,-23,-2,-1,8
4197,'2019/02/24 20:53:29:153',18,980.599976,330.399994,952.799988,1.5,0,-26,-3,-3,8
4198,'2019/02/24 20:53:29:204',18,980.5,391.899994,952.5,0,0,-35,-1,0,8
4199,'2019/02/24 20:53:29:256',18,980.900024,569.200012,951.599976,0,-1,0,-1,0,8
4200,'2019/02/24 20:53:29:307',18,980.900024,555.599976,952,0.6,-1,-43,0,-1,8
4201,'2019/02/24 20:53:29:358',18,981,515,950.200012,0.4,0,-30,-1,0,8
4202,'2019/02/24 20:53:29:409',18,980.5,516.400024,949.200012,0.2,-1,-26,-2,-2,8
4203,'2019/02/24 20:53:29:460',18,980.900024,438.899994,946,0.4,-1,0,0,-2,8
4204,'2019/02/24 20:53:29:512',18,980.599976,431.200012,944.400024,1,0,-76,0,0,8
4205,'2019/02/24 20:53:29:563',18,980.599976,590.599976,944,0,-1,0,0,0,8
4206,'2019/02/24 20:53:29:614',18,980.599976,547.299988,942.200012,0,-1,-31,-1,0,8
4207,'2019/02/24 20:53:29:665',18,980.900024,513.400024,939.200012,0.5,-1,-64,-2,-1,8
4208,'2019/02/24 20:53:29:716',18,980,533.700012,939.200012,0.3,0,0,0,-3,8
4209,'2019/02/24 20:53:29:767',18,980.900024,668.700012,939.400024,0.1,-1,-56,-2,-1,8
4210,'2019/02/24 20:53:29:818',18,981,619.799988,940.5,0.5,0,-3,-1,-1,8
4211,'2019/02/24 20:53:29:870',18,980.200012,793.200012,942.400024,0,-1,-113,0,0,8
4212,'2019/02/24 20:53:29:920',18,980.599976,761,945.599976,0,-1,-66,0,0,8
4213,'2019/02/24 20:53:29:971',18,980.400024,679,950.200012,0.5,-1,-63,-2,0,8
4214,'2019/02/24 20:53:30:023',18,980.900024,634.5,951.400024,0.4,0,-43,0,0,8
4215,'2019/02/24 20:53:30:073',18,980.599976,596.599976,952,1.2,-1,0,0,-3,8
4216,'2019/02/24 20:53:30:125',18,980.599976,586.099976,955.400024,0.5,0,-5,0,0,8
4217,'2019/02/24 20:53:30:175',18,980.5,599.5,956.900024,0,0,-11,-2,0,8
4218,'2019/02/24 20:53:30:226',18,980.799988,556.700012,959,0.3,0,0,0,-1,8
4219,'2019/02/24 20:53:30:278',18,980.5,633.299988,959.299988,0,-1,-65,-1,0,8
4220,'2019/02/24 20:53:30:329',18,980.5,605.400024,960,0.5,0,0,0,-1,8
4221,'2019/02/24 20:53:30:380',18,980.599976,576.200012,960,0,-1,-32,0,0,8
4222,'2019/02/24 20:53:30:431',18,980.299988,496.100006,959.5,0.2,0,-57,-1,-2,8
4223,'2019/02/24 20:53:30:482',18,980.099976,437.100006,961.400024,0,0,0,-1,0,8
4224,'2019/02/24 20:53:30:533',18,981,475.299988,962.200012,0.3,0,0,-1,-3,8
4225,'2019/02/24 20:53:30:585',18,980.099976,503.799988,961.599976,0,0,-3,-1,0,8
4226,'2019/02/24 20:53:30:637',18,980.5,527.099976,961.5,0,0,-39,-1,0,8
4227,'2019/02/24 20:53:30:688',18,980.200012,502.299988,960.599976,0,-2,-25,-1,0,8
4228,'2019/02/24 20:53:30:739',18,980.900024,522.799988,960.5,1.7,-1,0,0,0,8
4229,'2019/02/24 20:53:30:790',18,980,490.700012,959.799988,0,0,-57,-2,0,8
4230,'2019/02/24 20:53:30:842',18,980.900024,458.899994,957.5,0.6,-1,-11,0,0,8
4231,'2019/02/24 20:53:30:893',18,981,517.400024,955.799988,0.2,0,0,-2,-2,8
4232,'2019/02/24 20:53:30:944',18,980.099976,460.200012,956.5,0.3,0,0,-1,-1,8
4233,'2019/02/24 20:53:30:996',18,980.200012,508.899994,954.599976,0,-1,-8,-1,0,8
4234,'2019/02/24 20:53:31:047',18,980,463.5,954.200012,1.2,0,-27,-2,-3,8
4235,'2019/02/24 20:53:31:099',18,980,377.200012,953.5,1,0,-50,-1,0,8
4236,'2019/02/24 20:53:31:151',18,980.900024,412.799988,954,0,0,-7,-2,0,8
4237,'2019/02/24 20:53:31:202',18,980.5,387.399994,955.099976,0.8,0,-28,-1,0,8
4238,'2019/02/24 20:53:31:253',18,980.900024,335,955.700012,1.2,-1,-47,0,-1,8
4239,'2019/02/24 20:53:31:305',18,980.099976,328,956.5,0.8,0,-15,-1,-2,8
4240,'2019/02/24 20:53:31:357',18,940.099976,392.600006,958,0.2,-81,0,0,-1,8
4241,'2019/02/24 20:53:31:408',18,802.900024,386,959,1.2,-4,-5,-2,0,8
4242,'2019/02/24 20:53:31:459',18,881,363.700012,960.5,0,-110,-5,0,0,8
4243,'2019/02/24 20:53:31:510',18,841.900024,327.799988,960.5,0.4,-13,-18,0,-1,8
4244,'2019/02/24 20:53:31:562',18,872.700012,355.100006,961.5,0,-89,0,-1,0,8
4245,'2019/02/24 20:53:31:613',18,804.5,343.399994,962,0,-67,-6,0,0,8
4246,'2019/02/24 20:53:31:664',18,923.200012,313.399994,961.5,0,-10,-12,0,0,8
4247,'2019/02/24 20:53:31:716',18,815.599976,276,962,0.3,-49,-40,0,-3,8
4248,'2019/02/24 20:53:31:767',18,638.799988,302.200012,960,1.2,-106,-2,0,0,8
4249,'2019/02/24 20:53:31:818',18,753.200012,341.799988,960,0.5,-64,-2,0,-1,8
4250,'2019/02/24 20:53:31:869',18,743.299988,369.200012,959,0.8,-20,-2,0,-2,8
4251,'2019/02/24 20:53:31:920',18,715.5,352.399994,958,0,-49,-2,0,0,8
4252,'2019/02/24 20:53:31:971',18,697.299988,405,956.5,0.6,0,0,0,-2,8
4253,'2019/02/24 20:53:32:022',18,686.900024,403.200012,955,0.1,0,0,0,-1,8
4254,'2019/02/24 20:53:32:073',18,732.799988,407.600006,954.099976,0,-22,0,-1,0,8
4255,'2019/02/24 20:53:32:125',18,663.700012,413.899994,955,0,-68,0,0,0,8
4256,'2019/02/24 20:53:32:177',18,653.599976,433.200012,955.5,0.8,-70,-7,-1,-2,8
4257,'2019/02/24 20:53:32:229',18,622.200012,406.799988,955,0,-32,-24,-2,0,8
4258,'2019/02/24 20:53:52:845',19,274.200012,361.600006,0,967.900024,-8,-10,0,0,9
4259,'2019/02/24 20:53:52:897',19,270.100006,363.600006,0,966.5,-3,-7,0,0,9
4260,'2019/02/24 20:53:52:948',19,263.700012,360.600006,0.5,967,0,0,-1,0,9
4261,'2019/02/24 20:53:52:999',19,262.700012,362.600006,0,966.799988,-3,0,0,0,9
4262,'2019/02/24 20:53:53:051',19,262.299988,361.600006,0,967.5,-9,0,0,-1,9
4263,'2019/02/24 20:53:53:102',19,265,357.899994,0,967.5,-6,-5,0,-1,9
4264,'2019/02/24 20:53:53:153',19,263,361.100006,0,967.5,-2,-8,0,-1,9
4265,'2019/02/24 20:53:53:204',19,265.299988,363,0,967.400024,-7,-5,0,0,9
4266,'2019/02/24 20:53:53:255',19,265,363.899994,0,967,-6,-3,0,0,9
4267,'2019/02/24 20:53:53:307',19,260.899994,364.299988,0.5,967,0,0,-1,0,9
4268,'2019/02/24 20:53:53:358',19,260.299988,362.200012,0.5,966.400024,-1,0,0,-1,9
4269,'2019/02/24 20:53:53:410',19,261.399994,364,0.5,967,-2,0,0,0,9
4270,'2019/02/24 20:53:53:462',19,263.399994,363.5,0.5,966,-7,-1,0,0,9
4271,'2019/02/24 20:53:53:514',19,268.100006,362.600006,0,967.5,-5,-4,0,0,9
4272,'2019/02/24 20:53:53:566',19,267.799988,364.5,0,966.799988,-7,-5,0,0,9
4273,'2019/02/24 20:53:53:618',19,269.100006,363.200012,0,966.400024,0,-9,0,-1,9
4274,'2019/02/24 20:53:53:670',19,269.200012,365.899994,0,966.700012,0,-5,0,0,9
4275,'2019/02/24 20:53:53:722',19,260,361,0.9,966.5,-3,-1,0,0,9
4276,'2019/02/24 20:53:53:774',19,265.399994,361.200012,0,967.5,-7,-4,0,-1,9
4277,'2019/02/24 20:53:53:826',19,266.100006,360.799988,0.5,966.400024,-6,0,-1,-1,9
4278,'2019/02/24 20:53:53:876',19,271.299988,360.600006,0,966.299988,-5,-2,0,-1,9
4279,'2019/02/24 20:53:53:927',19,314.5,357.799988,0,967.599976,-5,-3,0,0,9
4280,'2019/02/24 20:53:53:979',19,328.899994,364.600006,0,967,-10,-2,0,0,9
4281,'2019/02/24 20:53:54:030',19,307.700012,364.399994,0,967,-18,0,0,0,9
4282,'2019/02/24 20:53:54:081',19,288.200012,358.799988,0,967.200012,-20,0,0,-1,9
4283,'2019/02/24 20:53:54:131',19,273.700012,357,0,967,-7,0,0,-2,9
4284,'2019/02/24 20:53:54:182',19,277.700012,353.600006,0,967,-9,-4,0,0,9
4285,'2019/02/24 20:53:54:235',19,278.200012,353.600006,0.5,967,-12,-4,0,0,9
4286,'2019/02/24 20:53:54:285',19,269.700012,355,1,967,-7,-6,0,0,9
4287,'2019/02/24 20:53:54:336',19,269.899994,356.600006,0,967,-5,-5,0,0,9
4288,'2019/02/24 20:53:54:387',19,270.399994,358.399994,0,966.5,-3,0,0,-1,9
4289,'2019/02/24 20:53:54:438',19,267.600006,356.600006,0.5,967.400024,0,0,-1,-1,9
4290,'2019/02/24 20:53:54:489',19,267.899994,350.600006,0,967.099976,-7,-2,0,-1,9
4291,'2019/02/24 20:53:54:541',19,269.299988,347.600006,0,966.200012,-5,-1,0,-1,9
4292,'2019/02/24 20:53:54:592',19,264.799988,348.100006,0,967.200012,-6,-7,0,-1,9
4293,'2019/02/24 20:53:54:643',19,267.700012,349,2,968,-3,0,-2,0,9
4294,'2019/02/24 20:53:54:695',19,267.399994,350.899994,0,967.5,-8,-2,0,0,9
4295,'2019/02/24 20:53:54:746',19,264.299988,349.399994,0,966.900024,0,0,0,0,9
4296,'2019/02/24 20:53:54:798',19,260.5,347.799988,0,965.5,0,0,0,0,9
4297,'2019/02/24 20:53:54:850',19,259.5,344.700012,0,967.5,-5,-5,0,0,9
4298,'2019/02/24 20:53:54:900',19,258.299988,344.200012,1,967.599976,-5,0,-2,0,9
4299,'2019/02/24 20:53:54:951',19,265.100006,347.700012,0.2,967,-4,-4,-1,0,9
4300,'2019/02/24 20:53:55:002',19,266.600006,350.200012,1,968,-4,0,-2,0,9
4301,'2019/02/24 20:53:55:053',19,263.299988,349.5,0,967.5,-7,-3,0,-1,9
4302,'2019/02/24 20:53:55:105',19,262.299988,351.200012,0,967.400024,0,0,0,-1,9
4303,'2019/02/24 20:53:55:156',19,261.700012,346.399994,0.9,967.400024,-3,0,-2,-1,9
4304,'2019/02/24 20:53:55:207',19,261,342.600006,0,967,-8,-1,0,0,9
4305,'2019/02/24 20:53:55:259',19,266.299988,339.799988,0.5,967.400024,-8,-3,-1,-1,9
4306,'2019/02/24 20:53:55:311',19,266.200012,343.200012,0.5,966.599976,-7,-2,-1,0,9
4307,'2019/02/24 20:53:55:362',19,267.200012,339.600006,0,967,-1,-9,0,0,9
4308,'2019/02/24 20:53:55:412',19,271.899994,343.399994,0,966.5,0,-5,0,-1,9
4309,'2019/02/24 20:53:55:464',19,276.899994,344.299988,0.5,966.400024,0,0,-1,-1,9
