@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute giveme-1 numeric
@attribute giveme-2 numeric
@attribute giveme-3 numeric
@attribute giveme-4 numeric
@attribute giveme-5 numeric
@attribute giveme-6 numeric
@attribute giveme-7 numeric
@attribute giveme-8 numeric
@attribute giveme-9 numeric
@attribute giveme-10 numeric

@data
1557,'2019/04/11 20:43:54:571',2,98.099998,184.100006,936.900024,254.600006,684.5,100,?,?,?,?,?,?,?,?,?
1558,'2019/04/11 20:43:54:585',2,98.199997,186.800003,937,254.5,685,100,?,?,?,?,?,?,?,?,?
1559,'2019/04/11 20:43:54:585',2,98.300003,189.5,937,254.5,685.5,100,?,?,?,?,?,?,?,?,?
1560,'2019/04/11 20:43:54:585',2,98.400002,191,937,254.5,686,100,?,?,?,?,?,?,?,?,?
1561,'2019/04/11 20:43:54:585',2,98.5,192.5,937,254.5,686.5,100,?,?,?,?,?,?,?,?,?
1562,'2019/04/11 20:43:54:585',2,99,194,937,254.5,687,100,?,?,?,?,?,?,?,?,?
1563,'2019/04/11 20:43:54:600',2,99.5,195.5,937,254.5,687.5,100,?,?,?,?,?,?,?,?,?
1564,'2019/04/11 20:43:54:600',2,100,197,937,254.699997,688,100,?,?,?,?,?,?,?,?,?
1565,'2019/04/11 20:43:54:600',2,100.5,194.199997,937,254.899994,688.5,100,?,?,?,?,?,?,?,?,?
1566,'2019/04/11 20:43:54:600',2,101,191.399994,937,255.100006,689,100,?,?,?,?,?,?,?,?,?
1567,'2019/04/11 20:43:54:600',2,101,188.600006,937,255.300003,689.5,100,?,?,?,?,?,?,?,?,?
1568,'2019/04/11 20:43:54:600',2,100.599998,185.800003,937,255.5,689.599976,100,?,?,?,?,?,?,?,?,?
1569,'2019/04/11 20:43:54:617',2,100.199997,183,937,255.600006,690.099976,100,?,?,?,?,?,?,?,?,?
1570,'2019/04/11 20:43:54:617',2,99.800003,179.800003,937,255.5,690.599976,100,?,?,?,?,?,?,?,?,?
1571,'2019/04/11 20:43:54:617',2,99.400002,176.600006,936.900024,255.399994,691.099976,100,?,?,?,?,?,?,?,?,?
1572,'2019/04/11 20:43:54:617',2,99,171.5,936.799988,255.300003,691.599976,100,?,?,?,?,?,?,?,?,?
1573,'2019/04/11 20:43:54:617',2,98.599998,166.399994,936.700012,255.199997,692,100,?,?,?,?,?,?,?,?,?
1574,'2019/04/11 20:43:54:618',2,98.199997,161.300003,936.599976,255,692.400024,100,?,?,?,?,?,?,?,?,?
1575,'2019/04/11 20:43:54:618',2,96.699997,159.399994,936.5,254.800003,692.799988,100,?,?,?,?,?,?,?,?,?
1576,'2019/04/11 20:43:54:630',2,95.199997,157.5,936.400024,254.600006,693.700012,100,?,?,?,?,?,?,?,?,?
1577,'2019/04/11 20:43:54:630',2,93.699997,155.600006,936.299988,254.399994,694.599976,100,?,?,?,?,?,?,?,?,?
1578,'2019/04/11 20:43:54:630',2,92.599998,153.699997,936.200012,254.199997,695.5,100,?,?,?,?,?,?,?,?,?
1579,'2019/04/11 20:43:54:630',2,90,151.800003,936.099976,254,696,100,?,?,?,?,?,?,?,?,?
1580,'2019/04/11 20:43:54:645',2,87.400002,149.899994,936,254,696.799988,100,?,?,?,?,?,?,?,?,?
1581,'2019/04/11 20:43:54:645',2,84.800003,148,936.099976,254,697.599976,100,?,?,?,?,?,?,?,?,?
1582,'2019/04/11 20:43:54:645',2,82.199997,147.199997,936.200012,254,698.400024,100,?,?,?,?,?,?,?,?,?
1583,'2019/04/11 20:43:54:645',2,79.599998,146.399994,936.299988,254,699.200012,100,?,?,?,?,?,?,?,?,?
1584,'2019/04/11 20:43:54:645',2,77,145.600006,936.400024,254,700,100,?,?,?,?,?,?,?,?,?
1585,'2019/04/11 20:43:54:645',2,74.5,144.800003,936.5,254,700.799988,100,?,?,?,?,?,?,?,?,?
1586,'2019/04/11 20:43:54:660',2,72,144,936.599976,254,700.900024,100,?,?,?,?,?,?,?,?,?
1587,'2019/04/11 20:43:54:661',2,69.5,143.199997,936.700012,254.100006,701,100,?,?,?,?,?,?,?,?,?
1588,'2019/04/11 20:43:54:661',2,67,142.399994,936.700012,254.199997,701.099976,100,?,?,?,?,?,?,?,?,?
1589,'2019/04/11 20:43:54:661',2,66,141.100006,936.700012,254.300003,701.200012,100,?,?,?,?,?,?,?,?,?
1590,'2019/04/11 20:43:54:661',2,65,139.800003,936.700012,254.399994,701,100,?,?,?,?,?,?,?,?,?
1591,'2019/04/11 20:43:54:661',2,64,138.5,936.599976,254.5,700.799988,100,?,?,?,?,?,?,?,?,?
1592,'2019/04/11 20:43:54:661',2,62,138,936.5,254.600006,700.599976,100,?,?,?,?,?,?,?,?,?
1593,'2019/04/11 20:43:54:675',2,60,137.5,936.400024,254.699997,699.700012,100,?,?,?,?,?,?,?,?,?
1594,'2019/04/11 20:43:54:675',2,58,137,936.400024,254.800003,698.799988,100,?,?,?,?,?,?,?,?,?
1595,'2019/04/11 20:43:54:675',2,57,136.600006,936.400024,254.899994,697.900024,100,?,?,?,?,?,?,?,?,?
1596,'2019/04/11 20:43:54:675',2,56,136.199997,936.400024,255,697.200012,100,?,?,?,?,?,?,?,?,?
1597,'2019/04/11 20:43:54:675',2,55,135.800003,936.400024,255,696.5,100,?,?,?,?,?,?,?,?,?
1598,'2019/04/11 20:43:54:675',2,53.5,135.399994,936.5,255,695.799988,100,?,?,?,?,?,?,?,?,?
1599,'2019/04/11 20:43:54:690',2,52,135.5,936.599976,255,694.799988,100,?,?,?,?,?,?,?,?,?
1600,'2019/04/11 20:43:54:690',2,50.5,135.600006,936.700012,254.899994,693.799988,100,?,?,?,?,?,?,?,?,?
1601,'2019/04/11 20:43:54:690',2,49,135.699997,936.700012,254.800003,692.799988,100,?,?,?,?,?,?,?,?,?
1602,'2019/04/11 20:43:54:690',2,48.5,134.800003,936.700012,254.699997,691.799988,100,?,?,?,?,?,?,?,?,?
1603,'2019/04/11 20:43:54:690',2,48,133.899994,936.700012,254.600006,691.5,100,?,?,?,?,?,?,?,?,?
1604,'2019/04/11 20:43:54:690',2,47.5,133,936.599976,254.5,691.200012,100,?,?,?,?,?,?,?,?,?
1605,'2019/04/11 20:43:54:690',2,46.400002,132,936.5,254.399994,690.900024,100,?,?,?,?,?,?,?,?,?
1606,'2019/04/11 20:43:54:705',2,45.299999,131,936.400024,254.300003,690.799988,100,?,?,?,?,?,?,?,?,?
1607,'2019/04/11 20:43:54:705',2,44.200001,130,936.299988,254.5,690.700012,100,?,?,?,?,?,?,?,?,?
1608,'2019/04/11 20:43:54:705',2,43.599998,129,936.299988,254.699997,690.599976,100,?,?,?,?,?,?,?,?,?
1609,'2019/04/11 20:43:54:705',2,43,126,936.299988,254.899994,690.799988,100,?,?,?,?,?,?,?,?,?
1610,'2019/04/11 20:43:54:705',2,42.400002,123,936.299988,255.199997,691,100,?,?,?,?,?,?,?,?,?
1611,'2019/04/11 20:43:54:705',2,41.799999,120,936.400024,255.5,691.200012,100,?,?,?,?,?,?,?,?,?
1612,'2019/04/11 20:43:54:705',2,41.299999,118,936.5,255.800003,691.400024,100,?,?,?,?,?,?,?,?,?
1613,'2019/04/11 20:43:54:721',2,40.799999,116,936.599976,256.100006,691,100,?,?,?,?,?,?,?,?,?
1614,'2019/04/11 20:43:54:721',2,40.299999,114,936.700012,256.299988,690.599976,100,?,?,?,?,?,?,?,?,?
1615,'2019/04/11 20:43:54:721',2,40.400002,112,936.700012,256.5,690.200012,100,?,?,?,?,?,?,?,?,?
1616,'2019/04/11 20:43:54:721',2,40.5,108.400002,936.700012,256.700012,689.599976,100,?,?,?,?,?,?,?,?,?
1617,'2019/04/11 20:43:54:721',2,40.599998,104.800003,936.700012,256.600006,689,100,?,?,?,?,?,?,?,?,?
1618,'2019/04/11 20:43:54:721',2,40.700001,101.199997,936.599976,256.5,688.400024,100,?,?,?,?,?,?,?,?,?
1619,'2019/04/11 20:43:54:722',2,42.299999,99.599998,936.5,256.399994,687.799988,100,?,?,?,?,?,?,?,?,?
1620,'2019/04/11 20:43:54:735',2,43.900002,98,936.400024,256.299988,686.299988,100,?,?,?,?,?,?,?,?,?
1621,'2019/04/11 20:43:54:735',2,45.5,96.199997,936.299988,256.200012,684.799988,100,?,?,?,?,?,?,?,?,?
1622,'2019/04/11 20:43:54:735',2,47,94.400002,936.200012,256.100006,683.299988,100,?,?,?,?,?,?,?,?,?
1623,'2019/04/11 20:43:54:735',2,48.5,92.599998,936.099976,256,682.400024,100,?,?,?,?,?,?,?,?,?
1624,'2019/04/11 20:43:54:735',2,52.099998,90.800003,936,256,681.5,100,?,?,?,?,?,?,?,?,?
1625,'2019/04/11 20:43:54:750',2,55.700001,89,936,256,680.099976,100,?,?,?,?,?,?,?,?,?
1626,'2019/04/11 20:43:54:750',2,59.299999,89.400002,936,256,678.700012,100,?,?,?,?,?,?,?,?,?
1627,'2019/04/11 20:43:54:750',2,62.900002,89.800003,936,256,677.299988,100,?,?,?,?,?,?,?,?,?
1628,'2019/04/11 20:43:54:750',2,66.5,90.199997,936,256,675.900024,100,?,?,?,?,?,?,?,?,?
1629,'2019/04/11 20:43:54:750',2,70.300003,90.599998,936,256,674.5,100,?,?,?,?,?,?,?,?,?
1630,'2019/04/11 20:43:54:767',2,74.099998,91,936,256,672.799988,100,?,?,?,?,?,?,?,?,?
1631,'2019/04/11 20:43:54:767',2,77.900002,91.599998,936,256.100006,671.099976,100,?,?,?,?,?,?,?,?,?
1632,'2019/04/11 20:43:54:767',2,81.699997,92.099998,936,256.200012,669.400024,100,?,?,?,?,?,?,?,?,?
1633,'2019/04/11 20:43:54:767',2,85.5,92.599998,936,256.299988,667.700012,100,?,?,?,?,?,?,?,?,?
1634,'2019/04/11 20:43:54:768',2,87.199997,93.099998,936,256.399994,666,100,?,?,?,?,?,?,?,?,?
1635,'2019/04/11 20:43:54:768',2,89.5,93.599998,936,256.5,664.799988,100,?,?,?,?,?,?,?,?,?
1636,'2019/04/11 20:43:54:780',2,91.800003,93.5,936,256.600006,663.200012,100,?,?,?,?,?,?,?,?,?
1637,'2019/04/11 20:43:54:780',2,94.099998,93.400002,935.900024,256.700012,661.599976,100,?,?,?,?,?,?,?,?,?
1638,'2019/04/11 20:43:54:780',2,96.400002,93,935.799988,256.799988,660,100,?,?,?,?,?,?,?,?,?
1639,'2019/04/11 20:43:54:780',2,97,92.599998,935.700012,256.899994,658.400024,100,?,?,?,?,?,?,?,?,?
1640,'2019/04/11 20:43:54:780',2,97.599998,92.199997,935.599976,257,658,100,?,?,?,?,?,?,?,?,?
1641,'2019/04/11 20:43:54:780',2,97.199997,91.800003,935.5,257,657.599976,100,?,?,?,?,?,?,?,?,?
1642,'2019/04/11 20:43:54:795',2,96.800003,91.5,935.400024,257,655.599976,100,?,?,?,?,?,?,?,?,?
1643,'2019/04/11 20:43:54:795',2,96.400002,91.199997,935.299988,256.700012,653.599976,100,?,?,?,?,?,?,?,?,?
1644,'2019/04/11 20:43:54:795',2,96,90.5,935.200012,256.399994,651.599976,100,?,?,?,?,?,?,?,?,?
1645,'2019/04/11 20:43:54:795',2,95,89.800003,935.099976,256.100006,649.599976,100,?,?,?,?,?,?,?,?,?
1646,'2019/04/11 20:43:54:795',2,93.199997,89.099998,935,255.800003,648,100,?,?,?,?,?,?,?,?,?
1647,'2019/04/11 20:43:54:810',2,91.400002,88.400002,935,255.5,645.900024,100,?,?,?,?,?,?,?,?,?
1648,'2019/04/11 20:43:54:810',2,89.599998,88,935,255.399994,643.799988,100,?,?,?,?,?,?,?,?,?
1649,'2019/04/11 20:43:54:810',2,87.800003,87.599998,935.099976,255.300003,641.700012,100,?,?,?,?,?,?,?,?,?
1650,'2019/04/11 20:43:54:810',2,86,86.699997,935.200012,255.199997,639.599976,100,?,?,?,?,?,?,?,?,?
1651,'2019/04/11 20:43:54:810',2,85.199997,85.800003,935.299988,255.100006,637.5,100,?,?,?,?,?,?,?,?,?
1652,'2019/04/11 20:43:54:810',2,84.400002,84.900002,935.400024,255,637,100,?,?,?,?,?,?,?,?,?
1653,'2019/04/11 20:43:54:811',2,82.199997,84,935.5,255.199997,636.5,100,?,?,?,?,?,?,?,?,?
1654,'2019/04/11 20:43:54:826',2,80,83.5,935.599976,255.399994,635.700012,100,?,?,?,?,?,?,?,?,?
1655,'2019/04/11 20:43:54:827',2,77.800003,83,935.700012,255.5,634.900024,100,?,?,?,?,?,?,?,?,?
1656,'2019/04/11 20:43:54:827',2,76.400002,82.5,935.700012,255.600006,634.099976,100,?,?,?,?,?,?,?,?,?
1657,'2019/04/11 20:43:54:827',2,75,81,935.700012,255.699997,633.799988,100,?,?,?,?,?,?,?,?,?
1658,'2019/04/11 20:43:54:827',2,73.599998,79.5,935.700012,255.600006,633.5,100,?,?,?,?,?,?,?,?,?
1659,'2019/04/11 20:43:54:827',2,72.199997,78,935.599976,255.5,633.200012,100,?,?,?,?,?,?,?,?,?
1660,'2019/04/11 20:43:54:827',2,70.099998,77,935.5,255.399994,632.900024,100,?,?,?,?,?,?,?,?,?
1661,'2019/04/11 20:43:54:840',2,68,76,935.400024,255.300003,632.200012,100,?,?,?,?,?,?,?,?,?
1662,'2019/04/11 20:43:54:840',2,65.900002,74.400002,935.299988,255.199997,631.5,100,?,?,?,?,?,?,?,?,?
1663,'2019/04/11 20:43:54:840',2,65.199997,72.800003,935.200012,255.100006,630.799988,100,?,?,?,?,?,?,?,?,?
1664,'2019/04/11 20:43:54:840',2,64.900002,71.199997,935.099976,255,630.400024,100,?,?,?,?,?,?,?,?,?
1665,'2019/04/11 20:43:54:856',2,64.599998,69.699997,935,255,630,100,?,?,?,?,?,?,?,?,?
1666,'2019/04/11 20:43:54:856',2,64.300003,68.199997,935,255,629.599976,100,?,?,?,?,?,?,?,?,?
1667,'2019/04/11 20:43:54:856',2,64,67.699997,935,255,629.200012,100,?,?,?,?,?,?,?,?,?
1668,'2019/04/11 20:43:54:856',2,64.800003,67.199997,935,255,628.799988,100,?,?,?,?,?,?,?,?,?
1669,'2019/04/11 20:43:54:871',2,65.599998,66.699997,935,255,626.5,100,?,?,?,?,?,?,?,?,?
1670,'2019/04/11 20:43:54:871',2,67.099998,66.199997,935,255.100006,624.200012,100,?,?,?,?,?,?,?,?,?
1671,'2019/04/11 20:43:54:871',2,68.599998,65.699997,935.099976,255.199997,622.299988,100,?,?,?,?,?,?,?,?,?
1672,'2019/04/11 20:43:54:871',2,70.099998,65.699997,935.200012,255.300003,620.400024,100,?,?,?,?,?,?,?,?,?
1673,'2019/04/11 20:43:54:871',2,71.599998,65.699997,935.299988,255.399994,618.5,100,?,?,?,?,?,?,?,?,?
1674,'2019/04/11 20:43:54:871',2,72.699997,65.699997,935.400024,255.5,616.599976,100,?,?,?,?,?,?,?,?,?
1675,'2019/04/11 20:43:54:871',2,73.400002,65.599998,935.5,255.600006,614.700012,100,?,?,?,?,?,?,?,?,?
1676,'2019/04/11 20:43:54:886',2,74.099998,65.5,935.599976,255.699997,613.099976,100,?,?,?,?,?,?,?,?,?
1677,'2019/04/11 20:43:54:886',2,74.800003,65.400002,935.700012,255.600006,611.5,100,?,?,?,?,?,?,?,?,?
1678,'2019/04/11 20:43:54:886',2,74.400002,66.300003,935.799988,255.5,609.900024,100,?,?,?,?,?,?,?,?,?
1679,'2019/04/11 20:43:54:886',2,74,67.199997,935.900024,255.399994,610.200012,100,?,?,?,?,?,?,?,?,?
1680,'2019/04/11 20:43:54:886',2,73.599998,68.099998,936,255.199997,610.5,100,?,?,?,?,?,?,?,?,?
1681,'2019/04/11 20:43:54:886',2,72,69,936,255,610.799988,100,?,?,?,?,?,?,?,?,?
1682,'2019/04/11 20:43:54:900',2,70.400002,70,936,254.800003,610.599976,100,?,?,?,?,?,?,?,?,?
1683,'2019/04/11 20:43:54:900',2,68.800003,71,936,254.800003,610.400024,100,?,?,?,?,?,?,?,?,?
1684,'2019/04/11 20:43:54:900',2,67.199997,72,935.900024,254.800003,610.200012,100,?,?,?,?,?,?,?,?,?
1685,'2019/04/11 20:43:54:900',2,66,73.099998,935.799988,254.800003,610,100,?,?,?,?,?,?,?,?,?
1686,'2019/04/11 20:43:54:900',2,64.800003,74.199997,935.700012,254.800003,609.5,100,?,?,?,?,?,?,?,?,?
1687,'2019/04/11 20:43:54:900',2,63.599998,75.300003,935.599976,255,609,100,?,?,?,?,?,?,?,?,?
1688,'2019/04/11 20:43:54:900',2,62,75.400002,935.5,255.199997,608.5,100,?,?,?,?,?,?,?,?,?
1689,'2019/04/11 20:43:54:915',2,60.400002,75.5,935.400024,255.399994,609.099976,100,?,?,?,?,?,?,?,?,?
1690,'2019/04/11 20:43:54:915',2,58.799999,75.599998,935.299988,255.5,609.700012,100,?,?,?,?,?,?,?,?,?
1691,'2019/04/11 20:43:54:915',2,58.400002,75.099998,935.200012,255.600006,610.299988,100,?,?,?,?,?,?,?,?,?
1692,'2019/04/11 20:43:54:915',2,58,74.599998,935.099976,255.699997,611.400024,100,?,?,?,?,?,?,?,?,?
1693,'2019/04/11 20:43:54:915',2,57.599998,74.099998,935,255.600006,612.5,100,?,?,?,?,?,?,?,?,?
1694,'2019/04/11 20:43:54:916',2,57.700001,73.599998,935,255.5,613.599976,100,?,?,?,?,?,?,?,?,?
1695,'2019/04/11 20:43:54:932',2,57.799999,73,935,255.399994,614,100,?,?,?,?,?,?,?,?,?
1696,'2019/04/11 20:43:54:932',2,57.900002,72.400002,935.099976,255.300003,614.400024,100,?,?,?,?,?,?,?,?,?
1697,'2019/04/11 20:43:54:932',2,58,72.099998,935.200012,255.199997,614.799988,100,?,?,?,?,?,?,?,?,?
1698,'2019/04/11 20:43:54:932',2,58.5,71.800003,935.299988,255.100006,615.200012,100,?,?,?,?,?,?,?,?,?
1699,'2019/04/11 20:43:54:932',2,59.200001,71.5,935.400024,255,614.5,100,?,?,?,?,?,?,?,?,?
1700,'2019/04/11 20:43:54:945',2,59.900002,71.199997,935.5,255,611.5,100,?,?,?,?,?,?,?,?,?
1701,'2019/04/11 20:43:54:945',2,60.599998,71.5,935.599976,255.100006,608.5,100,?,?,?,?,?,?,?,?,?
1702,'2019/04/11 20:43:54:945',2,61.299999,71,935.700012,255.199997,605.5,100,?,?,?,?,?,?,?,?,?
1703,'2019/04/11 20:43:54:945',2,62,70.5,935.799988,255.300003,602.5,100,?,?,?,?,?,?,?,?,?
1704,'2019/04/11 20:43:54:945',2,62.200001,70,935.900024,255.399994,599.5,100,?,?,?,?,?,?,?,?,?
1705,'2019/04/11 20:43:54:945',2,63.400002,69.5,936,255.5,597.200012,100,?,?,?,?,?,?,?,?,?
1706,'2019/04/11 20:43:54:959',2,64.599998,69,936,255.600006,594,100,?,?,?,?,?,?,?,?,?
1707,'2019/04/11 20:43:54:960',2,65.800003,67.900002,936,255.699997,590.799988,100,?,?,?,?,?,?,?,?,?
1708,'2019/04/11 20:43:54:960',2,67,66.800003,936,255.800003,587.599976,100,?,?,?,?,?,?,?,?,?
1709,'2019/04/11 20:43:54:960',2,68,65.699997,936,255.899994,584.400024,100,?,?,?,?,?,?,?,?,?
1710,'2019/04/11 20:43:54:960',2,69.900002,64.599998,936,256,583.5,100,?,?,?,?,?,?,?,?,?
1711,'2019/04/11 20:43:54:975',2,71.800003,63.5,936,256,580.900024,100,?,?,?,?,?,?,?,?,?
1712,'2019/04/11 20:43:54:975',2,73.699997,63.200001,936,255.899994,578.299988,100,?,?,?,?,?,?,?,?,?
1713,'2019/04/11 20:43:54:975',2,75.599998,62.599998,936,255.800003,575.700012,100,?,?,?,?,?,?,?,?,?
1714,'2019/04/11 20:43:54:975',2,77.5,62,936,255.699997,573.099976,100,?,?,?,?,?,?,?,?,?
1715,'2019/04/11 20:43:54:975',2,78.400002,61.400002,936,255.600006,570.5,100,?,?,?,?,?,?,?,?,?
1716,'2019/04/11 20:43:54:975',2,80.400002,60.799999,936,255.5,568.799988,100,?,?,?,?,?,?,?,?,?
1717,'2019/04/11 20:43:54:990',2,82.400002,60.5,936,255.399994,567.599976,100,?,?,?,?,?,?,?,?,?
1718,'2019/04/11 20:43:54:990',2,84.400002,60.200001,936.099976,255.300003,566.400024,100,?,?,?,?,?,?,?,?,?
1719,'2019/04/11 20:43:54:990',2,86.400002,60,936.200012,255.199997,565.200012,100,?,?,?,?,?,?,?,?,?
1720,'2019/04/11 20:43:54:990',2,87.5,59.799999,936.299988,255.100006,564,100,?,?,?,?,?,?,?,?,?
1721,'2019/04/11 20:43:54:990',2,88.599998,59.599998,936.400024,255,564.5,100,?,?,?,?,?,?,?,?,?
1722,'2019/04/11 20:43:54:990',2,90.900002,59.400002,936.5,255,565,100,?,?,?,?,?,?,?,?,?
1723,'2019/04/11 20:43:55:007',2,93.199997,59.5,936.599976,255,566.099976,100,?,?,?,?,?,?,?,?,?
1724,'2019/04/11 20:43:55:007',2,95.5,59.599998,936.700012,255.100006,567.200012,100,?,?,?,?,?,?,?,?,?
1725,'2019/04/11 20:43:55:007',2,97.800003,59.700001,936.599976,255.199997,568.299988,100,?,?,?,?,?,?,?,?,?
1726,'2019/04/11 20:43:55:007',2,99,59.599998,936.5,255.300003,569.400024,100,?,?,?,?,?,?,?,?,?
1727,'2019/04/11 20:43:55:007',2,100.199997,59.5,936.400024,255.399994,570,100,?,?,?,?,?,?,?,?,?
1728,'2019/04/11 20:43:55:008',2,101.400002,59.400002,936.200012,255.5,570.599976,100,?,?,?,?,?,?,?,?,?
1729,'2019/04/11 20:43:55:020',2,102.599998,59.200001,936,255.600006,572.400024,100,?,?,?,?,?,?,?,?,?
1730,'2019/04/11 20:43:55:020',2,103.800003,59,935.799988,255.600006,574.200012,100,?,?,?,?,?,?,?,?,?
1731,'2019/04/11 20:43:55:020',2,105,58.200001,935.599976,255.600006,576,100,?,?,?,?,?,?,?,?,?
1732,'2019/04/11 20:43:55:020',2,105,57.400002,935.400024,255.600006,577.799988,100,?,?,?,?,?,?,?,?,?
1733,'2019/04/11 20:43:55:020',2,105,56.599998,935.200012,255.600006,579,100,?,?,?,?,?,?,?,?,?
1734,'2019/04/11 20:43:55:020',2,105.099998,55.799999,935,255.5,580.200012,100,?,?,?,?,?,?,?,?,?
1735,'2019/04/11 20:43:55:035',2,105.199997,55,935,255.399994,581.099976,100,?,?,?,?,?,?,?,?,?
1736,'2019/04/11 20:43:55:035',2,105.300003,54.400002,935,255.399994,582,100,?,?,?,?,?,?,?,?,?
1737,'2019/04/11 20:43:55:036',2,105.400002,53.799999,935.099976,255.399994,582.900024,100,?,?,?,?,?,?,?,?,?
1738,'2019/04/11 20:43:55:036',2,105.5,52.700001,935.200012,255.399994,583.799988,100,?,?,?,?,?,?,?,?,?
1739,'2019/04/11 20:43:55:036',2,105.599998,51.599998,935.299988,255.399994,583.5,100,?,?,?,?,?,?,?,?,?
1740,'2019/04/11 20:43:55:036',2,105.599998,50.5,935.400024,255.5,583.200012,100,?,?,?,?,?,?,?,?,?
1741,'2019/04/11 20:43:55:050',2,105.599998,50,935.5,255.600006,582.599976,100,?,?,?,?,?,?,?,?,?
1742,'2019/04/11 20:43:55:050',2,105.599998,49.5,935.599976,255.5,582,100,?,?,?,?,?,?,?,?,?
1743,'2019/04/11 20:43:55:050',2,105.599998,48.700001,935.700012,255.399994,581.400024,100,?,?,?,?,?,?,?,?,?
1744,'2019/04/11 20:43:55:050',2,105.5,47.900002,935.799988,255.300003,580.799988,100,?,?,?,?,?,?,?,?,?
1745,'2019/04/11 20:43:55:050',2,105.400002,47.099998,935.900024,255.199997,580.5,100,?,?,?,?,?,?,?,?,?
1746,'2019/04/11 20:43:55:050',2,104.599998,46.299999,936,255,580.200012,100,?,?,?,?,?,?,?,?,?
1747,'2019/04/11 20:43:55:066',2,103.800003,45.5,936,254.800003,580,100,?,?,?,?,?,?,?,?,?
1748,'2019/04/11 20:43:55:066',2,103,45.200001,936,254.699997,579.799988,100,?,?,?,?,?,?,?,?,?
1749,'2019/04/11 20:43:55:066',2,102.199997,46.5,936,254.600006,579.599976,100,?,?,?,?,?,?,?,?,?
1750,'2019/04/11 20:43:55:066',2,101.5,47.799999,936,254.5,579.400024,100,?,?,?,?,?,?,?,?,?
1751,'2019/04/11 20:43:55:066',2,100.800003,49.099998,936,254.399994,579.5,100,?,?,?,?,?,?,?,?,?
1752,'2019/04/11 20:43:55:066',2,99.199997,50.400002,936,254.5,579.599976,100,?,?,?,?,?,?,?,?,?
1753,'2019/04/11 20:43:55:080',2,97.599998,52,936,254.600006,579.299988,100,?,?,?,?,?,?,?,?,?
1754,'2019/04/11 20:43:55:080',2,96,57.900002,936,254.699997,579,100,?,?,?,?,?,?,?,?,?
1755,'2019/04/11 20:43:55:080',2,94.400002,63.799999,936,254.800003,578.700012,100,?,?,?,?,?,?,?,?,?
1756,'2019/04/11 20:43:55:080',2,93.5,69.699997,936,254.899994,578.400024,100,?,?,?,?,?,?,?,?,?
1757,'2019/04/11 20:43:55:080',2,91.300003,75.599998,936,255,578,100,?,?,?,?,?,?,?,?,?
1758,'2019/04/11 20:43:55:094',2,89.099998,81.5,936,255,578.200012,100,?,?,?,?,?,?,?,?,?
1759,'2019/04/11 20:43:55:094',2,86.900002,85.800003,936.099976,255,578.400024,100,?,?,?,?,?,?,?,?,?
1760,'2019/04/11 20:43:55:094',2,84.699997,92.099998,936.200012,255,578.599976,100,?,?,?,?,?,?,?,?,?
1761,'2019/04/11 20:43:55:094',2,82.5,98.400002,936.299988,255,578.799988,100,?,?,?,?,?,?,?,?,?
1762,'2019/04/11 20:43:55:094',2,81.199997,104.699997,936.400024,255,579,100,?,?,?,?,?,?,?,?,?
1763,'2019/04/11 20:43:55:094',2,80,111,936.5,255,579.599976,100,?,?,?,?,?,?,?,?,?
1764,'2019/04/11 20:43:55:111',2,78.800003,113,936.599976,255,580.599976,100,?,?,?,?,?,?,?,?,?
1765,'2019/04/11 20:43:55:111',2,77.599998,115,936.700012,255.100006,581.599976,100,?,?,?,?,?,?,?,?,?
1766,'2019/04/11 20:43:55:111',2,76.400002,117,936.700012,255.199997,582.599976,100,?,?,?,?,?,?,?,?,?
1767,'2019/04/11 20:43:55:111',2,76.5,119.400002,936.700012,255.300003,583.599976,100,?,?,?,?,?,?,?,?,?
1768,'2019/04/11 20:43:55:111',2,76.599998,121.800003,936.700012,255.399994,584,100,?,?,?,?,?,?,?,?,?
1769,'2019/04/11 20:43:55:111',2,76.699997,124.199997,936.599976,255.5,584.400024,100,?,?,?,?,?,?,?,?,?
1770,'2019/04/11 20:43:55:111',2,77.400002,124.599998,936.5,255.600006,584.799988,100,?,?,?,?,?,?,?,?,?
1771,'2019/04/11 20:43:55:125',2,78.099998,125,936.400024,255.699997,585.299988,100,?,?,?,?,?,?,?,?,?
1772,'2019/04/11 20:43:55:125',2,78.800003,125.400002,936.299988,255.699997,585.799988,100,?,?,?,?,?,?,?,?,?
1773,'2019/04/11 20:43:55:125',2,79.400002,126.699997,936.200012,255.699997,586.299988,100,?,?,?,?,?,?,?,?,?
1774,'2019/04/11 20:43:55:125',2,80,128,936.099976,255.699997,586.400024,100,?,?,?,?,?,?,?,?,?
1775,'2019/04/11 20:43:55:125',2,80.599998,129.300003,936,255.600006,586.5,100,?,?,?,?,?,?,?,?,?
1776,'2019/04/11 20:43:55:125',2,81.400002,130.600006,936,255.5,586.599976,100,?,?,?,?,?,?,?,?,?
1777,'2019/04/11 20:43:55:139',2,82.199997,131.5,936,255.399994,586.5,100,?,?,?,?,?,?,?,?,?
