@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric

@data
15964,'2019/02/25 20:20:20:450',17,75.400002,293.600006,0,0,0,?,?,?,?,?,?,?,?
15965,'2019/02/25 20:20:20:450',17,75.199997,292.899994,0,0,0,?,?,?,?,?,?,?,?
15966,'2019/02/25 20:20:20:450',17,74.900002,292.200012,0,0,0,?,?,?,?,?,?,?,?
15967,'2019/02/25 20:20:20:464',17,74.599998,293.200012,0,0,0,?,?,?,?,?,?,?,?
15968,'2019/02/25 20:20:20:464',17,74.300003,294.200012,0,0,0,?,?,?,?,?,?,?,?
15969,'2019/02/25 20:20:20:479',17,74.5,294.200012,0,0,0,?,?,?,?,?,?,?,?
15970,'2019/02/25 20:20:20:479',17,74.699997,293.200012,0,0,0,?,?,?,?,?,?,?,?
15971,'2019/02/25 20:20:20:479',17,74.900002,292.200012,0,0,0,?,?,?,?,?,?,?,?
15972,'2019/02/25 20:20:20:479',17,74.699997,291.200012,0,0,0,?,?,?,?,?,?,?,?
15973,'2019/02/25 20:20:20:494',17,74.599998,291.299988,0,0,0,?,?,?,?,?,?,?,?
15974,'2019/02/25 20:20:20:494',17,74.5,292,0,0,0,?,?,?,?,?,?,?,?
15975,'2019/02/25 20:20:20:494',17,74.400002,292.700012,0,0,0,?,?,?,?,?,?,?,?
15976,'2019/02/25 20:20:20:494',17,74.199997,293.399994,0,0,0,?,?,?,?,?,?,?,?
15977,'2019/02/25 20:20:20:509',17,74,292.899994,0,0,0,?,?,?,?,?,?,?,?
15978,'2019/02/25 20:20:20:509',17,73.800003,292.399994,0,0,0,?,?,?,?,?,?,?,?
15979,'2019/02/25 20:20:20:509',17,73.599998,292.899994,0,0,0,?,?,?,?,?,?,?,?
15980,'2019/02/25 20:20:20:523',17,73.400002,294.299988,0,0,0,?,?,?,?,?,?,?,?
15981,'2019/02/25 20:20:20:523',17,73.199997,295.700012,0,0,0,?,?,?,?,?,?,?,?
15982,'2019/02/25 20:20:20:540',17,73.400002,296,0,0,0,?,?,?,?,?,?,?,?
15983,'2019/02/25 20:20:20:540',17,73.599998,295.200012,0,0,0,?,?,?,?,?,?,?,?
15984,'2019/02/25 20:20:20:540',17,73.800003,294.399994,0,0,0,?,?,?,?,?,?,?,?
15985,'2019/02/25 20:20:20:540',17,73.400002,293.600006,0,0,0,?,?,?,?,?,?,?,?
15986,'2019/02/25 20:20:20:540',17,72.800003,293.799988,0,0,0,?,?,?,?,?,?,?,?
15987,'2019/02/25 20:20:20:540',17,72.199997,294.600006,0,0,0,?,?,?,?,?,?,?,?
15988,'2019/02/25 20:20:20:540',17,71.699997,295.399994,0,0,0,?,?,?,?,?,?,?,?
15989,'2019/02/25 20:20:20:569',17,71.199997,295.5,0,0,0,?,?,?,?,?,?,?,?
15990,'2019/02/25 20:20:20:569',17,70.699997,294.700012,0,0,0,?,?,?,?,?,?,?,?
15991,'2019/02/25 20:20:20:569',17,70.300003,293.899994,0,0,0,?,?,?,?,?,?,?,?
15992,'2019/02/25 20:20:20:584',17,69.900002,295,0,0,0,?,?,?,?,?,?,?,?
15993,'2019/02/25 20:20:20:584',17,69.699997,296.100006,0,0,0,?,?,?,?,?,?,?,?
15994,'2019/02/25 20:20:20:598',17,69.5,296.200012,0,0,0,?,?,?,?,?,?,?,?
15995,'2019/02/25 20:20:20:598',17,69.699997,296.299988,0,0,0,?,?,?,?,?,?,?,?
15996,'2019/02/25 20:20:20:614',17,69.900002,296.5,0,0,0,?,?,?,?,?,?,?,?
15997,'2019/02/25 20:20:20:614',17,70.099998,296.700012,0,0,0,?,?,?,?,?,?,?,?
15998,'2019/02/25 20:20:20:614',17,70.099998,296.899994,0,0,0,?,?,?,?,?,?,?,?
15999,'2019/02/25 20:20:20:629',17,70.099998,297.100006,0,0,0,?,?,?,?,?,?,?,?
16000,'2019/02/25 20:20:20:629',17,70.099998,297.299988,0,0,0,?,?,?,?,?,?,?,?
16001,'2019/02/25 20:20:20:629',17,70,297.5,0,0,0,?,?,?,?,?,?,?,?
16002,'2019/02/25 20:20:20:629',17,70.699997,296.899994,0,0,0,?,?,?,?,?,?,?,?
16003,'2019/02/25 20:20:20:644',17,71.199997,297.100006,0,0,0,?,?,?,?,?,?,?,?
16004,'2019/02/25 20:20:20:644',17,71.699997,298.299988,0,0,0,?,?,?,?,?,?,?,?
16005,'2019/02/25 20:20:20:644',17,72.400002,299.5,0,0,0,?,?,?,?,?,?,?,?
16006,'2019/02/25 20:20:20:644',17,73.800003,299.600006,0,0,0,?,?,?,?,?,?,?,?
16007,'2019/02/25 20:20:20:658',17,75.199997,298.5,0,0,0,?,?,?,?,?,?,?,?
16008,'2019/02/25 20:20:20:658',17,76.699997,297.399994,0,0,0,?,?,?,?,?,?,?,?
16009,'2019/02/25 20:20:20:658',17,77.5,297,0,0,0,?,?,?,?,?,?,?,?
16010,'2019/02/25 20:20:20:675',17,78.300003,297.5,0,0,0,?,?,?,?,?,?,?,?
16011,'2019/02/25 20:20:20:675',17,79.099998,298,0,0,0,?,?,?,?,?,?,?,?
16012,'2019/02/25 20:20:20:675',17,79.099998,298.5,0,0,0,?,?,?,?,?,?,?,?
16013,'2019/02/25 20:20:20:675',17,79.199997,298.200012,0,0,0,?,?,?,?,?,?,?,?
16014,'2019/02/25 20:20:20:675',17,79.300003,297.299988,0,0,0,?,?,?,?,?,?,?,?
16015,'2019/02/25 20:20:20:675',17,79.400002,296.399994,0,0,0,?,?,?,?,?,?,?,?
16016,'2019/02/25 20:20:20:675',17,79.199997,295.5,0,0,0,?,?,?,?,?,?,?,?
16017,'2019/02/25 20:20:20:703',17,79,296.5,0,0,0,?,?,?,?,?,?,?,?
16018,'2019/02/25 20:20:20:703',17,78.800003,297.5,0,0,0,?,?,?,?,?,?,?,?
16019,'2019/02/25 20:20:20:703',17,79.300003,298.5,0,0,0,?,?,?,?,?,?,?,?
16020,'2019/02/25 20:20:20:718',17,79.800003,297.5,0,0,0,?,?,?,?,?,?,?,?
16021,'2019/02/25 20:20:20:718',17,80.300003,296.5,0,0,0,?,?,?,?,?,?,?,?
16022,'2019/02/25 20:20:20:718',17,80.800003,295.5,0,0,0,?,?,?,?,?,?,?,?
16023,'2019/02/25 20:20:20:718',17,81.300003,294.5,0,0,0,?,?,?,?,?,?,?,?
16024,'2019/02/25 20:20:20:734',17,81.800003,295.100006,0,0,0,?,?,?,?,?,?,?,?
16025,'2019/02/25 20:20:20:734',17,82.300003,295.700012,0,0,0,?,?,?,?,?,?,?,?
16026,'2019/02/25 20:20:20:734',17,82.400002,296.299988,0,0,0,?,?,?,?,?,?,?,?
16027,'2019/02/25 20:20:20:734',17,82.099998,296.200012,0,0,0,?,?,?,?,?,?,?,?
16028,'2019/02/25 20:20:20:748',17,81.800003,295.399994,0,0,0,?,?,?,?,?,?,?,?
16029,'2019/02/25 20:20:20:748',17,81.5,294.600006,0,0,0,?,?,?,?,?,?,?,?
16030,'2019/02/25 20:20:20:748',17,82,294.899994,0,0,0,?,?,?,?,?,?,?,?
16031,'2019/02/25 20:20:20:763',17,82.5,296,0,0,0,?,?,?,?,?,?,?,?
16032,'2019/02/25 20:20:20:763',17,83,297.100006,0,0,0,?,?,?,?,?,?,?,?
16033,'2019/02/25 20:20:20:763',17,83.400002,298.200012,0,0,0,?,?,?,?,?,?,?,?
16034,'2019/02/25 20:20:20:763',17,83.900002,298.299988,0,0,0,?,?,?,?,?,?,?,?
16035,'2019/02/25 20:20:20:778',17,84.400002,297.399994,0,0,0,?,?,?,?,?,?,?,?
16036,'2019/02/25 20:20:20:778',17,84.900002,296.5,0,0,0,?,?,?,?,?,?,?,?
16037,'2019/02/25 20:20:20:778',17,85.800003,295.600006,0,0,0,?,?,?,?,?,?,?,?
16038,'2019/02/25 20:20:20:778',17,86.199997,295.399994,0,0,0,?,?,?,?,?,?,?,?
16039,'2019/02/25 20:20:20:793',17,86.599998,296.200012,0,0,0,?,?,?,?,?,?,?,?
16040,'2019/02/25 20:20:20:793',17,86.199997,297,0,0,0,?,?,?,?,?,?,?,?
16041,'2019/02/25 20:20:20:793',17,85.800003,297,0,0,0,?,?,?,?,?,?,?,?
16042,'2019/02/25 20:20:20:793',17,84.900002,297,0,0,0,?,?,?,?,?,?,?,?
16043,'2019/02/25 20:20:20:809',17,84,296.299988,0,0,0,?,?,?,?,?,?,?,?
16044,'2019/02/25 20:20:20:809',17,83,295.600006,0,0,0,?,?,?,?,?,?,?,?
16045,'2019/02/25 20:20:20:809',17,82,295.899994,0,0,0,?,?,?,?,?,?,?,?
16046,'2019/02/25 20:20:20:809',17,80.900002,296.200012,0,0,0,?,?,?,?,?,?,?,?
16047,'2019/02/25 20:20:20:825',17,79.800003,297.299988,0,0,0,?,?,?,?,?,?,?,?
16048,'2019/02/25 20:20:20:825',17,79.199997,298.399994,0,0,0,?,?,?,?,?,?,?,?
16049,'2019/02/25 20:20:20:826',17,78.900002,298.5,0,0,0,?,?,?,?,?,?,?,?
16050,'2019/02/25 20:20:20:838',17,78.599998,297.5,0,0,0,?,?,?,?,?,?,?,?
16051,'2019/02/25 20:20:20:838',17,78.300003,296.5,0,0,0,?,?,?,?,?,?,?,?
16052,'2019/02/25 20:20:20:838',17,78.5,295.5,0,0,0,?,?,?,?,?,?,?,?
16053,'2019/02/25 20:20:20:838',17,78.5,295.200012,0,0,0,?,?,?,?,?,?,?,?
16054,'2019/02/25 20:20:20:855',17,78.5,295.899994,0,0,0,?,?,?,?,?,?,?,?
16055,'2019/02/25 20:20:20:855',17,78.5,296.600006,0,0,0,?,?,?,?,?,?,?,?
16056,'2019/02/25 20:20:20:855',17,78.599998,297.299988,0,0,0,?,?,?,?,?,?,?,?
16057,'2019/02/25 20:20:20:855',17,78.800003,297.200012,0,0,0,?,?,?,?,?,?,?,?
16058,'2019/02/25 20:20:20:855',17,79,296.399994,0,0,0,?,?,?,?,?,?,?,?
16059,'2019/02/25 20:20:20:855',17,78.900002,295.600006,0,0,0,?,?,?,?,?,?,?,?
16060,'2019/02/25 20:20:20:855',17,79.400002,295.899994,0,0,0,?,?,?,?,?,?,?,?
16061,'2019/02/25 20:20:20:883',17,79.900002,297,0,0,0,?,?,?,?,?,?,?,?
16062,'2019/02/25 20:20:20:883',17,80.400002,298.100006,0,0,0,?,?,?,?,?,?,?,?
16063,'2019/02/25 20:20:20:883',17,81.099998,299.200012,0,0,0,?,?,?,?,?,?,?,?
16064,'2019/02/25 20:20:20:883',17,81.900002,299.299988,0,0,0,?,?,?,?,?,?,?,?
16065,'2019/02/25 20:20:20:900',17,82.699997,298.200012,0,0,0,?,?,?,?,?,?,?,?
16066,'2019/02/25 20:20:20:900',17,83.5,297.100006,0,0,0,?,?,?,?,?,?,?,?
16067,'2019/02/25 20:20:20:900',17,83.800003,296,0,0,0,?,?,?,?,?,?,?,?
16068,'2019/02/25 20:20:20:913',17,84.099998,296.600006,0,0,0,?,?,?,?,?,?,?,?
16069,'2019/02/25 20:20:20:913',17,84.400002,297.200012,0,0,0,?,?,?,?,?,?,?,?
16070,'2019/02/25 20:20:20:913',17,84.099998,297.799988,0,0,0,?,?,?,?,?,?,?,?
16071,'2019/02/25 20:20:20:913',17,83.599998,297.600006,0,0,0,?,?,?,?,?,?,?,?
16072,'2019/02/25 20:20:20:929',17,83.099998,296.799988,0,0,0,?,?,?,?,?,?,?,?
16073,'2019/02/25 20:20:20:929',17,82.599998,296,0,0,0,?,?,?,?,?,?,?,?
16074,'2019/02/25 20:20:20:929',17,82,295.200012,0,0,0,?,?,?,?,?,?,?,?
16075,'2019/02/25 20:20:20:929',17,81.5,295.600006,0,0,0,?,?,?,?,?,?,?,?
16076,'2019/02/25 20:20:20:944',17,81,296.799988,0,0,0,?,?,?,?,?,?,?,?
16077,'2019/02/25 20:20:20:944',17,80.900002,298,0,0,0,?,?,?,?,?,?,?,?
16078,'2019/02/25 20:20:20:944',17,80.800003,298.200012,0,0,0,?,?,?,?,?,?,?,?
16079,'2019/02/25 20:20:20:944',17,80.300003,298.399994,0,0,0,?,?,?,?,?,?,?,?
16080,'2019/02/25 20:20:20:958',17,79.800003,297.399994,0,0,0,?,?,?,?,?,?,?,?
16081,'2019/02/25 20:20:20:958',17,79.5,296.399994,0,0,0,?,?,?,?,?,?,?,?
16082,'2019/02/25 20:20:20:958',17,79.199997,296,0,0,0,?,?,?,?,?,?,?,?
16083,'2019/02/25 20:20:20:958',17,78.400002,295.600006,0,0,0,?,?,?,?,?,?,?,?
16084,'2019/02/25 20:20:20:973',17,77.599998,296.299988,0,0,0,?,?,?,?,?,?,?,?
16085,'2019/02/25 20:20:20:973',17,76.699997,297,0,0,0,?,?,?,?,?,?,?,?
16086,'2019/02/25 20:20:20:973',17,75.800003,296.899994,0,0,0,?,?,?,?,?,?,?,?
16087,'2019/02/25 20:20:20:973',17,75.199997,296.799988,0,0,0,?,?,?,?,?,?,?,?
16088,'2019/02/25 20:20:20:989',17,74.599998,296.100006,0,0,0,?,?,?,?,?,?,?,?
16089,'2019/02/25 20:20:20:989',17,74.400002,295.399994,0,0,0,?,?,?,?,?,?,?,?
16090,'2019/02/25 20:20:20:989',17,74.699997,295.899994,0,0,0,?,?,?,?,?,?,?,?
16091,'2019/02/25 20:20:21:003',17,75,297.100006,0,0,0,?,?,?,?,?,?,?,?
16092,'2019/02/25 20:20:21:003',17,75.300003,298.299988,0,0,0,?,?,?,?,?,?,?,?
16093,'2019/02/25 20:20:21:003',17,76.099998,299.5,0,0,0,?,?,?,?,?,?,?,?
16094,'2019/02/25 20:20:21:003',17,77,299.600006,0,0,0,?,?,?,?,?,?,?,?
16095,'2019/02/25 20:20:21:018',17,77.900002,298.5,0,0,0,?,?,?,?,?,?,?,?
16096,'2019/02/25 20:20:21:018',17,78.800003,297.399994,0,0,0,?,?,?,?,?,?,?,?
16097,'2019/02/25 20:20:21:018',17,79.400002,296.299988,0,0,0,?,?,?,?,?,?,?,?
16098,'2019/02/25 20:20:21:018',17,79.5,295.799988,0,0,0,?,?,?,?,?,?,?,?
16099,'2019/02/25 20:20:21:035',17,79.599998,296.299988,0,0,0,?,?,?,?,?,?,?,?
16100,'2019/02/25 20:20:21:035',17,79.199997,296.799988,0,0,0,?,?,?,?,?,?,?,?
16101,'2019/02/25 20:20:21:035',17,78.5,296.600006,0,0,0,?,?,?,?,?,?,?,?
16102,'2019/02/25 20:20:21:048',17,77.800003,295.799988,0,0,0,?,?,?,?,?,?,?,?
16103,'2019/02/25 20:20:21:048',17,77.099998,295,0,0,0,?,?,?,?,?,?,?,?
16104,'2019/02/25 20:20:21:048',17,76.300003,294.200012,0,0,0,?,?,?,?,?,?,?,?
16105,'2019/02/25 20:20:21:048',17,75.300003,294.600006,0,0,0,?,?,?,?,?,?,?,?
16106,'2019/02/25 20:20:21:063',17,74.300003,295.600006,0,0,0,?,?,?,?,?,?,?,?
16107,'2019/02/25 20:20:21:063',17,73.300003,296.600006,0,0,0,?,?,?,?,?,?,?,?
16108,'2019/02/25 20:20:21:063',17,72.800003,297.600006,0,0,0,?,?,?,?,?,?,?,?
16109,'2019/02/25 20:20:21:079',17,72.300003,296.5,0,0,0,?,?,?,?,?,?,?,?
16110,'2019/02/25 20:20:21:079',17,71.800003,295.399994,0,0,0,?,?,?,?,?,?,?,?
16111,'2019/02/25 20:20:21:079',17,71.599998,294.299988,0,0,0,?,?,?,?,?,?,?,?
16112,'2019/02/25 20:20:21:079',17,71.199997,293.799988,0,0,0,?,?,?,?,?,?,?,?
16113,'2019/02/25 20:20:21:094',17,70.800003,294.299988,0,0,0,?,?,?,?,?,?,?,?
16114,'2019/02/25 20:20:21:094',17,70.400002,294.799988,0,0,0,?,?,?,?,?,?,?,?
16115,'2019/02/25 20:20:21:094',17,70.199997,295.299988,0,0,0,?,?,?,?,?,?,?,?
16116,'2019/02/25 20:20:21:094',17,70.099998,295.200012,0,0,0,?,?,?,?,?,?,?,?
16117,'2019/02/25 20:20:21:108',17,70,294.399994,0,0,0,?,?,?,?,?,?,?,?
16118,'2019/02/25 20:20:21:108',17,69.900002,293.600006,0,0,0,?,?,?,?,?,?,?,?
16119,'2019/02/25 20:20:21:108',17,70.300003,293.899994,0,0,0,?,?,?,?,?,?,?,?
16120,'2019/02/25 20:20:21:124',17,70.699997,295,0,0,0,?,?,?,?,?,?,?,?
16121,'2019/02/25 20:20:21:124',17,71.099998,296.100006,0,0,0,?,?,?,?,?,?,?,?
16122,'2019/02/25 20:20:21:124',17,71.699997,297.200012,0,0,0,?,?,?,?,?,?,?,?
16123,'2019/02/25 20:20:21:124',17,72.199997,297.299988,0,0,0,?,?,?,?,?,?,?,?
16124,'2019/02/25 20:20:21:138',17,72.699997,296.299988,0,0,0,?,?,?,?,?,?,?,?
16125,'2019/02/25 20:20:21:138',17,73.199997,295.299988,0,0,0,?,?,?,?,?,?,?,?
16126,'2019/02/25 20:20:21:138',17,73.599998,294.299988,0,0,0,?,?,?,?,?,?,?,?
16127,'2019/02/25 20:20:21:138',17,73.800003,294,0,0,0,?,?,?,?,?,?,?,?
16128,'2019/02/25 20:20:21:153',17,74,294.700012,0,0,0,?,?,?,?,?,?,?,?
16129,'2019/02/25 20:20:21:153',17,73.699997,295.399994,0,0,0,?,?,?,?,?,?,?,?
16130,'2019/02/25 20:20:21:153',17,73.400002,295.299988,0,0,0,?,?,?,?,?,?,?,?
16131,'2019/02/25 20:20:21:153',17,73.400002,295.200012,0,0,0,?,?,?,?,?,?,?,?
16132,'2019/02/25 20:20:21:170',17,73.400002,294.600006,0,0,0,?,?,?,?,?,?,?,?
16133,'2019/02/25 20:20:21:170',17,73.5,294,0,0,0,?,?,?,?,?,?,?,?
16134,'2019/02/25 20:20:21:170',17,73.599998,294.5,0,0,0,?,?,?,?,?,?,?,?
16135,'2019/02/25 20:20:21:170',17,74.199997,295,0,0,0,?,?,?,?,?,?,?,?
16136,'2019/02/25 20:20:21:170',17,74.800003,296.299988,0,0,0,?,?,?,?,?,?,?,?
16137,'2019/02/25 20:20:21:170',17,75.599998,297.600006,0,0,0,?,?,?,?,?,?,?,?
16138,'2019/02/25 20:20:21:170',17,76.300003,297.899994,0,0,0,?,?,?,?,?,?,?,?
16139,'2019/02/25 20:20:21:199',17,77,297,0,0,0,?,?,?,?,?,?,?,?
16140,'2019/02/25 20:20:21:199',17,77.699997,296.100006,0,0,0,?,?,?,?,?,?,?,?
16141,'2019/02/25 20:20:21:199',17,78.099998,295.200012,0,0,0,?,?,?,?,?,?,?,?
16142,'2019/02/25 20:20:21:199',17,78,294.799988,0,0,0,?,?,?,?,?,?,?,?
16143,'2019/02/25 20:20:21:213',17,77.900002,295.200012,0,0,0,?,?,?,?,?,?,?,?
16144,'2019/02/25 20:20:21:213',17,77.800003,295.600006,0,0,0,?,?,?,?,?,?,?,?
16145,'2019/02/25 20:20:21:213',17,77.099998,296,0,0,0,?,?,?,?,?,?,?,?
16146,'2019/02/25 20:20:21:229',17,76.400002,295.100006,0,0,0,?,?,?,?,?,?,?,?
16147,'2019/02/25 20:20:21:229',17,75.699997,294.200012,0,0,0,?,?,?,?,?,?,?,?
16148,'2019/02/25 20:20:21:229',17,75.300003,293.299988,0,0,0,?,?,?,?,?,?,?,?
16149,'2019/02/25 20:20:21:244',17,74.900002,294.399994,0,0,0,?,?,?,?,?,?,?,?
16150,'2019/02/25 20:20:21:244',17,74.5,295.5,0,0,0,?,?,?,?,?,?,?,?
16151,'2019/02/25 20:20:21:244',17,74.400002,296.600006,0,0,0,?,?,?,?,?,?,?,?
16152,'2019/02/25 20:20:21:258',17,74.800003,296.600006,0,0,0,?,?,?,?,?,?,?,?
16153,'2019/02/25 20:20:21:258',17,75.199997,295.799988,0,0,0,?,?,?,?,?,?,?,?
16154,'2019/02/25 20:20:21:258',17,75.599998,295,0,0,0,?,?,?,?,?,?,?,?
16155,'2019/02/25 20:20:21:258',17,75.800003,294.200012,0,0,0,?,?,?,?,?,?,?,?
16156,'2019/02/25 20:20:21:274',17,76,294.899994,0,0,0,?,?,?,?,?,?,?,?
16157,'2019/02/25 20:20:21:274',17,76.199997,295.600006,0,0,0,?,?,?,?,?,?,?,?
16158,'2019/02/25 20:20:21:274',17,75.900002,296.299988,0,0,0,?,?,?,?,?,?,?,?
16159,'2019/02/25 20:20:21:289',17,75.599998,295.700012,0,0,0,?,?,?,?,?,?,?,?
16160,'2019/02/25 20:20:21:289',17,75.300003,295.100006,0,0,0,?,?,?,?,?,?,?,?
16161,'2019/02/25 20:20:21:289',17,75.300003,294.5,0,0,0,?,?,?,?,?,?,?,?
16162,'2019/02/25 20:20:21:304',17,75.300003,295.899994,0,0,0,?,?,?,?,?,?,?,?
16163,'2019/02/25 20:20:21:304',17,75.300003,297.299988,0,0,0,?,?,?,?,?,?,?,?
16164,'2019/02/25 20:20:21:304',17,75.300003,298.700012,0,0,0,?,?,?,?,?,?,?,?
16165,'2019/02/25 20:20:21:304',17,75.699997,300.100006,0,0,0,?,?,?,?,?,?,?,?
16166,'2019/02/25 20:20:21:318',17,76.099998,299.200012,0,0,0,?,?,?,?,?,?,?,?
16167,'2019/02/25 20:20:21:318',17,76.5,298.299988,0,0,0,?,?,?,?,?,?,?,?
16168,'2019/02/25 20:20:21:318',17,77.199997,297.399994,0,0,0,?,?,?,?,?,?,?,?
16169,'2019/02/25 20:20:21:318',17,77.400002,297,0,0,0,?,?,?,?,?,?,?,?
16170,'2019/02/25 20:20:21:333',17,77.599998,297.5,0,0,0,?,?,?,?,?,?,?,?
16171,'2019/02/25 20:20:21:333',17,77.199997,298,0,0,0,?,?,?,?,?,?,?,?
16172,'2019/02/25 20:20:21:333',17,76.599998,297.600006,0,0,0,?,?,?,?,?,?,?,?
16173,'2019/02/25 20:20:21:350',17,76,296.600006,0,0,0,?,?,?,?,?,?,?,?
16174,'2019/02/25 20:20:21:350',17,75.400002,295.600006,0,0,0,?,?,?,?,?,?,?,?
16175,'2019/02/25 20:20:21:350',17,74.900002,294.600006,0,0,0,?,?,?,?,?,?,?,?
16176,'2019/02/25 20:20:21:363',17,74.400002,295.600006,0,0,0,?,?,?,?,?,?,?,?
16177,'2019/02/25 20:20:21:363',17,73.900002,296.600006,0,0,0,?,?,?,?,?,?,?,?
16178,'2019/02/25 20:20:21:363',17,73.400002,297.600006,0,0,0,?,?,?,?,?,?,?,?
16179,'2019/02/25 20:20:21:363',17,73.699997,298.600006,0,0,0,?,?,?,?,?,?,?,?
16180,'2019/02/25 20:20:21:378',17,74,297.5,0,0,0,?,?,?,?,?,?,?,?
16181,'2019/02/25 20:20:21:378',17,74.300003,296.399994,0,0,0,?,?,?,?,?,?,?,?
16182,'2019/02/25 20:20:21:378',17,74.5,295.299988,0,0,0,?,?,?,?,?,?,?,?
16183,'2019/02/25 20:20:21:394',17,74.699997,295.799988,0,0,0,?,?,?,?,?,?,?,?
16184,'2019/02/25 20:20:21:394',17,74.900002,296.299988,0,0,0,?,?,?,?,?,?,?,?
16185,'2019/02/25 20:20:21:394',17,74.900002,296.799988,0,0,0,?,?,?,?,?,?,?,?
16186,'2019/02/25 20:20:21:394',17,74.699997,296.600006,0,0,0,?,?,?,?,?,?,?,?
16187,'2019/02/25 20:20:21:408',17,74.5,295.799988,0,0,0,?,?,?,?,?,?,?,?
16188,'2019/02/25 20:20:21:408',17,74.300003,295,0,0,0,?,?,?,?,?,?,?,?
16189,'2019/02/25 20:20:21:408',17,74.5,294.200012,0,0,0,?,?,?,?,?,?,?,?
16190,'2019/02/25 20:20:21:423',17,74.699997,295.399994,0,0,0,?,?,?,?,?,?,?,?
16191,'2019/02/25 20:20:21:423',17,74.900002,296.600006,0,0,0,?,?,?,?,?,?,?,?
16192,'2019/02/25 20:20:21:423',17,75.400002,297.799988,0,0,0,?,?,?,?,?,?,?,?
16193,'2019/02/25 20:20:21:423',17,76.099998,298,0,0,0,?,?,?,?,?,?,?,?
16194,'2019/02/25 20:20:21:439',17,76.800003,297,0,0,0,?,?,?,?,?,?,?,?
16195,'2019/02/25 20:20:21:439',17,77.5,296,0,0,0,?,?,?,?,?,?,?,?
16196,'2019/02/25 20:20:21:439',17,78.400002,295,0,0,0,?,?,?,?,?,?,?,?
16197,'2019/02/25 20:20:21:439',17,79.199997,294.600006,0,0,0,?,?,?,?,?,?,?,?
16198,'2019/02/25 20:20:21:455',17,80,295.299988,0,0,0,?,?,?,?,?,?,?,?
16199,'2019/02/25 20:20:21:455',17,80.099998,296,0,0,0,?,?,?,?,?,?,?,?
16200,'2019/02/25 20:20:21:455',17,80.199997,295.899994,0,0,0,?,?,?,?,?,?,?,?
16201,'2019/02/25 20:20:21:455',17,80.599998,295.799988,0,0,0,?,?,?,?,?,?,?,?
16202,'2019/02/25 20:20:21:468',17,81,295.200012,0,0,0,?,?,?,?,?,?,?,?
16203,'2019/02/25 20:20:21:468',17,81.199997,294.600006,0,0,0,?,?,?,?,?,?,?,?
16204,'2019/02/25 20:20:21:468',17,81.400002,295.200012,0,0,0,?,?,?,?,?,?,?,?
16205,'2019/02/25 20:20:21:468',17,82.099998,295.799988,0,0,0,?,?,?,?,?,?,?,?
16206,'2019/02/25 20:20:21:484',17,82.800003,297.100006,0,0,0,?,?,?,?,?,?,?,?
16207,'2019/02/25 20:20:21:484',17,83.599998,298.399994,0,0,0,?,?,?,?,?,?,?,?
16208,'2019/02/25 20:20:21:484',17,84.5,298.600006,0,0,0,?,?,?,?,?,?,?,?
16209,'2019/02/25 20:20:21:498',17,85.400002,297.799988,0,0,0,?,?,?,?,?,?,?,?
16210,'2019/02/25 20:20:21:498',17,86.300003,297,0,0,0,?,?,?,?,?,?,?,?
16211,'2019/02/25 20:20:21:498',17,86.599998,296.200012,0,0,0,?,?,?,?,?,?,?,?
16212,'2019/02/25 20:20:21:515',17,86.900002,296.700012,0,0,0,?,?,?,?,?,?,?,?
16213,'2019/02/25 20:20:21:515',17,87.199997,297.200012,0,0,0,?,?,?,?,?,?,?,?
16214,'2019/02/25 20:20:21:515',17,87.400002,297.700012,0,0,0,?,?,?,?,?,?,?,?
16215,'2019/02/25 20:20:21:528',17,87.099998,297.600006,0,0,0,?,?,?,?,?,?,?,?
16216,'2019/02/25 20:20:21:528',17,86.800003,296.799988,0,0,0,?,?,?,?,?,?,?,?
16217,'2019/02/25 20:20:21:528',17,86.599998,296,0,0,0,?,?,?,?,?,?,?,?
16218,'2019/02/25 20:20:21:543',17,86.300003,295.899994,0,0,0,?,?,?,?,?,?,?,?
16219,'2019/02/25 20:20:21:543',17,86,296.799988,0,0,0,?,?,?,?,?,?,?,?
16220,'2019/02/25 20:20:21:543',17,85.699997,297.700012,0,0,0,?,?,?,?,?,?,?,?
16221,'2019/02/25 20:20:21:543',17,85.599998,298.600006,0,0,0,?,?,?,?,?,?,?,?
16222,'2019/02/25 20:20:21:558',17,85.5,297.600006,0,0,0,?,?,?,?,?,?,?,?
16223,'2019/02/25 20:20:21:558',17,85.199997,296.600006,0,0,0,?,?,?,?,?,?,?,?
16224,'2019/02/25 20:20:21:574',17,85,296.600006,0,0,0,?,?,?,?,?,?,?,?
16225,'2019/02/25 20:20:21:574',17,84.800003,297.200012,0,0,0,?,?,?,?,?,?,?,?
16226,'2019/02/25 20:20:21:574',17,84.599998,297.799988,0,0,0,?,?,?,?,?,?,?,?
